Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO
09-10-2025,28-10-2025,LICHSGFIN,Non-Hld,560,600,559.85,0.03,640.15,14.32,0.72,42.1,-0.83,0.75,-1.59,592.75,573.52,554.3
09-10-2025,28-10-2025,LICI,Non-Hld,896.7,900,863.9,3.8,936.1,4.4,0.42,51.17,4.09,3.17,0.91,914.58,892.84,871.09
09-10-2025,28-10-2025,LODHA,Non-Hld,1128.8,1200,1108.45,1.84,1291.55,14.42,0.63,37.95,-24.94,-23.49,-1.45,1232.58,1165.54,1098.5
09-10-2025,28-10-2025,LT,Non-Hld,3764.1,3800,3680.75,2.27,3919.25,4.13,0.5,64.98,37.16,29.3,7.86,3786.78,3674.34,3561.89
09-10-2025,28-10-2025,LTF,Non-Hld,260.19,260,244.75,6.31,275.25,5.79,0.91,68.73,8.97,8.69,0.28,265.28,247.76,230.24
09-10-2025,28-10-2025,LTIM,Non-Hld,5445.5,5300,4959.1,9.81,5640.9,3.59,0.73,61.81,18.47,5.79,12.68,5533.15,5284.72,5036.3
09-10-2025,28-10-2025,LUPIN,Non-Hld,1955,2000,1910.95,2.31,2089.05,6.86,0.67,49.47,-8.62,-1.18,-7.44,2082.94,1983.64,1884.35
09-10-2025,28-10-2025,M%26M,Non-Hld,3436,3500,3342.1,2.81,3657.9,6.46,0.48,47.43,3.75,23.76,-20.01,3683.46,3524.84,3366.23
09-10-2025,28-10-2025,MANAPPURAM,Non-Hld,293.65,280,260.05,12.93,299.95,2.15,0.63,60.62,3.36,3.37,-0.01,298.92,288.73,278.54
09-10-2025,28-10-2025,MANKIND,Non-Hld,2476.8,2600,2431.95,1.85,2768.05,11.76,0.54,44.43,-25.81,-18.07,-7.74,2665.19,2527.88,2390.56
09-10-2025,28-10-2025,MARICO,Non-Hld,717,740,703.85,1.87,776.15,8.25,0.68,51.11,-2.99,-3.83,0.84,735.09,713.51,691.92
09-10-2025,28-10-2025,MARUTI,Non-Hld,15948,17000,15927.3,0.13,18072.7,13.33,0.49,63.68,377.22,466.1,-88.88,16507.12,15867.2,15227.28
09-10-2025,28-10-2025,MAXHEALTH,Non-Hld,1155.8,1200,1137.5,1.61,1262.5,9.24,0.89,50.93,-15.25,-19.58,4.33,1200.11,1144.36,1088.6
09-10-2025,28-10-2025,MAZDOCK,Non-Hld,2897.3,3000,2803.4,3.35,3196.6,10.34,0.59,53.75,12.14,17.24,-5.1,3037.07,2892.66,2748.25
09-10-2025,28-10-2025,MCX,Holding,8710,8000,7138.5,22.02,8861.5,1.74,0.95,71.74,132.26,66.07,66.18,8466.37,7988.62,7510.88
09-10-2025,28-10-2025,MFSL,Non-Hld,1590.2,1600,1529.95,3.94,1670.05,5.03,0.65,52.94,1.89,-0.1,1.99,1620.67,1577.45,1534.22
09-10-2025,28-10-2025,MOTHERSON,Holding,103.31,110,102.05,1.24,117.95,14.18,0.52,48.76,0.99,1.88,-0.9,112.23,106.61,100.98
09-10-2025,28-10-2025,MPHASIS,Non-Hld,2810,2900,2734.7,2.76,3065.3,9.09,0.59,50.82,-18.01,-19.69,1.68,3048.33,2819.48,2590.63
09-10-2025,28-10-2025,MUTHOOTFIN,Non-Hld,3245,3200,3044.5,6.59,3355.5,3.41,0.71,75.42,115.44,102.7,12.74,3296.5,3063.45,2830.4
09-10-2025,28-10-2025,NATIONALUM,Non-Hld,229.49,230,217.2,5.66,242.8,5.8,0.88,71.84,6.13,4.94,1.19,226.32,213.12,199.92
09-10-2025,28-10-2025,NAUKRI,Non-Hld,1344.8,1400,1320.25,1.86,1479.75,10.04,0.57,46.85,-4.33,-5.59,1.27,1416.57,1361.52,1306.47
09-10-2025,28-10-2025,NBCC,Non-Hld,114,115,107.4,6.15,122.6,7.55,0.45,59.39,1.48,1.13,0.35,115.08,110,104.93
09-10-2025,28-10-2025,NCC,Non-Hld,210.31,210,199.85,5.24,220.15,4.68,0.64,48.36,-1.18,-1.36,0.19,218,210.4,202.8
09-10-2025,28-10-2025,NESTLEIND,Non-Hld,1187,1200,1156.35,2.66,1243.65,4.78,0.77,53.9,-0.97,-0.71,-0.26,1225.74,1185.14,1144.55
09-10-2025,28-10-2025,NHPC,Non-Hld,86.85,90,85.1,2.06,94.9,9.27,0.5,56.93,0.98,1.08,-0.1,89.19,86.23,83.26
09-10-2025,28-10-2025,NMDC,Non-Hld,78.82,80,76.1,3.58,83.9,6.45,0.73,66.11,1.04,1.1,-0.06,78.21,76.38,74.55
09-10-2025,28-10-2025,NTPC,Non-Hld,335.8,340,329.8,1.82,350.2,4.29,0.47,48.82,1.25,1.93,-0.68,346.13,337.98,329.82
09-10-2025,28-10-2025,NUVAMA,Non-Hld,7130,7000,6586.45,8.26,7413.55,3.98,0.96,69.92,91.52,-28.93,120.45,7085.47,6463.1,5840.73
09-10-2025,28-10-2025,NYKAA,Non-Hld,263.98,250,232.65,13.47,267.35,1.28,0.71,70.52,6.67,4.55,2.12,261.87,243.11,224.36
09-10-2025,28-10-2025,OBEROIRLTY,Non-Hld,1587,1700,1570.5,1.06,1829.5,15.29,0.77,43.37,-13.43,-12.15,-1.28,1681.71,1619.25,1556.79
09-10-2025,28-10-2025,OFSS,Non-Hld,9299.5,9500,8912.9,4.34,10087.1,8.47,0.67,61.02,112.29,70.28,42.01,9498.45,8983.15,8467.85
09-10-2025,28-10-2025,OIL,Non-Hld,419.25,420,397.3,5.53,442.7,5.6,0.59,56.82,3.4,1.66,1.73,425.25,408.62,392
09-10-2025,28-10-2025,ONGC,Non-Hld,243.36,250,241.65,0.71,258.35,6.16,0.33,60.16,2.18,1.57,0.62,246.63,238.82,231.01
09-10-2025,28-10-2025,PAGEIND,Non-Hld,41700,45000,41514.95,0.45,48485.05,16.28,0.42,39.65,-829.89,-821.54,-8.35,45596.35,42890,40183.65
09-10-2025,28-10-2025,PATANJALI,Non-Hld,593.2,600,567.85,4.47,632.15,6.57,0.46,48.79,-1.7,-1.94,0.24,611.48,596.25,581.02
09-10-2025,28-10-2025,PAYTM,Non-Hld,1249.1,1200,1104.5,13.1,1295.5,3.72,0.88,60.99,6.9,0.15,6.75,1274.78,1191.38,1107.99
09-10-2025,28-10-2025,PERSISTENT,Non-Hld,5333,5200,4800.75,11.09,5599.25,5,0.7,55.59,-34.1,-57.33,23.23,5675.44,5241.23,4807.02
09-10-2025,28-10-2025,PETRONET,Non-Hld,282.95,310,284,-0.36,336,18.75,1.03,55.41,1.1,-0.22,1.32,287.1,277.9,268.69
09-10-2025,28-10-2025,PFC,Holding,403,410,391.75,2.88,428.25,6.27,0.74,47.98,1.03,1.55,-0.51,415.53,405.72,395.9
09-10-2025,28-10-2025,PGEL,Non-Hld,556.55,550,507.95,9.57,592.05,6.38,0.67,51.72,-17.13,-20.57,3.44,594.17,542.27,490.37
09-10-2025,28-10-2025,PHOENIXLTD,Non-Hld,1586.1,1600,1508.8,5.13,1691.2,6.63,0.65,55.56,12.21,13.44,-1.24,1648.38,1587.45,1526.51
09-10-2025,28-10-2025,PIDILITIND,Non-Hld,1506.5,1500,1446.6,4.15,1553.4,3.12,0.65,51.49,-10.98,-11.24,0.26,1556.18,1504.89,1453.59
09-10-2025,28-10-2025,PIIND,Non-Hld,3529.2,3600,3447.35,2.38,3752.65,6.34,0.74,39.03,-64.52,-66.34,1.81,3799.75,3625.04,3450.33
09-10-2025,28-10-2025,PNB,Non-Hld,114.23,115,109.95,3.9,120.05,5.1,0.68,61.96,1.89,1.71,0.18,116.37,111.56,106.76
09-10-2025,28-10-2025,PNBHOUSING,Non-Hld,876.25,900,840.15,4.3,959.85,9.55,0.66,54.71,13.19,11.93,1.26,916.57,866.7,816.83
09-10-2025,28-10-2025,POLICYBZR,Non-Hld,1734,1800,1695.85,2.25,1904.15,9.82,0.75,45.45,-22.69,-25.51,2.81,1854.62,1757.75,1660.88
09-10-2025,28-10-2025,POLYCAB,Non-Hld,7629,7400,6917.7,10.29,7882.3,3.33,0.58,65.4,104.95,98.45,6.5,7724.27,7437.95,7151.63
09-10-2025,28-10-2025,POWERGRID,Holding,285.75,300,284.55,0.43,315.45,10.4,0.49,50.61,0.08,-0.09,0.17,292.75,286.26,279.77
09-10-2025,28-10-2025,POWERINDIA,Non-Hld,17776,20000,17557,1.25,22443,26.26,0.28,35.27,-464.59,-330.86,-133.73,20521.07,18915.1,17309.13
09-10-2025,28-10-2025,PPLPHARMA,Non-Hld,197.35,210,194.4,1.52,225.6,14.32,0.47,51.16,-0.48,-0.2,-0.28,208.67,198.49,188.31
09-10-2025,28-10-2025,PRESTIGE,Non-Hld,1584.4,1600,1512.15,4.78,1687.85,6.53,0.68,53,-15.67,-16.61,0.94,1656,1566.93,1477.86
09-10-2025,28-10-2025,RBLBANK,Non-Hld,286.25,300,269.05,6.4,330.95,15.62,0.42,67.5,4.6,3.75,0.84,284.5,273.66,262.82
09-10-2025,28-10-2025,RECLTD,Non-Hld,372.95,380,362.35,2.93,397.65,6.63,0.91,44.42,-0.47,0,-0.48,388.41,377.91,367.41
09-10-2025,28-10-2025,RELIANCE,Non-Hld,1376.5,1400,1350.65,1.92,1449.35,5.3,0.73,47.99,-5.26,-4.93,-0.33,1416.96,1385.32,1353.68
09-10-2025,28-10-2025,RVNL,Non-Hld,344.5,350,326.1,5.65,373.9,8.54,0.39,49.6,1.73,2.14,-0.41,365.63,348.78,331.93
09-10-2025,28-10-2025,SAIL,Non-Hld,136.5,140,131.6,3.73,148.4,8.72,0.57,60.55,1.72,2.08,-0.36,137.73,133.92,130.1
09-10-2025,28-10-2025,SAMMAANCAP,Non-Hld,161.25,160,149.45,7.9,170.55,5.77,0.99,65.22,8.32,7,1.32,171.71,147.06,122.4
09-10-2025,28-10-2025,SBICARD,Non-Hld,925,900,856.45,8.01,943.55,2.01,0.62,70.63,18.74,15.16,3.58,923.13,885.36,847.58
09-10-2025,28-10-2025,SBILIFE,Non-Hld,1813,1800,1729.5,4.83,1870.5,3.18,0.56,50.87,-9.77,-8.29,-1.48,1851.29,1807.95,1764.6
09-10-2025,28-10-2025,SBIN,Non-Hld,861.4,870,843.1,2.18,896.9,4.13,0.56,57.96,11.34,12.59,-1.25,888.27,856.06,823.85
09-10-2025,28-10-2025,SHREECEM,Non-Hld,29480,30000,28915.95,1.96,31084.05,5.45,0.78,47.46,-191.72,-211.81,20.1,30049.25,29521.25,28993.25
09-10-2025,28-10-2025,SHRIRAMFIN,Non-Hld,668.5,650,609.65,9.66,690.35,3.27,0.93,67.33,13.14,7.46,5.68,673.9,633.76,593.61
09-10-2025,28-10-2025,SIEMENS,Holding,3183,3300,3124.5,1.88,3475.5,9.19,0.45,48.97,5.74,7.46,-1.73,3360.99,3215.82,3070.65
09-10-2025,28-10-2025,SOLARINDS,Non-Hld,14260,14000,13172.2,8.26,14827.8,3.99,0.75,51.98,-113.85,-153.4,39.55,14964.05,14141.6,13319.15
09-10-2025,28-10-2025,SONACOMS,Non-Hld,429.9,420,392.55,9.52,447.45,4.09,0.73,51.88,-7.58,-8.8,1.23,444.75,421.76,398.78
09-10-2025,28-10-2025,SRF,Non-Hld,2999.8,3000,2875.5,4.33,3124.5,4.16,0.97,61.02,4.98,-9.58,14.56,3030.74,2920.67,2810.6
09-10-2025,28-10-2025,SUNPHARMA,Non-Hld,1654.6,1680,1624.8,1.84,1735.2,4.88,0.89,58.35,6.89,2.34,4.55,1670.35,1626.45,1582.54
09-10-2025,28-10-2025,SUPREMEIND,Non-Hld,4173,4500,4143.7,0.71,4856.3,16.38,0.56,39.51,-71.1,-54.4,-16.7,4593.24,4324.66,4056.09
09-10-2025,28-10-2025,SUZLON,Non-Hld,53.25,56,51.95,2.51,60.05,12.77,0.51,29.4,-1.54,-1.22,-0.33,61.17,56.6,52.03
09-10-2025,28-10-2025,SYNGENE,Non-Hld,636.8,640,603.7,5.49,676.3,6.21,0.77,48.13,-6.44,-6.83,0.39,676.29,642.75,609.21
09-10-2025,28-10-2025,TATACONSUM,Non-Hld,1115,1140,1090.5,2.25,1189.5,6.69,0.4,51.06,9.17,11.81,-2.64,1152.09,1124.16,1096.23
09-10-2025,28-10-2025,TATAELXSI,Non-Hld,5580,5500,5116.75,9.06,5883.25,5.44,0.66,53.9,-62.61,-77.19,14.59,5869.16,5518.12,5167.09
09-10-2025,28-10-2025,TATAPOWER,Non-Hld,388,400,383.05,1.3,416.95,7.47,0.8,48.17,0.43,0.73,-0.3,398.87,390.89,382.91
09-10-2025,28-10-2025,TATASTEEL,Non-Hld,176.21,180,172.3,2.27,187.7,6.53,0.76,64.65,2.13,2.12,0.01,175.28,171.04,166.79
09-10-2025,28-10-2025,TATATECH,Non-Hld,717.8,700,659.6,8.83,740.4,3.15,0.76,60.08,4.79,2.27,2.52,733.18,700.39,667.6
09-10-2025,28-10-2025,TCS,Non-Hld,3060.2,3100,2968.2,3.1,3231.8,5.61,0.74,53.79,-29.71,-36.04,6.33,3223.37,3024.4,2825.43
09-10-2025,28-10-2025,TECHM,Non-Hld,1463.1,1400,1305.75,12.06,1494.25,2.13,0.94,49.56,-17.99,-18.95,0.96,1562.14,1457.84,1353.53
09-10-2025,28-10-2025,TIINDIA,Non-Hld,3176.1,3200,3035.8,4.63,3364.2,5.93,0.55,51.99,7.82,22.83,-15.01,3444.17,3234.85,3025.53
09-10-2025,28-10-2025,TITAGARH,Non-Hld,907,900,838,8.24,962,6.07,0.47,52.69,5.59,7.59,-2,962.87,912.5,862.13
09-10-2025,28-10-2025,TITAN,Non-Hld,3544,3500,3376.7,4.96,3623.3,2.24,0.64,56.58,-17.44,-31.51,14.07,3617.45,3467.95,3318.44
09-10-2025,28-10-2025,TMPV,Non-Hld,684.4,720,680.95,0.51,759.05,10.91,0.34,44.99,0.08,1.79,-1.71,732.84,698.16,663.49
09-10-2025,28-10-2025,TORNTPHARM,Non-Hld,3542.6,3600,3471.05,2.07,3728.95,5.27,0.52,46.88,-10.97,-6.59,-4.38,3651.8,3571.52,3491.24
09-10-2025,28-10-2025,TORNTPOWER,Non-Hld,1240.5,1300,1217.9,1.86,1382.1,11.42,0.56,46.53,-16.83,-17.63,0.8,1295.87,1248.28,1200.69
09-10-2025,28-10-2025,TRENT,Non-Hld,4663.1,5000,4621.95,0.9,5378.05,15.34,0.44,32.66,-160.44,-147.78,-12.66,5300.11,4900.98,4501.84
09-10-2025,28-10-2025,TVSMOTOR,Non-Hld,3481,3500,3341.4,4.18,3658.6,5.11,0.76,59.07,43.45,56.7,-13.25,3558.46,3482.91,3407.36
09-10-2025,28-10-2025,ULTRACEMCO,Non-Hld,12163,13000,12138,0.21,13862,13.97,0.63,46.54,-114.69,-96.58,-18.11,12748.74,12295.25,11841.76
09-10-2025,28-10-2025,UNIONBANK,Non-Hld,137.86,140,132.25,4.25,147.75,7.18,0.64,54.27,1.12,1.21,-0.09,141.21,137.05,132.88
09-10-2025,28-10-2025,UNITDSPR,Non-Hld,1337.5,1400,1325.05,0.94,1474.95,10.28,0.61,51.76,5.51,3.88,1.63,1366.46,1331.96,1297.47
09-10-2025,28-10-2025,UNOMINDA,Non-Hld,1263.9,1300,1212.45,4.25,1387.55,9.79,0.54,44.78,16.58,23.21,-6.63,1353.15,1306.64,1260.13
09-10-2025,28-10-2025,UPL,Non-Hld,676.5,700,666,1.58,734,8.5,0.62,45.79,-7,-8.03,1.03,712.29,679.78,647.26
09-10-2025,28-10-2025,VBL,Non-Hld,446,450,427,4.45,473,6.06,0.59,39.61,-12.12,-11.76,-0.36,482.09,455.56,429.03
09-10-2025,28-10-2025,VEDL,Non-Hld,484.8,480,453.5,6.91,506.5,4.48,0.87,70.05,10.05,8.39,1.66,480.91,459.94,438.97
09-10-2025,28-10-2025,VOLTAS,Non-Hld,1378,1400,1328.2,3.75,1471.8,6.81,0.86,52.03,-3,-1.12,-1.88,1431.29,1382.56,1333.83
09-10-2025,28-10-2025,WIPRO,Non-Hld,246.4,250,236.25,4.3,263.75,7.05,0.88,50.66,-1.77,-1.82,0.05,259.3,246.89,234.47
09-10-2025,28-10-2025,YESBANK,Non-Hld,22.43,23,21.7,3.37,24.3,8.34,0.49,73.32,0.54,0.48,0.06,22.3,21.39,20.48
09-10-2025,28-10-2025,ZYDUSLIFE,Non-Hld,991.9,1100,1000.2,-0.82,1199.8,20.96,0.59,46.37,-5.01,-0.29,-4.72,1066.65,1015.3,963.94
10-10-2025,28-10-2025,360ONE,Non-Hld,1093.2,1100,1042.15,4.9,1157.85,5.92,0.69,60.3,3.97,-3.2,7.17,1120.03,1059.01,997.99
10-10-2025,28-10-2025,ABB,Holding,5188,5300,5062.75,2.48,5537.25,6.74,0.65,46.6,-19.33,-9.55,-9.78,5443.02,5257,5070.99
10-10-2025,28-10-2025,ABCAPITAL,Non-Hld,293.7,300,283.8,3.49,316.2,7.67,0.53,52.39,4.23,4.33,-0.1,305.49,292.66,279.83
10-10-2025,28-10-2025,ADANIENSOL,Non-Hld,928.25,1000,915.4,1.41,1084.6,16.85,0.6,64.69,28.04,25.46,2.58,960.48,887.19,813.9
10-10-2025,28-10-2025,ADANIENT,Non-Hld,2542.1,2600,2465,3.13,2735,7.59,0.57,57.34,42.92,48.26,-5.33,2692.86,2523.98,2355.11
10-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1064.2,1100,1022.5,4.08,1177.5,10.65,0.51,57.78,21.06,23.86,-2.8,1140.8,1046.47,952.13
10-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1411.3,1400,1344.3,4.99,1455.7,3.15,0.6,54.77,7.27,10.21,-2.94,1442.44,1409.38,1376.32
10-10-2025,28-10-2025,ALKEM,Non-Hld,5460,5600,5371.6,1.65,5828.4,6.75,0.58,53.33,38.59,51.41,-12.82,5564.28,5482.58,5400.87
10-10-2025,28-10-2025,AMBER,Non-Hld,8278.5,8500,7957.25,4.04,9042.75,9.24,0.58,57.37,137.74,165.27,-27.53,8477.82,8245.48,8013.13
10-10-2025,28-10-2025,AMBUJACEM,Non-Hld,568.1,600,566.05,0.37,633.95,11.6,0.68,46.17,-2.43,-1.91,-0.52,591.34,574.11,556.88
10-10-2025,28-10-2025,ANGELONE,Non-Hld,2303.8,2300,2132.45,8.04,2467.55,7.11,0.76,53.86,-31.35,-54.79,23.44,2317.39,2221.42,2125.44
10-10-2025,28-10-2025,APLAPOLLO,Non-Hld,1735,1700,1616.7,7.32,1783.3,2.79,0.57,62.2,20.04,17.39,2.65,1753.37,1704.69,1656.01
10-10-2025,28-10-2025,APOLLOHOSP,Non-Hld,7690,7700,7474.65,2.89,7925.35,3.07,0.59,51.96,-16.65,-21.98,5.32,7971.85,7671.62,7371.4
10-10-2025,28-10-2025,ASHOKLEY,Non-Hld,137.65,140,133.2,3.35,146.8,6.65,0.43,50.91,1.85,2.67,-0.82,144.95,139.32,133.69
10-10-2025,28-10-2025,ASIANPAINT,Non-Hld,2338.6,2500,2342.2,-0.15,2657.8,13.65,0.57,33.27,-43.99,-37.38,-6.6,2553.69,2410.82,2267.94
10-10-2025,28-10-2025,ASTRAL,Non-Hld,1424.6,1500,1415.75,0.63,1584.25,11.21,0.46,54.07,-5.21,-5.99,0.79,1490.01,1419.87,1349.73
10-10-2025,28-10-2025,AUBANK,Non-Hld,762.5,800,746.45,2.16,853.55,11.95,0.56,62.07,9.62,4.95,4.68,775.25,734.56,693.86
10-10-2025,28-10-2025,AUROPHARMA,Non-Hld,1130.1,1100,1037.6,8.92,1162.4,2.86,0.77,62.07,7.62,5.71,1.91,1130.76,1099.77,1068.78
10-10-2025,28-10-2025,AXISBANK,Non-Hld,1182.5,1160,1108.55,6.68,1211.45,2.45,0.45,61.13,23.64,22.34,1.3,1208.91,1152.64,1096.37
10-10-2025,28-10-2025,BAJAJ-AUTO,Non-Hld,8943,9000,8617.45,3.78,9382.55,4.92,0.65,55.14,-3.83,5.52,-9.36,9174.23,8879.83,8585.42
10-10-2025,28-10-2025,BAJAJFINSV,Non-Hld,2008.5,1800,1598.05,25.69,2001.95,-0.32,0.61,45.77,1.23,7.63,-6.4,2102.62,2041.72,1980.83
10-10-2025,28-10-2025,BAJFINANCE,Non-Hld,1025,1020,972.55,5.4,1067.45,4.15,0.72,65.16,20.22,21.3,-1.07,1033.85,1006.81,979.77
10-10-2025,28-10-2025,BANDHANBNK,Non-Hld,168.5,170,159.7,5.52,180.3,7.01,0.86,58.38,-0.19,-0.97,0.78,169.61,163.02,156.44
10-10-2025,28-10-2025,BANKBARODA,Non-Hld,266.7,270,257.7,3.5,282.3,5.85,0.75,70.93,6.33,5.3,1.03,271.5,254.08,236.66
10-10-2025,28-10-2025,BANKINDIA,Non-Hld,126.71,130,123.7,2.44,136.3,7.57,0.65,67.99,2.83,2.42,0.41,128.35,121.65,114.96
10-10-2025,28-10-2025,BDL,Non-Hld,1528.3,1600,1490.7,2.53,1709.3,11.85,0.59,49.29,-6.31,-4.05,-2.26,1651.6,1560.94,1470.28
10-10-2025,28-10-2025,BEL,Holding,412.15,410,393.7,4.69,426.3,3.44,0.62,61.08,6.01,5.8,0.21,416.66,405.5,394.35
10-10-2025,28-10-2025,BHARATFORG,Non-Hld,1222.7,1220,1161.25,5.3,1278.75,4.59,0.64,52.49,5,8.5,-3.5,1280.66,1228.78,1176.9
10-10-2025,28-10-2025,BHARTIARTL,Non-Hld,1940,1960,1912.75,1.43,2007.25,3.47,0.48,56.83,4.89,2.35,2.54,1973.67,1923.6,1873.53
10-10-2025,28-10-2025,BHEL,Non-Hld,240,250,235.7,1.83,264.3,10.13,0.7,57.59,3.92,3.77,0.15,246.51,237.1,227.69
10-10-2025,28-10-2025,BIOCON,Non-Hld,353.1,360,343.85,2.7,376.15,6.53,0.63,48.89,-3.19,-3.62,0.42,371.39,354.07,336.75
10-10-2025,28-10-2025,BLUESTARCO,Non-Hld,1948,2000,1895,2.8,2105,8.06,0.62,58.64,5.21,8.15,-2.94,1986.81,1918.89,1850.98
10-10-2025,28-10-2025,BOSCHLTD,Non-Hld,38435,40000,38299.35,0.36,41700.65,8.5,0.6,44.57,-304.08,-249.11,-54.97,40242.92,38977.25,37711.58
10-10-2025,28-10-2025,BPCL,Non-Hld,338.4,350,332.25,1.86,367.75,8.68,0.77,59.17,6.05,5.2,0.85,350.46,332.26,314.06
10-10-2025,28-10-2025,BRITANNIA,Non-Hld,5870,6000,5776.2,1.63,6223.8,6.03,0.5,44.67,-4.52,26.84,-31.35,6236.66,6006.22,5775.79
10-10-2025,28-10-2025,BSE,Holding,2379.9,2200,1968.5,20.9,2431.5,2.17,1,64.91,2.02,-36.73,38.76,2353.59,2169.04,1984.49
10-10-2025,28-10-2025,CAMS,Holding,3865,3800,3594.05,7.54,4005.95,3.65,0.62,50.45,-17.79,-12.87,-4.91,4078.89,3881.35,3683.81
10-10-2025,28-10-2025,CANBK,Non-Hld,127.36,130,123.2,3.38,136.8,7.42,0.85,69.81,4.22,3.83,0.39,131.18,120.88,110.58
10-10-2025,28-10-2025,CDSL,Holding,1607.1,1600,1517.5,5.91,1682.5,4.7,0.66,62.13,2.86,-7.53,10.39,1617.21,1533,1448.8
10-10-2025,28-10-2025,CGPOWER,Holding,753.9,840,753.8,0.02,926.2,22.86,0.62,53.44,5.17,8.86,-3.69,800.69,763.23,725.77
10-10-2025,28-10-2025,CHOLAFIN,Non-Hld,1615.6,1600,1533.55,5.36,1666.45,3.15,0.71,57.08,26.41,27.29,-0.89,1661.94,1594.9,1527.86
10-10-2025,28-10-2025,CIPLA,Non-Hld,1568,1600,1540.4,1.8,1659.6,5.85,0.8,57.67,-8.07,-9.82,1.75,1588.09,1531.49,1474.89
10-10-2025,28-10-2025,COALINDIA,Holding,384.1,400,382.65,0.38,417.35,8.66,0.66,46.01,-0.65,0.77,-1.42,400.44,390.11,379.78
10-10-2025,28-10-2025,COFORGE,Non-Hld,1719.3,1700,1587.8,8.29,1812.2,5.41,0.68,55.4,-8.6,-20.22,11.62,1853.47,1685.48,1517.48
10-10-2025,28-10-2025,COLPAL,Non-Hld,2231.8,2340,2212.5,0.88,2467.5,10.57,0.79,39.65,-32.34,-25.65,-6.7,2403.55,2280.37,2157.19
10-10-2025,28-10-2025,CONCOR,Non-Hld,540,540,518.15,4.22,561.85,4.05,0.74,50.94,-4.68,-5.76,1.08,567.11,540.38,513.66
10-10-2025,28-10-2025,CROMPTON,Non-Hld,287.9,300,282.6,1.88,317.4,10.25,0.56,29.56,-9.2,-8.42,-0.78,322.18,300.01,277.83
10-10-2025,28-10-2025,CUMMINSIND,Non-Hld,3957.9,4000,3841.5,3.04,4158.5,5.07,0.69,52.64,12.19,26.13,-13.94,4133.12,3992.81,3852.5
10-10-2025,28-10-2025,CYIENT,Non-Hld,1176,1300,1163.3,1.1,1436.7,22.17,0.54,46.58,-10.57,-11.09,0.52,1270.59,1192.46,1114.32
10-10-2025,28-10-2025,DABUR,Non-Hld,489.9,500,481.75,1.7,518.25,5.79,0.43,35.74,-11.17,-8.51,-2.66,550.79,509.97,469.16
10-10-2025,28-10-2025,DALBHARAT,Non-Hld,2228,2300,2187.2,1.87,2412.8,8.3,0.63,33.84,-34.46,-24.69,-9.77,2489.56,2311.64,2133.73
10-10-2025,28-10-2025,DELHIVERY,Non-Hld,464.95,470,446.65,4.1,493.35,6.11,0.78,52.68,-0.36,-1.43,1.07,490.24,461.88,433.53
10-10-2025,28-10-2025,DIVISLAB,Non-Hld,6489,6000,5444.9,19.18,6555.1,1.02,0.91,68.75,7.58,-57.17,64.75,6387.74,5994.08,5600.41
10-10-2025,28-10-2025,DIXON,Non-Hld,17456,18000,17007.05,2.64,18992.95,8.81,0.94,52.37,-95,-29.57,-65.43,18869.32,17530.25,16191.17
10-10-2025,28-10-2025,DLF,Non-Hld,740.25,740,706.85,4.73,773.15,4.45,0.66,47.57,-9.61,-10.22,0.61,796.85,746.26,695.67
10-10-2025,28-10-2025,DMART,Non-Hld,4328,4300,4068,6.4,4532,4.72,0.57,33.29,-77.69,-39.47,-38.23,4855.43,4532.99,4210.54
10-10-2025,28-10-2025,DRREDDY,Non-Hld,1264,1320,1242.75,1.71,1397.25,10.55,0.55,49.79,-8.36,-5.31,-3.05,1342.21,1275.66,1209.1
10-10-2025,28-10-2025,EICHERMOT,Non-Hld,6974,7000,6765.5,3.09,7234.5,3.74,0.78,62.93,139.9,187.36,-47.46,7063.6,6946.35,6829.1
10-10-2025,28-10-2025,ETERNAL,Non-Hld,348.4,335,312.55,11.48,357.45,2.6,0.74,68.66,5.84,4.86,0.98,348.7,333,317.31
10-10-2025,28-10-2025,EXIDEIND,Non-Hld,400.2,400,383.4,4.39,416.6,4.1,0.84,49.22,-1.73,-1.16,-0.56,425.12,403.56,382.01
10-10-2025,28-10-2025,FEDERALBNK,Non-Hld,209,210,201.05,3.96,218.95,4.77,0.84,72.07,1.95,0.2,1.75,206.05,196.57,187.1
10-10-2025,28-10-2025,FORTIS,Non-Hld,1065,1000,921.7,15.55,1078.3,1.25,0.85,70.13,32.14,23.53,8.61,1070.41,988.09,905.76
10-10-2025,28-10-2025,GAIL,Non-Hld,178.77,180,173.15,3.25,186.85,4.52,0.67,53.96,0.28,0.07,0.21,183.52,178.16,172.81
10-10-2025,28-10-2025,GLENMARK,Non-Hld,1938.4,2200,1984.3,-2.31,2415.7,24.63,0.62,39.97,-22.98,-13.73,-9.25,2128.95,2007.5,1886.06
10-10-2025,28-10-2025,GMRAIRPORT,Non-Hld,90.13,95,89.5,0.71,100.5,11.51,0.53,55.25,0.09,-0.01,0.1,93.12,89.6,86.08
