Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend,RSI_change,RSI_pct_change,RSI_trend,MACD_change,MACD_pct_change,MACD_trend,MACD_Signal_change,MACD_Signal_pct_change,MACD_Signal_trend,MACD_Hist_change,MACD_Hist_pct_change,MACD_Hist_trend,BB_HI_change,BB_HI_pct_change,BB_HI_trend,BB_MID_change,BB_MID_pct_change,BB_MID_trend,BB_LO_change,BB_LO_pct_change,BB_LO_trend
07-10-2025,28-10-2025,ADANIENT,Non-Hld,2556.5,2600,2446.5,4.5,2753.5,7.71,0.59,56.83,53.4,51.29,2.11,2705.42,2495.64,2285.87,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,ADANIENT,Non-Hld,2525,2600,2442.8,3.37,2757.2,9.2,0.56,54.56,48.28,50.69,-2.41,2698.47,2506.27,2314.07,-61.1,-2.362630989,down,0,0,unchanged,-5.9,-0.240944174,down,5.9,0.214444081,up,0.01,1.818181818,up,-8.53,-13.52036773,down,-10,-17.15854496,down,1.56,3.175249338,up,-11.56,-126.3387978,down,-6.86,-0.253573501,down,36.79,1.489787324,up,80.45,3.601776488,up
09-10-2025,28-10-2025,ADANIENT,Non-Hld,2547,2600,2458.95,3.59,2741.05,7.62,0.57,56.45,45.19,49.59,-4.4,2693.23,2516.38,2339.53,-26,-1.010493587,down,0,0,unchanged,6.85,0.279352392,up,-6.85,-0.249281269,down,-0.01,-1.724137931,down,-4.44,-7.29183774,down,-12.12,-21.14814169,down,-1.18,-2.324207209,down,-10.94,-167.2782875,down,-14.15,-0.52264551,down,32.3,1.300280184,up,78.75,3.48331107,up
10-10-2025,28-10-2025,ADANIENT,Non-Hld,2542.1,2600,2465,3.13,2735,7.59,0.57,57.34,42.92,48.26,-5.33,2692.86,2523.98,2355.11,-14.4,-0.563270096,down,0,0,unchanged,18.5,0.756182301,up,-18.5,-0.671872163,down,-0.02,-3.389830508,down,0.51,0.897413338,up,-10.48,-19.62546816,down,-3.03,-5.907584324,down,-7.44,-352.6066351,down,-12.56,-0.46425324,down,28.34,1.135580452,up,69.24,3.029043646,up
13-10-2025,28-10-2025,ADANIENT,Non-Hld,2523.5,2600,2457.5,2.69,2742.5,8.68,0.55,54.05,38.78,46.36,-7.58,2688.41,2530.76,2373.1,-1.5,-0.059405941,down,0,0,unchanged,14.7,0.601768462,up,-14.7,-0.533149572,down,-0.01,-1.785714286,down,-0.51,-0.934750733,down,-9.5,-19.67688484,down,-4.33,-8.542118761,down,-5.17,214.5228216,down,-10.06,-0.372803848,down,24.49,0.97714931,up,59.03,2.550916783,up
14-10-2025,28-10-2025,ADANIENT,Non-Hld,2519,2600,2459.3,2.43,2740.7,8.81,0.54,52.62,34.27,43.94,-9.67,2680.16,2537.44,2394.71,-28,-1.099332548,down,0,0,unchanged,0.35,0.014233718,up,-0.35,-0.012768829,down,-0.03,-5.263157895,down,-3.83,-6.784765279,down,-10.92,-24.16463819,down,-5.65,-11.39342609,down,-5.27,119.7727273,down,-13.07,-0.485290896,down,21.06,0.836916523,up,55.18,2.358593393,up
15-10-2025,28-10-2025,ADANIENT,Non-Hld,2538.8,2600,2475.2,2.57,2724.8,7.33,0.55,54.59,31.6,41.48,-9.87,2672.12,2544.1,2416.09,-3.3,-0.129813933,down,0,0,unchanged,10.2,0.413793103,up,-10.2,-0.372943327,down,-0.02,-3.50877193,down,-2.75,-4.795953959,down,-11.32,-26.37465051,down,-6.78,-14.04890178,down,-4.54,85.1782364,down,-20.74,-0.770184859,down,20.12,0.797153702,up,60.98,2.589263347,up
16-10-2025,28-10-2025,ADANIENT,Non-Hld,2554.5,2600,2488.7,2.65,2711.3,6.14,0.54,57.58,31.13,39.41,-8.27,2662.08,2551.88,2441.69,31,1.228452546,up,0,0,unchanged,31.2,1.269582909,up,-31.2,-1.137648131,down,-0.01,-1.818181818,down,3.53,6.530989824,up,-7.65,-19.72666323,down,-6.95,-14.99137187,down,-0.69,9.102902375,down,-26.33,-0.979389304,down,21.12,0.834531919,up,68.59,2.89031225,up
17-10-2025,28-10-2025,ADANIENT,Non-Hld,2545,2600,2496.15,1.96,2703.85,6.25,0.53,56.26,29.76,37.48,-7.72,2645.47,2559.26,2473.04,26,1.032155617,up,0,0,unchanged,36.85,1.498393852,up,-36.85,-1.344547014,down,-0.01,-1.851851852,down,3.64,6.917521855,up,-4.51,-13.16019842,down,-6.46,-14.70186618,down,1.95,-20.16546019,up,-34.69,-1.294325712,down,21.82,0.859921811,up,78.33,3.27095974,up
20-10-2025,28-10-2025,ADANIENT,Non-Hld,2550,2600,2505.75,1.77,2694.25,5.66,0.52,56.04,28.23,35.63,-7.39,2645.33,2560.46,2475.59,11.2,0.441153301,up,0,0,unchanged,30.55,1.234243697,up,-30.55,-1.121183206,down,-0.03,-5.454545455,down,1.45,2.656164133,up,-3.37,-10.66455696,down,-5.85,-14.10318226,down,2.48,-25.1266464,up,-26.79,-1.002574735,down,16.36,0.643056484,up,59.5,2.462656606,up
21-10-2025,28-10-2025,ADANIENT,Non-Hld,2548.5,2600,2514.7,1.35,2685.3,5.37,0.52,56.3,26.86,33.88,-7.01,2635.28,2556.48,2477.68,-6,-0.234879624,down,0,0,unchanged,26,1.044722144,up,-26,-0.958949581,down,-0.02,-3.703703704,down,-1.28,-2.222994095,down,-4.27,-13.71667202,down,-5.53,-14.03197158,down,1.26,-15.23579202,up,-26.8,-1.006731578,down,4.6,0.18025926,up,35.99,1.473979088,up
23-10-2025,28-10-2025,ADANIENT,Non-Hld,2544.9,2600,2528.6,0.64,2671.4,4.97,0.52,55.51,25.16,32.13,-6.98,2606.39,2549.95,2493.51,-0.1,-0.003929273,down,0,0,unchanged,32.45,1.300002003,up,-32.45,-1.20014054,down,-0.01,-1.886792453,down,-0.75,-1.333096338,down,-4.6,-15.45698925,down,-5.35,-14.27427962,down,0.74,-9.585492228,up,-39.08,-1.477242229,down,-9.31,-0.363777029,down,20.47,0.827726199,up
24-10-2025,28-10-2025,ADANIENT,Non-Hld,2505.7,2600,2498.6,0.28,2701.4,7.81,0.53,48.16,25.3,35.44,-10.14,2594.11,2544.17,2494.23,-44.3,-1.737254902,down,0,0,unchanged,-7.15,-0.285343709,down,7.15,0.265379976,up,0.01,1.923076923,up,-7.88,-14.06138473,down,-2.93,-10.3790294,down,-0.19,-0.53325849,down,-2.75,37.21244926,down,-51.22,-1.936242359,down,-16.29,-0.636213805,down,18.64,0.752951822,up
03-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1072.5,1200,1058.5,1.33,1341.5,25.09,0.72,59.87,27.58,25.83,1.75,1144.59,1019.91,895.24,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1059.2,1200,1049.35,0.94,1350.65,27.52,0.74,57.49,26.51,25.97,0.54,1144.93,1026.42,907.9,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1058.3,1100,1010.85,4.7,1189.15,12.37,0.48,57.71,25.48,25.87,-0.39,1144.56,1032.59,920.62,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1045.5,1100,1009.35,3.59,1190.65,13.89,0.48,54.16,23.13,25.32,-2.19,1141.99,1037.66,933.33,-27,-2.517482517,down,-100,-8.333333333,down,-49.15,-4.64336325,down,-150.85,-11.24487514,down,-0.24,-33.33333333,down,-5.71,-9.537330884,down,-4.45,-16.13488035,down,-0.51,-1.974448316,down,-3.94,-225.1428571,down,-2.6,-0.227155575,down,17.75,1.740349639,up,38.09,4.25472499,up
09-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1052,1100,1014.75,3.68,1185.25,12.67,0.49,55.37,21.54,24.56,-3.03,1140.77,1042.07,943.37,-7.2,-0.679758308,down,-100,-8.333333333,down,-34.6,-3.297279268,down,-165.4,-12.24595565,down,-0.25,-33.78378378,down,-2.12,-3.687597843,down,-4.97,-18.7476424,down,-1.41,-5.429341548,down,-3.57,-661.1111111,down,-4.16,-0.36334099,down,15.65,1.524716977,up,35.47,3.906817931,up
10-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1064.2,1100,1022.5,4.08,1177.5,10.65,0.51,57.78,21.06,23.86,-2.8,1140.8,1046.47,952.13,5.9,0.557497874,up,0,0,unchanged,11.65,1.152495425,up,-11.65,-0.979691376,down,0.03,6.25,up,0.07,0.121296136,up,-4.42,-17.34693878,down,-2.01,-7.769617317,down,-2.41,617.9487179,down,-3.76,-0.328510519,down,13.88,1.344192758,up,31.51,3.422693402,up
13-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1050.7,1100,1019.6,3.06,1180.4,12.35,0.5,54.56,19.42,22.97,-3.56,1139.48,1049.95,960.41,5.2,0.49736968,up,0,0,unchanged,10.25,1.015505028,up,-10.25,-0.860874312,down,0.02,4.166666667,up,0.4,0.738552437,up,-3.71,-16.03977518,down,-2.35,-9.281200632,down,-1.37,62.55707763,down,-2.51,-0.219791767,down,12.29,1.184395659,up,27.08,2.901438934,up
14-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1034,1100,1010,2.38,1190,15.09,0.46,51,16.7,21.72,-5.02,1137.45,1052.42,967.39,-18,-1.711026616,down,0,0,unchanged,-4.75,-0.46809559,down,4.75,0.400759333,up,-0.03,-6.12244898,down,-4.37,-7.892360484,down,-4.84,-22.46982358,down,-2.84,-11.56351792,down,-1.99,65.67656766,down,-3.32,-0.291031496,down,10.35,0.993215427,up,24.02,2.546190784,up
15-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1049.7,1100,1022.35,2.68,1177.65,12.19,0.48,52.67,14.99,20.37,-5.38,1135.09,1055.22,975.34,-14.5,-1.362525841,down,0,0,unchanged,-0.15,-0.014669927,down,0.15,0.012738854,up,-0.03,-5.882352941,down,-5.11,-8.84389062,down,-6.07,-28.82241216,down,-3.49,-14.62699078,down,-2.58,92.14285714,down,-5.71,-0.500525947,down,8.75,0.836144371,up,23.21,2.437692332,up
16-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1059,1100,1028.6,2.96,1171.4,10.62,0.5,56.17,14.79,19.26,-4.46,1131.17,1059.26,987.35,8.3,0.789949557,up,0,0,unchanged,9,0.882699098,up,-9,-0.762453406,down,0,0,unchanged,1.61,2.950879765,up,-4.63,-23.84140062,down,-3.71,-16.15150196,down,-0.9,25.28089888,down,-8.31,-0.729280022,down,9.31,0.886708891,up,26.94,2.805052009,up
17-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1038.9,1100,1016.95,2.16,1183.05,13.88,0.47,50.43,12.59,17.92,-5.34,1124.99,1062.15,999.31,4.9,0.473887814,up,0,0,unchanged,6.95,0.688118812,up,-6.95,-0.584033613,down,0.01,2.173913043,up,-0.57,-1.117647059,down,-4.11,-24.61077844,down,-3.8,-17.49539595,down,-0.32,6.374501992,down,-12.46,-1.095432766,down,9.73,0.924535832,up,31.92,3.299599955,up
20-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1035.6,1100,1021.05,1.43,1178.95,13.85,0.46,49.83,10.51,16.44,-5.93,1124.83,1062.32,999.81,-14.1,-1.343240926,down,0,0,unchanged,-1.3,-0.127158018,down,1.3,0.110389335,up,-0.02,-4.166666667,down,-2.84,-5.392063793,down,-4.48,-29.88659106,down,-3.93,-19.29307806,down,-0.55,10.22304833,down,-10.26,-0.903893083,down,7.1,0.672845473,up,24.47,2.508868702,up
21-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1036.3,1100,1028.2,0.79,1171.8,13.08,0.46,51.25,9.23,15,-5.77,1104.33,1056.71,1009.09,-22.7,-2.143531634,down,0,0,unchanged,-0.4,-0.038887809,down,0.4,0.034147174,up,-0.04,-8,down,-4.92,-8.759124088,down,-5.56,-37.59296822,down,-4.26,-22.11838006,down,-1.31,29.37219731,down,-26.84,-2.372764483,down,-2.55,-0.240734097,down,21.74,2.201853446,up
23-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1045.7,1100,1036.6,0.88,1163.4,11.26,0.44,52.41,8.5,13.7,-5.2,1085.61,1052.38,1019.14,6.8,0.654538454,up,0,0,unchanged,19.65,1.93224839,up,-19.65,-1.660961075,down,-0.03,-6.382978723,down,1.98,3.926234384,up,-4.09,-32.48610008,down,-4.22,-23.54910714,down,0.14,-2.621722846,up,-39.38,-3.50047556,down,-9.77,-0.919832415,down,19.83,1.984369215,up
24-10-2025,28-10-2025,ADANIGREEN,Non-Hld,1031.8,1100,1025.2,0.64,1174.8,13.86,0.43,48.79,9.07,15.16,-6.09,1077.2,1049.17,1021.13,-3.8,-0.366937041,down,0,0,unchanged,4.15,0.406444347,up,-4.15,-0.352008143,down,-0.03,-6.52173913,down,-1.04,-2.087096127,down,-1.44,-13.70123692,down,-1.28,-7.785888078,down,-0.16,2.698145025,down,-47.63,-4.234417645,down,-13.15,-1.237856766,down,21.32,2.132405157,up
03-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1419.9,1400,1337.1,6.2,1462.9,3.03,0.73,57.9,13.26,13.7,-0.44,1458.31,1401.08,1343.84,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1400.8,1400,1338.9,4.63,1461.1,4.31,0.65,51.82,11.68,13.29,-1.61,1449.25,1405.01,1360.77,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1398.7,1400,1339.6,4.42,1460.4,4.42,0.61,51.5,10.23,12.68,-2.45,1443.54,1407.57,1371.6,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1390.9,1400,1340.1,3.8,1459.9,4.97,0.59,49.82,8.57,11.86,-3.29,1442.67,1408.24,1373.81,-29,-2.042397352,down,0,0,unchanged,3,0.224366166,up,-3,-0.205072117,down,-0.14,-19.17808219,down,-8.08,-13.95509499,down,-4.69,-35.36953243,down,-1.84,-13.43065693,down,-2.85,647.7272727,down,-15.64,-1.072474302,down,7.16,0.511034345,up,29.97,2.230176211,up
09-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1395.4,1400,1342.05,3.98,1457.95,4.49,0.59,50.26,7.27,10.94,-3.67,1442.38,1408.56,1374.75,-5.4,-0.385494003,down,0,0,unchanged,3.15,0.235267757,up,-3.15,-0.215590993,down,-0.06,-9.230769231,down,-1.56,-3.010420687,down,-4.41,-37.75684932,down,-2.35,-17.68246802,down,-2.06,127.9503106,down,-6.87,-0.474038296,down,3.55,0.252667241,up,13.98,1.02735951,up
10-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1411.3,1400,1344.3,4.99,1455.7,3.15,0.6,54.77,7.27,10.21,-2.94,1442.44,1409.38,1376.32,12.6,0.900836491,up,0,0,unchanged,4.7,0.350851,up,-4.7,-0.321829636,down,-0.01,-1.639344262,down,3.27,6.349514563,up,-2.96,-28.93450635,down,-2.47,-19.47949527,down,-0.49,20,down,-1.1,-0.07620156,down,1.81,0.128590408,up,4.72,0.344123651,up
13-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1439,1400,1334.85,7.81,1465.15,1.82,0.65,62.35,9.45,10.05,-0.61,1445.99,1411.62,1377.24,48.1,3.458192537,up,0,0,unchanged,-5.25,-0.391761809,down,5.25,0.359613672,up,0.06,10.16949153,up,12.53,25.15054195,up,0.88,10.26837806,up,-1.81,-15.2613828,down,2.68,-81.45896657,up,3.32,0.230128858,up,3.38,0.240015906,up,3.43,0.249670624,up
14-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1425,1400,1342.4,6.16,1457.6,2.29,0.61,59.05,10.35,10.11,0.24,1447.61,1413.3,1379,29.6,2.121255554,up,0,0,unchanged,0.35,0.026079505,up,-0.35,-0.02400631,down,0.02,3.389830508,up,8.79,17.4890569,up,3.08,42.36588721,up,-0.83,-7.586837294,down,3.91,-106.5395095,up,5.23,0.362595155,up,4.74,0.336513887,up,4.25,0.309147118,up
15-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1451.5,1400,1327.65,9.33,1472.35,1.44,0.68,64.1,12.67,10.62,2.04,1453.29,1415.43,1377.57,40.2,2.848437611,up,0,0,unchanged,-16.65,-1.238562821,down,16.65,1.143779625,up,0.08,13.33333333,up,9.33,17.03487311,up,5.4,74.2778542,up,0.41,4.015670911,up,4.98,-169.3877551,up,10.85,0.752197665,up,6.05,0.42926677,up,1.25,0.090821902,up
16-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1477,1400,1312.4,12.55,1487.6,0.72,0.72,69.48,16.64,11.83,4.81,1465.82,1419.1,1372.38,38,2.640722724,up,0,0,unchanged,-22.45,-1.681836911,down,22.45,1.532266321,up,0.07,10.76923077,up,7.13,11.43544507,up,7.19,76.08465608,up,1.78,17.71144279,up,5.42,-888.5245902,up,19.83,1.371378779,up,7.48,0.529887647,up,-4.86,-0.352879672,down
17-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1478,1500,1450.45,1.9,1549.55,4.85,0.65,69.44,19.55,13.37,6.18,1475.89,1422.43,1368.97,53,3.719298246,up,100,7.142857143,up,108.05,8.049016687,up,91.95,6.308315038,up,0.04,6.557377049,up,10.39,17.59525826,up,9.2,88.88888889,up,3.26,32.24530168,up,5.94,2475,up,28.28,1.953564841,up,9.13,0.646005802,up,-10.03,-0.727338651,down
20-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1464.9,1500,1448.55,1.13,1551.45,5.91,0.59,64.61,20.62,14.82,5.8,1481.26,1424.39,1367.52,13.4,0.923182914,up,100,7.142857143,up,120.9,9.106315671,up,79.1,5.372363908,up,-0.09,-13.23529412,down,0.51,0.795631825,up,7.95,62.74664562,up,4.2,39.5480226,up,3.76,184.3137255,up,27.97,1.924598669,up,8.96,0.63302318,up,-10.05,-0.729545504,down
21-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1472,1500,1453.25,1.3,1546.75,5.08,0.59,65.94,21.74,16.2,5.54,1486.1,1425.86,1365.61,-5,-0.338524035,down,100,7.142857143,up,140.85,10.73224627,up,59.15,3.97620328,up,-0.13,-18.05555556,down,-3.54,-5.094991364,down,5.1,30.64903846,up,4.37,36.93998309,up,0.73,15.17671518,up,20.28,1.383525945,up,6.76,0.476358255,up,-6.77,-0.493303604,down
23-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1453.8,1500,1446.55,0.5,1553.45,6.85,0.56,58.48,20.74,17.11,3.63,1487.48,1426.43,1365.38,-24.2,-1.637347767,down,0,0,unchanged,-3.9,-0.268882071,down,3.9,0.251685973,up,-0.09,-13.84615385,down,-10.96,-15.78341014,down,1.19,6.086956522,up,3.74,27.97307405,up,-2.55,-41.26213592,down,11.59,0.785288877,up,4,0.281208917,up,-3.59,-0.262240955,down
24-10-2025,28-10-2025,ADANIPORTS,Non-Hld,1426.7,1500,1425.6,0.08,1574.4,10.35,0.58,51.11,20.79,19.89,0.9,1487.31,1426.3,1365.29,-38.2,-2.607686532,down,0,0,unchanged,-22.95,-1.584342964,down,22.95,1.479261336,up,-0.01,-1.694915254,down,-13.5,-20.89459836,down,0.17,0.824442289,up,5.07,34.21052632,up,-4.9,-84.48275862,down,6.05,0.408436061,up,1.91,0.134092489,up,-2.23,-0.163068913,down
03-10-2025,28-10-2025,ALKEM,Non-Hld,5425,5500,5274.95,2.85,5725.05,5.54,0.9,54.02,48.84,67.57,-18.73,5594.76,5447.68,5300.59,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,ALKEM,Non-Hld,5500,5600,5359.55,2.63,5840.45,6.19,0.87,58.42,48.27,63.71,-15.44,5594.26,5455.7,5317.14,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,ALKEM,Non-Hld,5500,5600,5354.1,2.73,5845.9,6.29,0.68,58.19,47.11,60.39,-13.28,5590.92,5463.65,5336.38,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,ALKEM,Non-Hld,5499,5600,5529.4,-0.54,5670.6,3.13,0.6,58.32,45.79,57.47,-11.68,5584.97,5471.52,5358.08,74,1.3640553,up,100,1.818181818,up,254.45,4.823742405,up,-54.45,-0.951083397,down,-0.3,-33.33333333,down,4.3,7.960014809,up,-3.05,-6.244881245,down,-10.1,-14.94746189,down,7.05,-37.64014949,up,-9.79,-0.174985165,down,23.84,0.437617481,up,57.49,1.084596243,up
09-10-2025,28-10-2025,ALKEM,Non-Hld,5472,5600,5365,2,5835,6.64,0.58,56.64,43.19,54.61,-11.42,5569.34,5479.52,5389.71,-28,-0.509090909,down,0,0,unchanged,5.45,0.101687642,up,-5.45,-0.093314727,down,-0.29,-33.33333333,down,-1.78,-3.046901746,down,-5.08,-10.52413507,down,-9.1,-14.28347198,down,4.02,-26.03626943,up,-24.92,-0.445456593,down,23.82,0.436607585,up,72.57,1.36483147,up
10-10-2025,28-10-2025,ALKEM,Non-Hld,5460,5600,5371.6,1.65,5828.4,6.75,0.58,53.33,38.59,51.41,-12.82,5564.28,5482.58,5400.87,-40,-0.727272727,down,0,0,unchanged,17.5,0.326852319,up,-17.5,-0.299355104,down,-0.1,-14.70588235,down,-4.86,-8.351950507,down,-8.52,-18.0853322,down,-8.98,-14.87001159,down,0.46,-3.463855422,up,-26.64,-0.476486875,down,18.93,0.346471681,up,64.49,1.208497146,up
13-10-2025,28-10-2025,ALKEM,Non-Hld,5510,5500,5305.5,3.86,5694.5,3.35,0.57,57.26,37.58,48.64,-11.06,5565.03,5484.8,5404.57,11,0.20003637,up,-100,-1.785714286,down,-223.9,-4.049263935,down,23.9,0.421472155,up,-0.03,-5,down,-1.06,-1.817558299,down,-8.21,-17.92967897,down,-8.83,-15.36453802,down,0.62,-5.308219178,up,-19.94,-0.357029671,down,13.28,0.242711349,up,46.49,0.86766155,up
14-10-2025,28-10-2025,ALKEM,Non-Hld,5500,5600,5368,2.46,5832,6.04,0.54,57.31,36.4,46.19,-9.8,5564.42,5484.42,5404.43,28,0.511695906,up,0,0,unchanged,3,0.055917987,up,-3,-0.051413882,down,-0.04,-6.896551724,down,0.67,1.182909605,up,-6.79,-15.72123177,down,-8.42,-15.41842153,down,1.62,-14.18563923,up,-4.92,-0.088340809,down,4.9,0.089423891,up,14.72,0.273113025,up
15-10-2025,28-10-2025,ALKEM,Non-Hld,5577,5600,5416.65,2.97,5783.35,3.71,0.63,64.09,40.92,45.14,-4.22,5574.99,5487.6,5400.21,117,2.142857143,up,0,0,unchanged,45.05,0.838670042,up,-45.05,-0.7729394,down,0.05,8.620689655,up,10.76,20.17626102,up,2.33,6.037833636,up,-6.27,-12.1960708,down,8.6,-67.08268331,up,10.71,0.192477733,up,5.02,0.091562731,up,-0.66,-0.012220253,down
16-10-2025,28-10-2025,ALKEM,Non-Hld,5542,5600,5441.75,1.85,5758.25,3.91,0.63,58.32,40.61,44.23,-3.62,5578.67,5490.18,5401.68,32,0.58076225,up,100,1.818181818,up,136.25,2.568089718,up,63.75,1.119501273,up,0.06,10.52631579,up,1.06,1.85120503,up,3.03,8.062799361,up,-4.41,-9.066611842,down,7.44,-67.26943942,up,13.64,0.245102003,up,5.38,0.098089265,up,-2.89,-0.053473264,down
17-10-2025,28-10-2025,ALKEM,Non-Hld,5587,5600,5455.15,2.42,5744.85,2.83,0.69,63.15,44.49,44.28,0.2,5592.08,5495.28,5398.47,87,1.581818182,up,0,0,unchanged,87.15,1.623509687,up,-87.15,-1.494341564,down,0.15,27.77777778,up,5.84,10.19019368,up,8.09,22.22527473,up,-1.91,-4.135094176,down,10,-102.0408163,up,27.66,0.497086848,up,10.86,0.198015469,up,-5.96,-0.1102799,down
20-10-2025,28-10-2025,ALKEM,Non-Hld,5545,5600,5456.7,1.62,5743.3,3.58,0.75,59.96,45.07,44.44,0.62,5594.56,5496.05,5397.54,-32,-0.573785189,down,0,0,unchanged,40.05,0.73938689,up,-40.05,-0.692505209,down,0.12,19.04761905,up,-4.13,-6.444063036,down,4.15,10.14173998,up,-0.7,-1.550731059,down,4.84,-114.6919431,up,19.57,0.35103202,up,8.45,0.153983526,up,-2.67,-0.049442522,down
21-10-2025,28-10-2025,ALKEM,Non-Hld,5523,5600,5465.75,1.05,5734.25,3.83,0.73,58.73,44.25,44.4,-0.16,5599.7,5498.68,5397.65,-19,-0.342836521,down,0,0,unchanged,24,0.441034594,up,-24,-0.416793297,down,0.1,15.87301587,up,0.41,0.703017833,up,3.64,8.96330953,up,0.17,0.384354511,up,3.46,-95.5801105,up,21.03,0.376971572,up,8.5,0.154821882,up,-4.03,-0.074606419,down
23-10-2025,28-10-2025,ALKEM,Non-Hld,5525,5600,5498.35,0.48,5701.65,3.2,0.8,56.93,42.02,43.93,-1.9,5598.32,5498.15,5397.98,-62,-1.109718991,down,0,0,unchanged,43.2,0.79191223,up,-43.2,-0.751977858,down,0.11,15.94202899,up,-6.22,-9.849564529,down,-2.47,-5.551809395,down,-0.35,-0.790424571,down,-2.1,-1050,down,6.24,0.111586386,up,2.87,0.052226638,up,-0.49,-0.009076646,down
24-10-2025,28-10-2025,ALKEM,Non-Hld,5545,5600,5519.3,0.47,5680.7,2.45,0.9,58.05,51.11,54.48,-3.37,5592.78,5496.6,5400.42,0,0,unchanged,0,0,unchanged,62.6,1.147213517,up,-62.6,-1.089965699,down,0.15,20,up,-1.91,-3.185456971,down,6.04,13.40137564,up,10.04,22.59225923,up,-3.99,-643.5483871,down,-1.78,-0.031816622,down,0.55,0.010007187,up,2.88,0.053357641,up
03-10-2025,28-10-2025,AMBER,Non-Hld,8205.5,8500,7930.35,3.47,9069.65,10.54,0.99,57.69,172.19,198.93,-26.74,8602.75,8119.9,7637.05,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,AMBER,Non-Hld,8175,8500,7914.35,3.3,9085.65,11.14,0.91,56.03,158.14,190.78,-32.63,8598.28,8138.95,7679.62,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
