Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend
03-Oct-25,28-Oct-25,INFY,Non-Hld,1445.5,1500.0,1405.5,2.85,1594.5,10.31,0.792363708,39.69,-12.84,-5.28,-7.55,1561.15,1488.7,1416.24,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,INFY,Non-Hld,1474.9,1500.0,1417.65,4.04,1582.35,7.29,0.698352728,48.14,-11.43,-6.51,-4.92,1560.15,1490.26,1420.38,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,INFY,Non-Hld,1458.1,1500.0,1412.2,3.26,1587.8,8.9,0.837707739,44.17,-11.6,-7.53,-4.07,1558.04,1491.54,1425.05,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,INFY,Non-Hld,1492.0,1500.0,1422.3,4.91,1577.7,5.75,0.834237182,52.9,-8.69,-7.76,-0.92,1557.34,1491.08,1424.82,46.5,3.2168799723279142,up,0.0,0.0,unchanged,16.799999999999955,1.1953041622198475,up,-16.799999999999955,-1.0536218250235156,down,0.041873473999999966,5.284627952697698,up
09-Oct-25,28-Oct-25,INFY,Non-Hld,1509.7,1500.0,1419.4,6.37,1580.6,4.7,0.876418492,55.81,-5.16,-7.24,2.08,1553.99,1489.92,1425.84,34.799999999999955,2.359481998779575,up,0.0,0.0,unchanged,1.75,0.12344372729517158,up,-1.75,-0.11059500110595002,down,0.17806576399999996,25.49796927262808,up
10-Oct-25,28-Oct-25,INFY,Non-Hld,1511.9,1500.0,1427.8,5.9,1572.2,3.99,0.8473255,56.93,-1.9,-6.17,4.27,1554.61,1490.18,1425.74,53.80000000000018,3.689733214457183,up,0.0,0.0,unchanged,15.599999999999909,1.1046593966860152,up,-15.599999999999909,-0.982491497669726,down,0.009617761000000002,1.1481045897321003,up
13-Oct-25,28-Oct-25,INFY,Non-Hld,1492.4,1560.0,1460.2,2.21,1659.8,11.22,0.61,51.47,-1.05,-5.15,4.1,1550.95,1488.56,1426.16,0.40000000000009095,0.026809651474536927,up,60.0,4.0,up,37.90000000000009,2.664698024326801,up,82.09999999999991,5.2037776510109595,up,-0.22423718199999998,-26.879308047911966,down
14-Oct-25,28-Oct-25,INFY,Non-Hld,1488.0,1560.0,1448.5,2.73,1671.5,12.34,0.48,50.68,-0.64,-4.25,3.61,1549.36,1487.63,1425.9,-21.700000000000045,-1.437371663244356,down,60.0,4.0,up,29.09999999999991,2.050162040298711,up,90.90000000000009,5.750980640263197,up,-0.396418492,-45.231643971291284,down
15-Oct-25,28-Oct-25,INFY,Non-Hld,1474.4,1560.0,1444.05,2.11,1675.95,13.67,0.46,47.0,-1.54,-3.71,2.16,1546.78,1485.78,1424.79,-37.5,-2.4803227726701498,down,60.0,4.0,up,16.25,1.1381145818742122,up,103.75,6.599033201882712,up,-0.38732549999999993,-45.71153588555991,down
16-Oct-25,28-Oct-25,INFY,Non-Hld,1470.9,1560.0,1438.25,2.28,1681.75,14.34,0.47,46.32,-2.46,-3.46,0.99,1542.12,1483.24,1424.36,-21.5,-1.4406325381935137,down,0.0,0.0,unchanged,-21.950000000000045,-1.5032187371592964,down,21.950000000000045,1.3224484877696137,up,-0.14,-22.95081967213115,down
17-Oct-25,28-Oct-25,INFY,Non-Hld,1440.9,1560.0,1410.8,2.14,1709.2,18.63,0.38,39.84,-5.58,-3.88,-1.7,1533.63,1478.26,1422.9,-47.09999999999991,-3.1653225806451553,down,0.0,0.0,unchanged,-37.700000000000045,-2.602692440455647,down,37.700000000000045,2.2554591684116088,up,-0.09999999999999998,-20.83333333333333,down
20-Oct-25,28-Oct-25,INFY,Non-Hld,1462.7,1560.0,1438.15,1.71,1681.85,14.99,0.4,45.22,-6.39,-4.38,-2.0,1522.21,1474.3,1426.39,-11.700000000000045,-0.793543136190996,down,0.0,0.0,unchanged,-5.899999999999864,-0.4085731103493552,down,5.899999999999864,0.35203914197916786,up,-0.06,-13.043478260869565,down
21-Oct-25,28-Oct-25,INFY,Non-Hld,1471.0,1560.0,1444.65,1.83,1675.35,13.9,0.4,48.12,-6.02,-4.71,-1.31,1519.44,1472.95,1426.45,0.09999999999990905,0.0067985587055482384,up,0.0,0.0,unchanged,6.400000000000091,0.4449852250999542,up,-6.400000000000091,-0.3805559684852142,down,-0.06999999999999995,-14.893617021276587,down
23-Oct-25,28-Oct-25,INFY,Non-Hld,1525.0,1560.0,1498.0,1.8,1622.0,6.36,0.42,59.41,-1.2,-4.01,2.81,1525.96,1474.5,1423.03,84.09999999999991,5.836629884100208,up,0.0,0.0,unchanged,87.20000000000005,6.180890275021269,up,-87.20000000000005,-5.101802012637494,down,0.03999999999999998,10.52631578947368,up
24-Oct-2025,28-Oct-2025,INFY,Non-Hld,1523.9,1560.0,1495.8,1.88,1624.2,6.58,0.39,,,,,,,,61.200000000000045,4.184043207766462,up,0.0,0.0,unchanged,57.649999999999864,4.008622188227922,up,-57.649999999999864,-3.427772988078596,down,-0.010000000000000009,-2.500000000000002,down
03-Oct-25,28-Oct-25,INOXWIND,Non-Hld,142.11,140.0,130.1,9.24,149.9,5.49,0.767935768,42.1,-1.9,-1.21,-0.69,155.44,146.35,137.26,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,INOXWIND,Non-Hld,139.6,140.0,130.4,7.06,149.6,7.17,0.779299129,39.06,-2.07,-1.38,-0.7,155.61,146.03,136.44,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,INOXWIND,Non-Hld,139.46,140.0,130.75,6.67,149.25,7.02,0.516386182,39.06,-2.19,-1.54,-0.65,155.62,145.63,135.64,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,INOXWIND,Non-Hld,140.7,140.0,131.1,7.33,148.9,5.83,0.510545771,43.85,-2.1,-1.65,-0.44,155.5,145.36,135.23,-1.410000000000025,-0.9921891492505981,down,0.0,0.0,unchanged,1.0,0.7686395080707149,up,-1.0,-0.66711140760507,down,-0.257389997,-33.517125744818806,down
09-Oct-25,28-Oct-25,INOXWIND,Non-Hld,147.26,150.0,140.65,4.7,159.35,8.21,0.591649461,54.44,-1.55,-1.63,0.08,155.27,145.25,135.24,7.659999999999997,5.487106017191975,up,10.0,7.142857142857142,up,10.25,7.86042944785276,up,9.75,6.517379679144384,up,-0.18764966799999994,-24.079286247989625,down
10-Oct-25,28-Oct-25,INOXWIND,Non-Hld,150.0,150.0,141.65,5.9,158.35,5.57,0.590448625,59.05,-0.86,-1.48,0.62,155.47,145.33,135.19,10.539999999999992,7.557722644485867,up,10.0,7.142857142857142,up,10.900000000000006,8.33652007648184,up,9.099999999999994,6.097152428810716,up,0.07406244299999998,14.342452525191696,up
13-Oct-25,28-Oct-25,INOXWIND,Non-Hld,149.5,150.0,142.0,5.29,158.0,5.69,0.53,58.62,-0.33,-1.25,0.92,155.6,145.38,135.16,8.800000000000011,6.2544420753376055,up,10.0,7.142857142857142,up,10.900000000000006,8.314263920671248,up,9.099999999999994,6.111484217595698,up,0.019454229000000045,3.810476965051591,up
14-Oct-25,28-Oct-25,INOXWIND,Non-Hld,146.87,150.0,141.75,3.62,158.25,7.75,0.49,53.26,-0.12,-1.02,0.9,155.06,145.17,135.28,-0.38999999999998636,-0.2648377020236224,down,0.0,0.0,unchanged,1.0999999999999943,0.7820831852115139,up,-1.0999999999999943,-0.6903043614684621,down,-0.10164946100000005,-17.180690206020493,down
15-Oct-25,28-Oct-25,INOXWIND,Non-Hld,148.58,150.0,142.7,4.13,157.3,5.87,0.46,54.9,0.12,-0.79,0.92,154.61,145.02,135.43,-1.4199999999999875,-0.9466666666666583,down,0.0,0.0,unchanged,1.049999999999983,0.741263678079762,up,-1.049999999999983,-0.663088095989885,down,-0.13044862499999993,-22.093137231033428,down
16-Oct-25,28-Oct-25,INOXWIND,Non-Hld,147.0,150.0,143.1,2.73,156.9,6.74,0.45,52.2,0.21,-0.59,0.8,154.16,144.84,135.53,-2.5,-1.6722408026755853,down,0.0,0.0,unchanged,1.0999999999999943,0.7746478873239396,up,-1.0999999999999943,-0.696202531645566,down,-0.08000000000000002,-15.094339622641511,down
17-Oct-25,28-Oct-25,INOXWIND,Non-Hld,146.4,150.0,143.2,2.24,156.8,7.11,0.46,51.08,0.22,-0.43,0.65,153.89,144.72,135.55,-0.46999999999999886,-0.32001089398787963,down,0.0,0.0,unchanged,1.4499999999999886,1.0229276895943482,up,-1.4499999999999886,-0.9162717219589186,down,-0.02999999999999997,-6.122448979591831,down
20-Oct-25,28-Oct-25,INOXWIND,Non-Hld,147.2,150.0,144.25,2.05,155.75,5.81,0.48,52.09,0.27,-0.29,0.56,153.21,144.49,135.77,-1.3800000000000239,-0.9287925696594587,down,0.0,0.0,unchanged,1.5500000000000114,1.0861948142957334,up,-1.5500000000000114,-0.9853782581055379,down,0.019999999999999962,4.3478260869565135,up
21-Oct-25,28-Oct-25,INOXWIND,Non-Hld,149.2,150.0,144.75,3.08,155.25,4.06,0.49,56.56,0.5,-0.13,0.63,152.55,144.33,136.1,2.1999999999999886,1.4965986394557746,up,0.0,0.0,unchanged,1.6500000000000057,1.1530398322851192,up,-1.6500000000000057,-1.05162523900574,down,0.03999999999999998,8.888888888888884,up
23-Oct-25,28-Oct-25,INOXWIND,Non-Hld,153.0,150.0,146.55,4.4,153.45,0.29,0.5,61.57,0.92,0.08,0.84,153.08,144.46,135.83,6.599999999999994,4.508196721311472,up,0.0,0.0,unchanged,3.3500000000000227,2.339385474860351,up,-3.3500000000000227,-2.1364795918367494,down,0.03999999999999998,8.69565217391304,up
24-Oct-2025,28-Oct-2025,INOXWIND,Non-Hld,153.71,150.0,146.25,5.1,153.75,0.03,0.53,,,,,,,,6.510000000000019,4.4225543478261,up,0.0,0.0,unchanged,2.0,1.386481802426343,up,-2.0,-1.2841091492776886,down,0.050000000000000044,10.416666666666677,up
03-Oct-25,28-Oct-25,IOC,Non-Hld,150.4,150.0,143.2,5.03,156.8,4.26,0.712643678,67.62,2.07,1.65,0.42,152.19,145.67,139.16,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,IOC,Non-Hld,154.65,150.0,141.85,9.03,158.15,2.27,0.655979751,75.46,2.49,1.82,0.67,153.48,146.43,139.39,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,IOC,Non-Hld,154.38,155.0,148.55,3.93,161.45,4.58,0.758045113,73.44,2.76,2.01,0.75,154.48,147.11,139.74,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,IOC,Non-Hld,153.42,155.0,148.6,3.25,161.4,5.21,0.724025089,70.0,2.87,2.18,0.69,155.05,147.74,140.43,3.019999999999982,2.007978723404243,up,5.0,3.3333333333333335,up,5.400000000000006,3.7709497206703952,up,4.599999999999994,2.9336734693877515,up,0.011381411000000008,1.5970689632638555,up
09-Oct-25,28-Oct-25,IOC,Non-Hld,155.1,150.0,141.9,9.31,158.1,1.94,0.750065394,72.87,3.06,2.35,0.7,155.79,148.44,141.09,0.44999999999998863,0.29097963142579286,up,0.0,0.0,unchanged,0.05000000000001137,0.035248501938675625,up,-0.05000000000001137,-0.03161555485299485,down,0.094085643,14.342766351640021,up
10-Oct-25,28-Oct-25,IOC,Non-Hld,153.8,150.0,143.0,7.56,157.0,2.09,0.712467565,68.1,3.08,2.5,0.58,156.39,148.95,141.51,-0.5799999999999841,-0.3756963337219744,down,-5.0,-3.225806451612903,down,-5.550000000000011,-3.73611578593067,down,-4.449999999999989,-2.756271291421486,down,-0.04557754800000002,-6.01251128968099,down
13-Oct-25,28-Oct-25,IOC,Non-Hld,155.4,155.0,148.75,4.48,161.25,3.77,0.68,70.22,3.15,2.63,0.52,156.91,149.59,142.26,1.9800000000000182,1.2905748924521043,up,0.0,0.0,unchanged,0.15000000000000568,0.10094212651413574,up,-0.15000000000000568,-0.09293680297398121,down,-0.044025088999999906,-6.080602684750322,down
14-Oct-25,28-Oct-25,IOC,Non-Hld,152.7,155.0,148.7,2.69,161.3,5.64,0.64,60.94,2.98,2.7,0.28,157.0,150.03,143.05,-2.4000000000000057,-1.5473887814313383,down,5.0,3.3333333333333335,up,6.799999999999983,4.792107117688501,up,3.200000000000017,2.024035420619872,up,-0.11006539400000004,-14.674106401981268,down
15-Oct-25,28-Oct-25,IOC,Non-Hld,153.9,155.0,149.35,3.05,160.65,4.39,0.64,62.84,2.88,2.73,0.14,157.21,150.46,143.72,0.09999999999999432,0.06501950585175183,up,5.0,3.3333333333333335,up,6.349999999999994,4.440559440559436,up,3.6500000000000057,2.324840764331214,up,-0.07246756499999996,-10.17134934416277,down
16-Oct-25,28-Oct-25,IOC,Non-Hld,153.71,155.0,149.75,2.65,160.25,4.26,0.67,62.77,2.76,2.74,0.02,157.4,150.85,144.3,-1.6899999999999977,-1.087516087516086,down,0.0,0.0,unchanged,1.0,0.6722689075630253,up,-1.0,-0.6201550387596899,down,-0.010000000000000009,-1.4705882352941189,down
17-Oct-25,28-Oct-25,IOC,Non-Hld,152.95,155.0,149.85,2.07,160.15,4.71,0.66,59.86,2.58,2.71,-0.13,157.51,151.14,144.76,0.25,0.16371971185330716,up,0.0,0.0,unchanged,1.1500000000000057,0.7733691997310059,up,-1.1500000000000057,-0.7129572225666495,down,0.020000000000000018,3.1250000000000027,up
20-Oct-25,28-Oct-25,IOC,Non-Hld,153.72,155.0,150.35,2.25,159.65,3.86,0.71,62.19,2.49,2.66,-0.18,157.77,151.4,145.04,-0.18000000000000682,-0.1169590643274898,down,0.0,0.0,unchanged,1.0,0.6695681285570807,up,-1.0,-0.6224712107065048,down,0.06999999999999995,10.937499999999991,up
21-Oct-25,28-Oct-25,IOC,Non-Hld,154.0,155.0,150.9,2.06,159.1,3.32,0.72,62.88,2.41,2.61,-0.21,157.99,151.7,145.4,0.28999999999999204,0.1886669702686826,up,0.0,0.0,unchanged,1.1500000000000057,0.7679465776293861,up,-1.1500000000000057,-0.7176287051482094,down,0.04999999999999993,7.462686567164169,up
23-Oct-25,28-Oct-25,IOC,Non-Hld,150.29,155.0,149.15,0.76,160.85,7.03,0.7,49.03,2.0,2.49,-0.49,157.93,151.79,145.65,-2.6599999999999966,-1.7391304347826066,down,0.0,0.0,unchanged,-0.6999999999999886,-0.4671338004671262,down,0.6999999999999886,0.43709022791132596,up,0.039999999999999925,6.060606060606049,up
24-Oct-2025,28-Oct-2025,IOC,Non-Hld,150.55,155.0,149.8,0.5,160.2,6.41,0.69,,,,,,,,-3.1699999999999875,-2.0621909966172183,down,0.0,0.0,unchanged,-0.549999999999983,-0.36581310276021484,down,0.549999999999983,0.3445036016285518,up,-0.020000000000000018,-2.8169014084507067,down
03-Oct-25,28-Oct-25,IRCTC,Holding,708.4,800.0,711.3,-0.4,888.7,25.46,0.852494973,41.32,-4.97,-3.34,-1.63,738.97,717.66,696.35,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,IRCTC,Holding,710.05,800.0,708.3,0.25,891.7,25.59,0.769674355,44.08,-4.73,-3.62,-1.11,738.97,717.47,695.97,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,IRCTC,Holding,716.0,750.0,711.85,0.59,788.15,10.08,0.639000267,50.19,-3.96,-3.69,-0.27,739.07,717.66,696.25,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,IRCTC,Holding,702.95,750.0,698.45,0.65,801.55,14.03,0.560838847,40.37,-4.4,-3.83,-0.58,739.42,717.16,694.89,-5.449999999999932,-0.7693393562958685,down,-50.0,-6.25,down,-12.849999999999909,-1.806551384788403,down,-87.15000000000009,-9.806458872510419,down,-0.291656126,-34.2120640282063,down
09-Oct-25,28-Oct-25,IRCTC,Holding,710.5,750.0,708.35,0.31,791.65,11.43,0.565212503,45.89,-4.17,-3.9,-0.28,739.19,716.72,694.24,0.4500000000000455,0.06337581860433004,up,-50.0,-6.25,down,0.05000000000006821,0.007059155724984924,up,-100.05000000000007,-11.220141303128862,down,-0.204461852,-26.564721907617667,down
10-Oct-25,28-Oct-25,IRCTC,Holding,715.0,750.0,712.0,0.43,788.0,10.21,0.56450343,50.28,-3.48,-3.81,0.34,738.96,716.52,694.08,-1.0,-0.13966480446927373,down,0.0,0.0,unchanged,0.14999999999997726,0.021071855025634228,up,-0.14999999999997726,-0.019031910169381116,down,-0.07449683699999998,-11.658342077030772,down
13-Oct-25,28-Oct-25,IRCTC,Holding,710.35,750.0,706.8,0.51,793.2,11.67,0.57,46.11,-3.37,-3.73,0.35,738.36,715.89,693.42,7.399999999999977,1.052706451383452,up,0.0,0.0,unchanged,8.349999999999909,1.1955043310186713,up,-8.349999999999909,-1.0417316449379215,down,0.009161152999999977,1.63347333177867,up
14-Oct-25,28-Oct-25,IRCTC,Holding,705.1,750.0,701.85,0.47,798.15,13.2,0.58,42.7,-3.69,-3.72,0.03,737.43,714.83,692.24,-5.399999999999977,-0.7600281491907075,down,0.0,0.0,unchanged,-6.5,-0.9176254676360556,down,6.5,0.8210699172614161,up,0.014787496999999927,2.6162720961606056,up
15-Oct-25,28-Oct-25,IRCTC,Holding,716.0,750.0,713.3,0.38,786.7,9.88,0.5,51.25,-2.94,-3.56,0.62,736.17,714.28,692.39,1.0,0.13986013986013987,up,0.0,0.0,unchanged,1.2999999999999545,0.18258426966291497,up,-1.2999999999999545,-0.16497461928933432,down,-0.06450343000000003,-11.426578931504459,down
16-Oct-25,28-Oct-25,IRCTC,Holding,718.3,750.0,715.3,0.42,784.7,9.25,0.48,52.98,-2.1,-3.27,1.17,734.32,713.68,693.03,7.949999999999932,1.1191666080101261,up,0.0,0.0,unchanged,8.5,1.2026032823995474,up,-8.5,-1.0716086737266766,down,-0.08999999999999997,-15.789473684210522,down
17-Oct-25,28-Oct-25,IRCTC,Holding,718.0,750.0,714.5,0.49,785.5,9.41,0.48,53.24,-1.39,-2.89,1.51,731.19,712.87,694.55,12.899999999999977,1.8295277265636047,up,0.0,0.0,unchanged,12.649999999999977,1.802379425803231,up,-12.649999999999977,-1.584915116206224,down,-0.09999999999999998,-17.241379310344826,down
20-Oct-25,28-Oct-25,IRCTC,Holding,721.5,720.0,703.4,2.58,736.6,2.1,0.47,54.39,-0.67,-2.45,1.78,727.38,712.09,696.8,5.5,0.7681564245810055,up,-30.0,-4.0,down,-9.899999999999977,-1.3879153231459382,down,-50.10000000000002,-6.3683742214312975,down,-0.030000000000000027,-6.000000000000005,down
21-Oct-25,28-Oct-25,IRCTC,Holding,716.5,750.0,710.65,0.83,789.35,10.17,0.47,51.95,-0.35,-2.03,1.68,725.6,711.64,697.67,-1.7999999999999545,-0.25059167478768685,down,0.0,0.0,unchanged,-4.649999999999977,-0.6500768908150395,down,4.649999999999977,0.5925831527972444,up,-0.010000000000000009,-2.0833333333333353,down
23-Oct-25,28-Oct-25,IRCTC,Holding,719.0,800.0,717.9,0.15,882.1,22.68,0.46,52.71,-0.01,-1.63,1.62,724.93,711.46,697.98,1.0,0.1392757660167131,up,50.0,6.666666666666667,up,3.3999999999999773,0.4758572428271487,up,96.60000000000002,12.297899427116489,up,-0.019999999999999962,-4.166666666666659,down
24-Oct-2025,28-Oct-2025,IRCTC,Holding,714.6,800.0,716.15,-0.22,883.85,23.68,0.45,,,,,,,,-6.899999999999977,-0.9563409563409533,down,80.0,11.11111111111111,up,12.75,1.8126243957918682,up,147.25,19.99049687754548,up,-0.019999999999999962,-4.255319148936162,down
03-Oct-25,28-Oct-25,IREDA,Non-Hld,154.31,155.0,143.9,7.24,166.1,7.65,0.633478444,56.18,0.87,0.94,-0.07,160.09,151.08,142.07,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,IREDA,Non-Hld,151.35,155.0,143.4,5.55,166.6,10.08,0.638542665,50.8,0.78,0.91,-0.13,160.0,151.36,142.72,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,IREDA,Non-Hld,152.8,155.0,144.1,6.04,165.9,8.58,0.433930504,52.92,0.79,0.88,-0.09,159.93,151.7,143.48,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,IREDA,Non-Hld,148.5,160.0,144.5,2.77,175.5,18.19,0.423124231,46.51,0.49,0.81,-0.31,159.67,151.88,144.09,-5.810000000000002,-3.7651480785431937,down,5.0,3.225806451612903,up,0.5999999999999943,0.4169562195969384,up,9.400000000000006,5.659241420830828,up,-0.21035421299999996,-33.20621482741408,down
09-Oct-25,28-Oct-25,IREDA,Non-Hld,149.6,160.0,145.65,2.72,174.35,16.55,0.432075045,46.89,0.27,0.7,-0.43,159.61,151.95,144.28,-1.75,-1.1562603237528908,down,5.0,3.225806451612903,up,2.25,1.5690376569037656,up,7.75,4.65186074429772,up,-0.20646762000000002,-32.33419336200503,down
10-Oct-25,28-Oct-25,IREDA,Non-Hld,151.09,150.0,139.65,8.2,160.35,6.13,0.444886032,50.71,0.26,0.61,-0.35,159.45,152.16,144.87,-1.710000000000008,-1.119109947643984,down,-5.0,-3.225806451612903,down,-4.449999999999989,-3.088133240804989,down,-5.550000000000011,-3.3453887884267695,down,0.010955527999999992,2.5247194882616486,up
13-Oct-25,28-Oct-25,IREDA,Non-Hld,150.15,160.0,146.0,2.85,174.0,15.89,0.42,49.1,0.18,0.53,-0.34,159.32,152.3,145.28,1.6500000000000057,1.111111111111115,up,0.0,0.0,unchanged,1.5,1.0380622837370241,up,-1.5,-0.8547008547008548,down,-0.003124231000000033,-0.7383720361786684,down
14-Oct-25,28-Oct-25,IREDA,Non-Hld,154.5,160.0,149.45,3.38,170.55,10.39,0.4,56.51,0.47,0.51,-0.04,159.49,152.41,145.32,4.900000000000006,3.2754010695187206,up,0.0,0.0,unchanged,3.799999999999983,2.6089941640919894,up,-3.799999999999983,-2.1795239460854505,down,-0.03207504499999997,-7.4234893616686355,down
15-Oct-25,28-Oct-25,IREDA,Non-Hld,155.19,160.0,151.15,2.68,168.85,8.81,0.4,57.07,0.72,0.56,0.17,159.67,152.5,145.34,4.099999999999994,2.713614402012042,up,10.0,6.666666666666667,up,11.5,8.234872896527031,up,8.5,5.300904271905208,up,-0.044886031999999965,-10.089332721509217,down
16-Oct-25,28-Oct-25,IREDA,Non-Hld,153.01,160.0,150.15,1.91,169.85,11.01,0.4,53.54,0.77,0.6,0.17,159.61,152.46,145.32,2.859999999999985,1.9047619047618949,up,0.0,0.0,unchanged,4.150000000000006,2.8424657534246616,up,-4.150000000000006,-2.3850574712643713,down,-0.019999999999999962,-4.761904761904753,down
17-Oct-25,28-Oct-25,IREDA,Non-Hld,151.42,160.0,149.25,1.46,170.75,12.77,0.39,49.64,0.63,0.61,0.03,159.26,152.24,145.21,-3.0800000000000125,-1.9935275080906227,down,0.0,0.0,unchanged,-0.19999999999998863,-0.13382402141183583,down,0.19999999999998863,0.11726766344179924,up,-0.010000000000000009,-2.500000000000002,down
20-Oct-25,28-Oct-25,IREDA,Non-Hld,153.42,160.0,151.75,1.11,168.25,9.67,0.42,53.5,0.69,0.62,0.07,157.69,151.86,146.02,-1.7700000000000102,-1.140537405760687,down,0.0,0.0,unchanged,0.5999999999999943,0.3969566655640055,up,-0.5999999999999943,-0.35534498075214355,down,0.019999999999999962,4.99999999999999,up
21-Oct-25,28-Oct-25,IREDA,Non-Hld,153.0,160.0,151.6,0.93,168.4,10.07,0.43,53.28,0.72,0.64,0.08,156.43,151.56,146.7,-0.009999999999990905,-0.0065355205542061996,down,0.0,0.0,unchanged,1.4499999999999886,0.9657009657009582,up,-1.4499999999999886,-0.853694436267288,down,0.02999999999999997,7.499999999999993,up
23-Oct-25,28-Oct-25,IREDA,Non-Hld,153.31,160.0,152.9,0.27,167.1,8.99,0.45,54.02,0.77,0.67,0.1,156.05,151.46,146.87,1.8900000000000148,1.248183859463753,up,0.0,0.0,unchanged,3.6500000000000057,2.4455611390284795,up,-3.6500000000000057,-2.1376281112737954,down,0.06,15.384615384615383,up
24-Oct-2025,28-Oct-2025,IREDA,Non-Hld,153.47,160.0,152.95,0.34,167.05,8.85,0.43,,,,,,,,0.05000000000001137,0.032590275061928936,up,0.0,0.0,unchanged,1.1999999999999886,0.7907742998352479,up,-1.1999999999999886,-0.7132243684992503,down,0.010000000000000009,2.380952380952383,up
03-Oct-25,28-Oct-25,IRFC,Non-Hld,126.0,130.0,121.95,3.33,138.05,9.57,0.683647102,50.04,-0.37,-0.25,-0.12,130.55,126.14,121.74,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,IRFC,Non-Hld,125.5,130.0,122.05,2.83,137.95,9.93,0.659154146,48.25,-0.36,-0.27,-0.09,130.48,126.23,121.98,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,IRFC,Non-Hld,127.4,130.0,122.45,4.05,137.55,7.97,0.507829031,53.64,-0.2,-0.26,0.06,130.55,126.35,122.16,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,IRFC,Non-Hld,124.55,130.0,120.6,3.28,139.4,11.93,0.505065856,45.87,-0.29,-0.26,-0.03,130.57,126.33,122.09,-1.4500000000000028,-1.1507936507936531,down,0.0,0.0,unchanged,-1.3500000000000085,-1.107011070110708,down,1.3499999999999943,0.9779065555957944,up,-0.17858124600000003,-26.12184641426302,down
09-Oct-25,28-Oct-25,IRFC,Non-Hld,125.1,130.0,121.65,2.84,138.35,10.6,0.509700756,48.11,-0.3,-0.27,-0.03,130.55,126.27,122.0,-0.4000000000000057,-0.31872509960159817,down,0.0,0.0,unchanged,-0.3999999999999915,-0.3277345350266215,down,0.4000000000000057,0.28996013048206287,up,-0.14945339000000002,-22.673511333720718,down
10-Oct-25,28-Oct-25,IRFC,Non-Hld,126.48,130.0,122.45,3.3,137.55,8.76,0.582925595,52.08,-0.19,-0.25,0.07,130.59,126.32,122.06,-0.9200000000000017,-0.7221350078492949,down,0.0,0.0,unchanged,0.0,0.0,unchanged,0.0,0.0,unchanged,0.07509656399999998,14.787765057882243,up
13-Oct-25,28-Oct-25,IRFC,Non-Hld,125.65,130.0,121.95,3.04,138.05,9.87,0.51,49.24,-0.18,-0.24,0.06,130.57,126.29,122.01,1.1000000000000085,0.8831794460056271,up,0.0,0.0,unchanged,1.3500000000000085,1.1194029850746339,up,-1.3499999999999943,-0.9684361549497807,down,0.004934144000000029,0.976930818305015,up
14-Oct-25,28-Oct-25,IRFC,Non-Hld,124.35,130.0,121.4,2.43,138.6,11.46,0.47,46.57,-0.25,-0.24,-0.01,130.36,126.1,121.85,-0.75,-0.5995203836930456,down,0.0,0.0,unchanged,-0.25,-0.2055076037813399,down,0.25,0.18070112034694616,up,-0.039700756000000004,-7.789032198335606,down
