Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,BB_LO_chg,BB_LO_pct_chg,BB_LO_trend,BB-FnO
21-Oct-25,28-Oct-25,IRFC,Non-Hld,125.05,1.5,1.21,up,130,unchanged,123.7,2.05,1.69,up,1.1,down,136.3,-2.05,-1.48,down,9,down,0.44,down,49.42,up,-0.33,up,-0.31,down,-0.02,up,127.42,-1.46,-1.13,down,124.98,-0.4,-0.32,down,122.54,0.66,0.54,up,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,IRFC,Non-Hld,125.25,0.06,0.05,up,130,unchanged,123.7,0.15,0.12,up,1.25,down,136.3,-0.15,-0.11,down,8.82,down,0.45,up,49.11,up,-0.29,up,-0.31,down,0.01,up,127.07,-0.97,-0.76,down,124.87,-0.28,-0.22,down,122.67,0.41,0.34,up,Neutral (BB_MID Between Res-Sup)
24-Oct-25,28-Oct-25,IRFC,Non-Hld,123.85,-1.2,-0.96,down,130,unchanged,123.4,-0.3,-0.24,down,0.36,down,136.6,0.3,0.22,up,10.29,up,0.46,up,47.92,down,-0.38,down,-0.4,down,0.02,up,125.94,-1.48,-1.16,down,123.78,-1.2,-0.96,down,121.63,-0.91,-0.74,down,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,IRFC,Non-Hld,123.6,-1.65,-1.32,down,130,unchanged,123.6,-0.1,-0.08,down,0,down,136.4,0.1,0.07,up,10.36,up,0.43,down,46.88,down,-0.31,down,-0.3,up,-0.01,down,125.94,-1.13,-0.89,down,123.8,-1.07,-0.86,down,121.67,-1,-0.82,down,Neutral (BB_MID Between Res-Sup)
28-Oct-25,28-Oct-25,IRFC,Non-Hld,122.85,-1,-0.81,down,130,unchanged,122.25,-1.15,-0.93,down,0.49,up,137.75,1.15,0.84,up,12.13,up,0.4,down,44.37,down,-0.37,up,-0.32,up,-0.06,down,125.64,-0.3,-0.24,down,123.9,0.12,0.1,up,122.16,0.53,0.44,up,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,ITC,Non-Hld,404.6,,,unchanged,410,unchanged,398.1,,,unchanged,1.64,unchanged,421.9,,,unchanged,4.28,unchanged,0.61,unchanged,45.84,unchanged,-1.74,unchanged,-1.39,unchanged,-0.35,unchanged,416.76,,,unchanged,407.96,,,unchanged,399.15,,,unchanged,Volatile Wide Range (BB within Res-Support)
06-Oct-25,28-Oct-25,ITC,Non-Hld,401.1,,,unchanged,410,unchanged,397.1,,,unchanged,1.01,unchanged,422.9,,,unchanged,5.44,unchanged,0.57,unchanged,41.88,unchanged,-2,unchanged,-1.51,unchanged,-0.49,unchanged,416.97,,,unchanged,407.62,,,unchanged,398.28,,,unchanged,Volatile Wide Range (BB within Res-Support)
07-Oct-25,28-Oct-25,ITC,Non-Hld,399.9,-4.7,-1.16,down,410,unchanged,396.85,-1.25,-0.31,down,0.77,down,423.15,1.25,0.3,up,5.82,up,0.64,up,40.87,down,-2.25,down,-1.66,down,-0.59,down,417.19,0.43,0.1,up,407.24,-0.72,-0.18,down,397.29,-1.86,-0.47,down,Volatile Wide Range (BB within Res-Support)
08-Oct-25,28-Oct-25,ITC,Non-Hld,399.5,-1.6,-0.4,down,410,unchanged,396.1,-1,-0.25,down,0.86,down,423.9,1,0.24,up,6.11,up,0.63,up,40.81,down,-2.43,down,-1.81,down,-0.62,down,417.1,0.13,0.03,up,406.72,-0.9,-0.22,down,396.35,-1.93,-0.48,down,Volatile Wide Range (BB within Res-Support)
09-Oct-25,28-Oct-25,ITC,Non-Hld,399.3,-0.6,-0.15,down,410,unchanged,397.25,0.4,0.1,up,0.52,down,422.75,-0.4,-0.09,down,5.88,up,0.65,up,41.07,up,-2.53,down,-1.96,down,-0.57,up,416.42,-0.77,-0.18,down,406.06,-1.18,-0.29,down,395.71,-1.58,-0.4,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,ITC,Non-Hld,402.5,3,0.75,up,410,unchanged,399.5,3.4,0.86,up,0.76,down,420.5,-3.4,-0.8,down,4.48,down,0.67,up,46.04,up,-2.35,up,-2.03,down,-0.31,up,415.03,-2.07,-0.5,down,405.45,-1.27,-0.31,down,395.88,-0.47,-0.12,down,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,ITC,Non-Hld,399.4,0.1,0.03,up,410,unchanged,397.35,0.1,0.03,up,0.52,unchanged,422.65,-0.1,-0.02,down,5.83,down,0.63,down,41.44,up,-2.46,up,-2.12,down,-0.34,up,413.86,-2.56,-0.61,down,404.73,-1.33,-0.33,down,395.59,-0.12,-0.03,down,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,ITC,Non-Hld,396.7,-5.8,-1.44,down,410,unchanged,395.2,-4.3,-1.08,down,0.38,down,424.8,4.3,1.02,up,7.09,up,0.63,down,38.57,down,-2.72,down,-2.24,down,-0.48,down,412.93,-2.1,-0.51,down,403.94,-1.51,-0.37,down,394.94,-0.94,-0.24,down,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,ITC,Non-Hld,400.3,0.9,0.23,up,410,unchanged,398.2,0.85,0.21,up,0.53,up,421.8,-0.85,-0.2,down,5.38,down,0.66,up,43.86,up,-2.64,down,-2.32,down,-0.32,up,411.38,-2.48,-0.6,down,403.28,-1.45,-0.36,down,395.17,-0.42,-0.11,down,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,ITC,Non-Hld,405.45,8.75,2.21,up,410,unchanged,401.5,6.3,1.59,up,0.99,up,418.5,-6.3,-1.48,down,3.22,down,0.75,up,51.48,up,-2.13,up,-2.28,down,0.15,up,410.75,-2.18,-0.53,down,403.07,-0.87,-0.22,down,395.39,0.45,0.11,up,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,ITC,Non-Hld,411.4,11.1,2.77,up,410,unchanged,403.25,5.05,1.27,up,2.03,up,416.75,-5.05,-1.2,down,1.31,down,0.82,up,59.4,up,-1.15,up,-2.05,up,0.91,up,410.91,-0.47,-0.11,down,403.1,-0.18,-0.04,down,395.28,0.11,0.03,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
20-Oct-25,28-Oct-25,ITC,Non-Hld,412.6,7.15,1.76,up,410,unchanged,403.55,2.05,0.51,up,2.25,up,416.45,-2.05,-0.49,down,0.94,down,0.8,up,60.29,up,-0.29,up,-1.7,up,1.41,up,411.55,0.8,0.19,up,403.22,0.15,0.04,up,394.89,-0.5,-0.13,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,ITC,Non-Hld,412.5,1.1,0.27,up,410,unchanged,404.05,0.8,0.2,up,2.1,up,415.95,-0.8,-0.19,down,0.84,down,0.79,down,59.98,up,0.36,up,-1.29,up,1.65,up,412.72,1.81,0.44,up,403.51,0.41,0.1,up,394.3,-0.98,-0.25,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,ITC,Non-Hld,416.25,3.65,0.88,up,420,up,414.1,10.55,2.61,up,0.52,down,425.9,9.45,2.27,up,2.32,up,0.86,up,63.2,up,1.12,up,-0.81,up,1.93,up,414.83,3.28,0.8,up,404.15,0.93,0.23,up,393.47,-1.42,-0.36,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,ITC,Non-Hld,417.8,5.3,1.28,up,405,down,392,-12.05,-2.98,down,6.58,up,418,2.05,0.49,up,0.05,down,0.87,up,64.06,up,1.78,up,-0.5,up,2.28,up,416.84,4.12,1,up,404.94,1.43,0.35,up,393.04,-1.26,-0.32,down,Volatile Wide Range (BB within Res-Support)
27-Oct-25,28-Oct-25,ITC,Non-Hld,421,4.75,1.14,up,405,down,388.45,-25.65,-6.19,down,8.38,up,421.55,-4.35,-1.02,down,0.13,down,0.99,up,67.72,up,2.56,up,0.28,up,2.29,up,419.46,4.63,1.12,up,405.97,1.82,0.45,up,392.47,-1,-0.25,down,Volatile Wide Range (BB within Res-Support)
28-Oct-25,28-Oct-25,ITC,Non-Hld,417.85,0.05,0.01,up,405,unchanged,392.45,0.45,0.11,up,6.47,down,417.55,-0.45,-0.11,down,-0.07,down,0.96,up,62.8,down,2.94,up,0.81,up,2.13,down,421.06,4.22,1.01,up,406.61,1.67,0.41,up,392.16,-0.88,-0.22,down,Consolidation (Res-Sup Inside BB Range)
03-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1077,,,unchanged,1080,unchanged,1024.65,,,unchanged,5.11,unchanged,1135.35,,,unchanged,5.42,unchanged,0.53,unchanged,63.14,unchanged,15.95,unchanged,15.24,unchanged,0.71,unchanged,1071.4,,,unchanged,1046.55,,,unchanged,1021.7,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1050.7,,,unchanged,1100,unchanged,1034.8,,,unchanged,1.54,unchanged,1165.2,,,unchanged,10.9,unchanged,0.57,unchanged,55.84,unchanged,15.07,unchanged,15.21,unchanged,-0.14,unchanged,1072.16,,,unchanged,1047.6,,,unchanged,1023.04,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1035.1,-41.9,-3.89,down,1100,up,1023.8,-0.85,-0.08,down,1.11,down,1176.2,40.85,3.6,up,13.64,up,0.56,up,49.23,down,12.44,down,14.66,down,-2.21,down,1072.39,0.99,0.09,up,1047.21,0.66,0.06,up,1022.03,0.33,0.03,up,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1019.9,-30.8,-2.93,down,1100,unchanged,1015.35,-19.45,-1.88,down,0.45,down,1184.65,19.45,1.67,up,16.16,up,0.57,unchanged,45.45,down,9.08,down,13.54,down,-4.46,down,1073.93,1.77,0.17,up,1046.47,-1.13,-0.11,down,1019,-4.04,-0.39,down,Volatile Wide Range (BB within Res-Support)
09-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1036,0.9,0.09,up,1100,unchanged,1030.4,6.6,0.64,up,0.55,down,1169.6,-6.6,-0.56,down,12.9,down,0.59,up,51.31,up,8.03,down,12.44,down,-4.41,down,1073.93,1.54,0.14,up,1046.5,-0.71,-0.07,down,1019.07,-2.96,-0.29,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1014,-5.9,-0.58,down,1100,unchanged,1012.9,-2.45,-0.24,down,0.11,down,1187.1,2.45,0.21,up,17.08,up,0.52,down,45.1,down,5.11,down,10.97,down,-5.86,down,1075.81,1.88,0.18,up,1045.24,-1.23,-0.12,down,1014.67,-4.33,-0.42,down,Volatile Wide Range (BB within Res-Support)
13-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1010,-26,-2.51,down,1100,unchanged,1007.5,-22.9,-2.22,down,0.25,down,1192.5,22.9,1.96,up,18.07,up,0.5,down,43.39,down,2.16,down,9.21,down,-7.05,down,1078.36,4.43,0.41,up,1043.82,-2.68,-0.26,down,1009.29,-9.78,-0.96,down,Volatile Wide Range (BB within Res-Support)
14-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,994.7,-19.3,-1.9,down,1100,unchanged,990.45,-22.45,-2.22,down,0.43,up,1209.55,22.45,1.89,up,21.6,up,0.5,down,40.84,down,-1.1,down,7.15,down,-8.25,down,1081.6,5.79,0.54,up,1041.31,-3.93,-0.38,down,1001.02,-13.65,-1.35,down,Volatile Wide Range (BB within Res-Support)
15-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1001.8,-8.2,-0.81,down,1100,unchanged,1001.1,-6.4,-0.64,down,0.07,down,1198.9,6.4,0.54,up,19.68,up,0.45,down,42.54,down,-3.21,down,5.08,down,-8.29,down,1082.14,3.78,0.35,up,1038.71,-5.11,-0.49,down,995.28,-14.01,-1.39,down,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1025,30.3,3.05,up,1100,unchanged,1021.5,31.05,3.13,up,0.35,down,1178.5,-31.05,-2.57,down,14.98,down,0.5,unchanged,48.79,up,-3.13,down,3.44,down,-6.56,up,1082.1,0.5,0.05,up,1038.17,-3.14,-0.3,down,994.23,-6.79,-0.68,down,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1007.4,5.6,0.56,up,1100,unchanged,1006.7,5.6,0.56,up,0.07,unchanged,1193.3,-5.6,-0.47,down,18.46,down,0.48,up,45.04,up,-4.23,down,1.9,down,-6.13,up,1081.81,-0.33,-0.03,down,1036.16,-2.55,-0.25,down,990.52,-4.76,-0.48,down,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1008.9,-16.1,-1.57,down,1100,unchanged,1005.05,-16.45,-1.61,down,0.39,up,1194.95,16.45,1.4,up,18.45,up,0.46,down,44.55,down,-5.21,down,0.48,down,-5.69,up,1081.41,-0.69,-0.06,down,1034.14,-4.03,-0.39,down,986.88,-7.35,-0.74,down,Neutral (BB_MID Between Res-Sup)
21-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1005,-2.4,-0.24,down,1100,unchanged,1005.45,-1.25,-0.12,down,-0.04,down,1194.55,1.25,0.1,up,18.87,up,0.46,down,45.87,up,-5.58,down,-0.73,down,-4.85,up,1081.46,-0.35,-0.03,down,1033.01,-3.15,-0.3,down,984.57,-5.95,-0.6,down,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1008.2,-0.7,-0.07,down,1100,unchanged,1016.75,11.7,1.16,up,-0.84,down,1183.25,-11.7,-0.98,down,17.36,down,0.49,up,45.68,up,-5.87,down,-1.76,down,-4.11,up,1077.83,-3.58,-0.33,down,1030.33,-3.81,-0.37,down,982.83,-4.05,-0.41,down,Neutral (BB_MID Between Res-Sup)
24-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1005.2,0.2,0.02,up,1100,unchanged,1007.45,2,0.2,up,-0.22,down,1192.55,-2,-0.17,down,18.64,down,0.46,unchanged,45.41,down,-5.97,down,-1.82,down,-4.15,up,1075.39,-6.07,-0.56,down,1028.11,-4.9,-0.47,down,980.83,-3.74,-0.38,down,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1030,21.8,2.16,up,1100,unchanged,1029.7,12.95,1.27,up,0.03,up,1170.3,-12.95,-1.09,down,13.62,down,0.53,up,53.84,up,-4.12,up,-2.93,down,-1.2,up,1073.37,-4.46,-0.41,down,1027.24,-3.09,-0.3,down,981.11,-1.72,-0.18,down,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,JINDALSTEL,Non-Hld,1074.9,69.7,6.93,up,1000,down,923.7,-83.75,-8.31,down,16.37,up,1076.3,-116.25,-9.75,down,0.13,down,0.87,up,63.07,up,0.6,up,-2.22,down,2.82,up,1079.8,4.41,0.41,up,1029.44,1.33,0.13,up,979.08,-1.75,-0.18,down,Neutral (BB_MID Between Res-Sup)
03-Oct-25,28-Oct-25,JIOFIN,Non-Hld,302.6,,,unchanged,300,unchanged,284.65,,,unchanged,6.31,unchanged,315.35,,,unchanged,4.22,unchanged,0.89,unchanged,40.48,unchanged,-4.92,unchanged,-3.78,unchanged,-1.14,unchanged,323.09,,,unchanged,308.06,,,unchanged,293.02,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,JIOFIN,Non-Hld,306.1,,,unchanged,300,unchanged,283.6,,,unchanged,7.94,unchanged,316.4,,,unchanged,3.37,unchanged,0.82,unchanged,47.03,unchanged,-4.34,unchanged,-3.89,unchanged,-0.45,unchanged,322.94,,,unchanged,307.9,,,unchanged,292.86,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,JIOFIN,Non-Hld,310.6,8,2.64,up,320,up,303.75,19.1,6.71,up,2.26,down,336.25,20.9,6.63,up,8.26,up,0.74,down,51.63,up,-3.55,up,-3.82,down,0.28,up,322.84,-0.25,-0.08,down,307.84,-0.22,-0.07,down,292.84,-0.18,-0.06,down,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,JIOFIN,Non-Hld,304.7,-1.4,-0.46,down,320,up,300.1,16.5,5.82,up,1.54,down,339.9,23.5,7.43,up,11.56,up,0.67,down,45.51,down,-3.3,up,-3.72,up,0.42,up,322.74,-0.2,-0.06,down,307.68,-0.22,-0.07,down,292.61,-0.25,-0.09,down,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,JIOFIN,Non-Hld,307.15,-3.45,-1.11,down,320,unchanged,302.2,-1.55,-0.51,down,1.64,down,337.8,1.55,0.46,up,9.98,up,0.71,down,48.87,down,-2.86,up,-3.55,up,0.69,up,322.56,-0.28,-0.09,down,307.54,-0.3,-0.1,down,292.52,-0.32,-0.11,down,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,JIOFIN,Non-Hld,308.2,3.5,1.15,up,320,unchanged,303.45,3.35,1.12,up,1.57,up,336.55,-3.35,-0.99,down,9.2,down,0.72,up,49.86,up,-2.41,up,-3.32,up,0.91,up,322.37,-0.37,-0.11,down,307.41,-0.27,-0.09,down,292.45,-0.16,-0.05,down,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,JIOFIN,Non-Hld,308.65,1.5,0.49,up,320,unchanged,303.15,0.95,0.31,up,1.82,up,336.85,-0.95,-0.28,down,9.14,down,0.7,down,50.24,up,-2.01,up,-3.06,up,1.05,up,322.14,-0.42,-0.13,down,307.27,-0.27,-0.09,down,292.41,-0.11,-0.04,down,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,JIOFIN,Non-Hld,305.5,-2.7,-0.88,down,320,unchanged,301.6,-1.85,-0.61,down,1.3,down,338.4,1.85,0.55,up,10.77,up,0.66,down,46.56,down,-1.91,up,-2.83,up,0.92,up,321.2,-1.17,-0.36,down,306.79,-0.62,-0.2,down,292.38,-0.07,-0.02,down,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,JIOFIN,Non-Hld,312.8,4.15,1.34,up,320,unchanged,305.45,2.3,0.76,up,2.41,up,334.55,-2.3,-0.68,down,6.96,down,0.67,down,55.29,up,-1.24,up,-2.51,up,1.27,up,320.77,-1.37,-0.43,down,306.65,-0.62,-0.2,down,292.53,0.12,0.04,up,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,JIOFIN,Non-Hld,312.1,6.6,2.16,up,320,unchanged,305.55,3.95,1.31,up,2.15,up,334.45,-3.95,-1.17,down,7.17,down,0.63,down,54.54,up,-0.74,up,-2.16,up,1.42,up,320.18,-1.02,-0.32,down,306.46,-0.33,-0.11,down,292.74,0.36,0.12,up,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,JIOFIN,Non-Hld,309.3,-3.5,-1.12,down,320,unchanged,305.65,0.2,0.07,up,1.2,down,334.35,-0.2,-0.06,down,8.1,up,0.55,down,50.77,down,-0.57,up,-1.84,up,1.27,unchanged,318.92,-1.85,-0.58,down,306.06,-0.59,-0.19,down,293.19,0.66,0.23,up,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,JIOFIN,Non-Hld,311,-1.1,-0.35,down,320,unchanged,308.25,2.7,0.88,up,0.9,down,331.75,-2.7,-0.81,down,6.68,down,0.54,down,52.54,down,-0.32,up,-1.53,up,1.22,down,317.8,-2.38,-0.74,down,305.74,-0.72,-0.23,down,293.68,0.94,0.32,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,JIOFIN,Non-Hld,311.2,1.9,0.61,up,320,unchanged,308.45,2.8,0.92,up,0.9,down,331.55,-2.8,-0.84,down,6.54,down,0.55,unchanged,53.94,up,-0.03,up,-1.23,up,1.21,down,317.46,-1.46,-0.46,down,305.64,-0.42,-0.14,down,293.82,0.63,0.21,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,JIOFIN,Non-Hld,308.9,-2.1,-0.68,down,320,unchanged,308.35,0.1,0.03,up,0.18,down,331.65,-0.1,-0.03,down,7.36,up,0.53,down,49.97,down,-0.02,up,-0.99,up,0.97,down,316.97,-0.83,-0.26,down,305.47,-0.27,-0.09,down,293.96,0.28,0.1,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,JIOFIN,Non-Hld,306.1,-5.1,-1.64,down,320,unchanged,305.2,-3.25,-1.05,down,0.29,down,334.8,3.25,0.98,up,9.38,up,0.51,down,45.88,down,-0.47,down,-1.14,up,0.67,down,316.91,-0.55,-0.17,down,305.43,-0.21,-0.07,down,293.94,0.12,0.04,up,Neutral (BB_MID Between Res-Sup)
27-Oct-25,28-Oct-25,JIOFIN,Non-Hld,305.95,-2.95,-0.96,down,320,unchanged,306.15,-2.2,-0.71,down,-0.07,down,333.85,2.2,0.66,up,9.12,up,0.48,down,45.36,down,-0.48,down,-0.77,up,0.29,down,316.98,0.01,0,up,305.62,0.15,0.05,up,294.27,0.31,0.11,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,JIOFIN,Non-Hld,308.4,2.3,0.75,up,320,unchanged,308,2.8,0.92,up,0.13,down,332,-2.8,-0.84,down,7.65,down,0.46,down,49.07,up,-0.45,up,-0.71,up,0.26,down,316.69,-0.22,-0.07,down,306.23,0.8,0.26,up,295.77,1.83,0.62,up,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,540.9,,,unchanged,550,unchanged,519.4,,,unchanged,4.14,unchanged,580.6,,,unchanged,7.34,unchanged,0.61,unchanged,57.74,unchanged,3.97,unchanged,3.7,unchanged,0.27,unchanged,553.22,,,unchanged,529.17,,,unchanged,505.13,,,unchanged,Neutral (BB_MID Between Res-Sup)
06-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,541.4,,,unchanged,550,unchanged,521,,,unchanged,3.92,unchanged,579,,,unchanged,6.95,unchanged,0.51,unchanged,58.36,unchanged,4.35,unchanged,3.83,unchanged,0.52,unchanged,552.62,,,unchanged,531.02,,,unchanged,509.41,,,unchanged,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,547,6.1,1.13,up,550,unchanged,519.85,0.45,0.09,up,5.23,up,580.15,-0.45,-0.08,down,6.07,down,0.46,down,62.16,up,5.16,up,4.09,up,1.07,up,553.49,0.27,0.05,up,532.91,3.74,0.71,up,512.33,7.2,1.43,up,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,535.1,-6.3,-1.16,down,550,unchanged,517.45,-3.55,-0.68,down,3.42,down,582.55,3.55,0.61,up,8.87,up,0.5,down,52.25,down,4.65,up,4.2,up,0.45,down,550.83,-1.79,-0.32,down,534.33,3.31,0.62,up,517.82,8.41,1.65,up,Volatile Wide Range (BB within Res-Support)
09-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,541.7,-5.3,-0.97,down,550,unchanged,521.25,1.4,0.27,up,3.93,down,578.75,-1.4,-0.24,down,6.84,up,0.51,up,56.8,down,4.87,down,4.34,up,0.53,down,550.82,-2.67,-0.48,down,535.52,2.61,0.49,up,520.22,7.89,1.54,up,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,546,10.9,2.04,up,550,unchanged,523.2,5.75,1.11,up,4.36,up,576.8,-5.75,-0.99,down,5.65,down,0.51,up,58.44,up,5.23,up,4.52,up,0.72,up,551.27,0.44,0.08,up,536.74,2.41,0.45,up,522.21,4.39,0.85,up,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,545.3,3.6,0.66,up,550,unchanged,521.8,0.55,0.11,up,4.51,up,578.2,-0.55,-0.1,down,6.04,down,0.5,down,57.31,up,5.34,up,4.68,up,0.66,up,551.65,0.83,0.15,up,537.67,2.15,0.4,up,523.7,3.48,0.67,up,Volatile Wide Range (BB within Res-Support)
14-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,538.95,-7.05,-1.29,down,550,unchanged,520.7,-2.5,-0.48,down,3.51,down,579.3,2.5,0.43,up,7.49,up,0.46,down,54.8,down,5.09,down,4.76,up,0.33,down,551.92,0.65,0.12,up,538.13,1.39,0.26,up,524.33,2.12,0.41,up,Volatile Wide Range (BB within Res-Support)
15-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,547,1.7,0.31,up,550,unchanged,522.5,0.7,0.13,up,4.69,up,577.5,-0.7,-0.12,down,5.58,down,0.47,down,57.56,up,5.21,down,4.85,up,0.36,down,552.59,0.94,0.17,up,538.41,0.74,0.14,up,524.24,0.54,0.1,up,Volatile Wide Range (BB within Res-Support)
16-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,548.2,9.25,1.72,up,560,up,529.65,8.95,1.72,up,3.51,unchanged,590.35,11.05,1.91,up,7.69,up,0.45,down,59.19,up,5.47,up,4.98,up,0.5,up,553.84,1.92,0.35,up,539.09,0.96,0.18,up,524.34,0.01,0,up,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,540.9,-6.1,-1.12,down,560,up,528.3,5.8,1.11,up,2.39,down,591.7,14.2,2.46,up,9.4,up,0.39,down,53.17,down,4.99,down,4.98,up,0.01,down,554,1.41,0.26,up,539.24,0.83,0.15,up,524.49,0.25,0.05,up,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,525,-23.2,-4.23,down,560,unchanged,521.7,-7.95,-1.5,down,0.64,down,598.3,7.95,1.35,up,13.97,up,0.35,down,43.62,down,3.32,down,4.65,down,-1.33,down,553.88,0.04,0.01,up,538.23,-0.86,-0.16,down,522.57,-1.77,-0.34,down,Volatile Wide Range (BB within Res-Support)
21-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,527.45,-13.45,-2.49,down,560,unchanged,522.1,-6.2,-1.17,down,1.03,down,597.9,6.2,1.05,up,13.36,up,0.35,down,45.58,down,2.2,down,4.16,down,-1.96,down,553.58,-0.42,-0.08,down,537.48,-1.76,-0.33,down,521.39,-3.1,-0.59,down,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,JSWENERGY,Non-Hld,534.5,9.5,1.81,up,560,unchanged,531.4,9.7,1.86,up,0.58,down,588.6,-9.7,-1.62,down,10.12,down,0.36,up,49,up,1.71,down,3.67,down,-1.96,down,552.87,-1.01,-0.18,down,536.96,-1.27,-0.24,down,521.04,-1.53,-0.29,down,Neutral (BB_MID Between Res-Sup)
