Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes,BB-FnO
28-10-2025,28-Oct-25,BANKINDIA,Non-Hld,141.23,11.13,8.55,up,130,unchanged,119.75,-6.45,-5.11,down,17.94,up,140.25,6.45,4.82,up,-0.69,down,1.61,up,75.56,up,4.69,up,3.4,up,1.29,up,138.9,7.78,5.93,up,127.92,3.59,2.89,up,116.93,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,BDL,Non-Hld,1520.1,-19.9,-1.29,down,1600,unchanged,1513.95,-12.3,-0.81,down,0.41,down,1686.05,12.3,0.73,up,10.92,up,0.82,up,47.35,down,-3.72,up,-5.55,up,1.83,down,1566.6,-19.86,-1.25,down,1523.54,-5.06,-0.33,down,1480.47,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,BEL,Holding,413.85,-3.15,-0.76,down,420,unchanged,413.6,3.3,0.8,up,0.06,down,426.4,-3.3,-0.77,down,3.03,down,0.67,up,55.31,down,5.27,down,5.47,up,-0.2,down,422.3,2.42,0.58,up,411.06,3.52,0.86,up,399.82,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,BHARATFORG,Non-Hld,1307.2,72,5.83,up,1240,down,1169.95,-70.95,-5.72,down,11.73,up,1310.05,-49.05,-3.61,down,0.22,down,0.87,up,65.54,up,22.52,up,15.15,up,7.38,up,1306.49,43.59,3.45,up,1240.55,17.25,1.41,up,1174.61,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
28-10-2025,28-Oct-25,BHARTIARTL,Non-Hld,2088,46.4,2.27,up,1960,unchanged,1836.5,-39.8,-2.12,down,13.69,up,2083.5,39.8,1.95,up,-0.22,down,0.78,up,72.77,down,38.97,up,26.21,up,12.77,down,2096.87,59.19,2.9,up,1967.71,24.27,1.25,up,1838.56,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,BHEL,Non-Hld,237,2.64,1.13,up,250,unchanged,237.6,3.85,1.65,up,-0.25,down,262.4,-3.85,-1.45,down,10.72,down,0.48,down,54.42,up,0.58,down,1.2,down,-0.62,up,245.44,-0.09,-0.04,down,237.17,-0.14,-0.06,down,228.89,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,BIOCON,Non-Hld,367.35,3.05,0.84,up,350,down,331.6,-18.8,-5.37,down,10.78,up,368.4,-1.2,-0.32,down,0.29,down,0.8,up,58.81,down,1.82,up,0.25,up,1.57,down,368.94,2.07,0.56,up,354.04,1.74,0.49,up,339.13,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,BLUESTARCO,Non-Hld,1949.5,-9.5,-0.48,down,2060,up,1986.1,47.1,2.43,up,-1.84,down,2133.9,72.9,3.54,up,9.46,up,0.64,up,53.03,down,19.48,up,15.55,up,3.92,down,2007.18,22.77,1.15,up,1928.54,9.2,0.48,up,1849.89,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,BOSCHLTD,Non-Hld,38480,-720,-1.84,down,38000,down,37499.8,-778.3,-2.03,down,2.61,up,38500.2,-1221.7,-3.08,down,0.05,down,0.76,up,45.9,down,-101.85,up,-157.51,up,55.66,down,39228.53,-76.78,-0.2,down,38605.25,11.25,0.03,up,37981.97,,,,,,,,,,,Mixed / Undefined
28-10-2025,28-Oct-25,BPCL,Non-Hld,340.65,1.55,0.46,up,390,up,340.95,10.8,3.27,up,-0.09,down,439.05,89.2,25.5,up,28.89,up,0.88,up,56.76,down,2.55,down,3.12,down,-0.56,up,346.68,-1.02,-0.29,down,338.72,1.53,0.45,up,330.77,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,BRITANNIA,Non-Hld,5885,-165,-2.73,down,6600,up,6599.95,740.05,12.63,up,-10.83,down,6600.05,459.95,7.49,up,12.15,up,0.71,down,42.63,down,9.26,down,15.41,up,-6.15,down,6131.65,24.93,0.41,up,5951.4,5.78,0.1,up,5771.15,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
28-10-2025,28-Oct-25,BSE,Holding,2422.9,-58.1,-2.34,down,2600,up,2420.85,5.65,0.23,up,0.08,down,2779.15,194.35,7.52,up,14.7,up,0.65,down,56,down,69.81,down,60.43,up,9.38,down,2673.33,46.42,1.77,up,2348.53,80.37,3.54,up,2023.73,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,CAMS,Holding,3989.9,156.9,4.09,up,4000,unchanged,3974.95,169.6,4.46,up,0.38,down,4025.05,-169.6,-4.04,down,0.88,down,0.93,up,62.48,up,14.73,up,-3.91,up,18.63,up,3949.82,23.7,0.6,up,3837.89,8.33,0.22,up,3725.97,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
28-10-2025,28-Oct-25,CANBK,Non-Hld,130.1,3.07,2.42,up,115,down,100.85,-24.7,-19.67,down,29,up,129.15,-5.3,-3.94,down,-0.73,down,1.39,up,65.22,up,2.89,down,3.19,down,-0.3,up,130.53,-0.11,-0.08,down,126.41,1.34,1.07,up,122.28,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,CDSL,Holding,1628,26.5,1.65,up,1500,down,1362.95,-208.05,-13.24,down,19.45,up,1637.05,-31.95,-1.91,down,0.56,down,0.92,up,62.32,up,22.74,up,18.09,up,4.65,down,1684.39,20.03,1.2,up,1571.68,21.84,1.41,up,1458.97,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,CGPOWER,Holding,722,-15.95,-2.16,down,840,unchanged,714.55,-18.05,-2.46,down,1.04,up,965.45,18.05,1.91,up,33.72,up,0.49,down,38.99,down,-4.05,down,0.37,down,-4.42,down,765.96,-4.9,-0.64,down,744.14,-6.72,-0.89,down,722.32,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
28-10-2025,28-Oct-25,CHOLAFIN,Non-Hld,1729,57,3.41,up,1700,unchanged,1674.95,28.6,1.74,up,3.23,up,1725.05,-28.6,-1.63,down,-0.23,down,1.17,up,66.05,up,40.65,up,35.48,up,5.17,up,1742.25,47.08,2.78,up,1650.92,22.86,1.4,up,1559.6,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,CIPLA,Non-Hld,1570,-95,-5.71,down,1660,down,1559.35,-72.4,-4.44,down,0.68,down,1760.65,32.4,1.87,up,12.14,up,0.39,down,50.35,down,16.66,down,13.4,up,3.25,down,1655.09,23.57,1.44,up,1556.19,15.37,1,up,1457.29,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,COALINDIA,Holding,391.5,0.55,0.14,up,395,down,391.2,2,0.51,up,0.08,down,398.8,-12,-2.92,down,1.86,down,0.62,down,54.77,down,1.64,up,0.73,up,0.91,up,396.27,1.18,0.3,up,387.31,0.31,0.08,up,378.36,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,COFORGE,Non-Hld,1810,77.9,4.5,up,1700,unchanged,1594.95,-14.5,-0.9,down,13.48,up,1805.05,14.5,0.81,up,-0.27,down,0.9,up,62.72,up,26.58,up,13.66,up,12.92,up,1851.56,39.75,2.19,up,1709.22,36.71,2.19,up,1566.88,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,COLPAL,Non-Hld,2234.2,-24.8,-1.1,down,2400,unchanged,2232.85,-15.65,-0.7,down,0.06,down,2567.15,15.65,0.61,up,14.9,up,0.73,up,45.48,down,-13.65,up,-16.49,up,2.83,down,2287.09,-28.18,-1.22,down,2235.3,-8.34,-0.37,down,2183.5,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,CONCOR,Non-Hld,542,7.6,1.42,up,550,up,543.95,16,3.03,up,-0.36,down,556.05,4,0.72,up,2.59,down,0.73,up,54.15,up,-1.2,up,-3.03,up,1.83,up,542.82,1.13,0.21,up,532.72,1.22,0.23,up,522.62,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
28-10-2025,28-Oct-25,CROMPTON,Non-Hld,289.4,0.75,0.26,up,300,unchanged,289,2.4,0.84,up,0.14,down,311,-2.4,-0.77,down,7.46,down,0.51,down,42.77,up,-4.43,up,-6.25,up,1.81,up,296.11,-6.08,-2.01,down,288.97,-1.53,-0.53,down,281.83,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,CUMMINSIND,Non-Hld,4290,312,7.84,up,4100,up,3897.4,-8.6,-0.22,down,10.07,up,4302.6,208.6,5.1,up,0.29,down,1.37,up,73.66,up,70.24,up,35.62,up,34.62,up,4239.14,209.76,5.21,up,4004.26,46.78,1.18,up,3769.37,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,CYIENT,Non-Hld,1190,0.4,0.03,up,1240,up,1195.95,52.25,4.57,up,-0.5,down,1284.05,67.75,5.57,up,7.9,up,0.93,up,53.57,up,3.65,up,-3.13,up,6.79,up,1207.58,1.1,0.09,up,1160.37,-7.6,-0.65,down,1113.17,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,DABUR,Non-Hld,502.5,-2.3,-0.46,down,550,unchanged,502.45,-3.8,-0.75,down,0.01,up,597.55,3.8,0.64,up,18.92,up,0.62,up,48.2,down,-2.01,up,-4.62,up,2.61,down,514.19,-2.44,-0.47,down,496.74,-0.43,-0.09,down,479.29,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,DALBHARAT,Non-Hld,2128.9,-55.1,-2.52,down,2200,down,2116.15,-64.75,-2.97,down,0.6,up,2283.85,-135.25,-5.59,down,7.28,down,0.47,up,32.32,down,-49.64,down,-40.45,down,-9.19,down,2297.09,-12.53,-0.54,down,2201.42,-37.76,-1.69,down,2105.76,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,DELHIVERY,Non-Hld,478.05,2.7,0.57,up,500,unchanged,472.25,-0.8,-0.17,down,1.23,up,527.75,0.8,0.15,up,10.4,down,0.72,up,55.82,down,3.18,up,1.83,up,1.35,down,488.6,4.88,1.01,up,462.52,3.67,0.8,up,436.43,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,DIVISLAB,Non-Hld,6430,-132,-2.01,down,6000,unchanged,5502.35,93.05,1.72,up,16.86,down,6497.65,-93.05,-1.41,down,1.05,up,0.84,down,57.1,down,132.11,down,122.12,up,10,down,6985.09,104.12,1.51,up,6290.55,123.27,2,up,5596.01,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,DIXON,Non-Hld,15373,-727,-4.52,down,17000,unchanged,15379.95,-619.05,-3.87,down,-0.05,down,18620.05,619.05,3.44,up,21.12,up,0.44,up,29.5,down,-475.73,down,-314.7,down,-161.03,down,17719.92,-516.94,-2.83,down,16502.2,-501.3,-2.95,down,15284.48,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,DLF,Non-Hld,775,4.85,0.63,up,720,down,667.4,-99.95,-13.03,down,16.12,up,772.6,-60.05,-7.21,down,-0.31,down,0.88,up,59.66,down,6.8,up,2.31,up,4.48,down,792.03,13.57,1.74,up,748.76,8.51,1.15,up,705.49,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,DMART,Non-Hld,4233.9,-38.1,-0.89,down,4400,unchanged,4221.95,-8.2,-0.19,down,0.28,down,4578.05,8.2,0.18,up,8.13,up,0.4,up,35.77,down,-78.23,up,-78.88,down,0.65,up,4486.82,-164.78,-3.54,down,4309.73,-70.65,-1.61,down,4132.64,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,DRREDDY,Non-Hld,1293.9,5.6,0.43,up,1260,unchanged,1233.25,17.6,1.45,up,4.92,down,1286.75,-17.6,-1.35,down,-0.55,down,0.51,down,57.8,down,3.95,up,-1.22,up,5.17,up,1297.91,-3.75,-0.29,down,1256.44,0.1,0.01,up,1214.97,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,EICHERMOT,Non-Hld,6985.5,-39.5,-0.56,down,6200,down,5363.45,-1503.35,-21.89,down,30.24,up,7036.55,-96.65,-1.35,down,0.73,down,0.91,up,58.79,down,63.29,down,90.21,down,-26.91,down,7063.68,-10.47,-0.15,down,6947.2,-20.08,-0.29,down,6830.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,ETERNAL,Non-Hld,335,-3,-0.89,down,350,unchanged,334.55,-0.8,-0.24,down,0.13,down,365.45,0.8,0.22,up,9.09,up,0.47,down,49.69,down,1.45,down,3.63,down,-2.18,down,355.3,-0.63,-0.18,down,337.83,-0.21,-0.06,down,320.36,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,EXIDEIND,Non-Hld,380,-19,-4.76,down,400,unchanged,379.95,-10.5,-2.69,down,0.01,down,420.05,10.5,2.56,up,10.54,up,0.45,down,35,down,-4.25,down,-2.6,down,-1.65,down,407.22,1.66,0.41,up,394.63,-2.16,-0.54,down,382.03,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
28-10-2025,28-Oct-25,FEDERALBNK,Non-Hld,235.05,7.6,3.34,up,210,down,183.8,-34.7,-15.88,down,27.88,up,236.2,4.7,2.03,up,0.49,down,1.74,up,83.46,up,9.45,up,6.93,up,2.52,down,240.65,13,5.71,up,211.57,7.56,3.71,up,182.5,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,FORTIS,Non-Hld,1061,-37,-3.37,down,1100,unchanged,1055.3,-17.3,-1.61,down,0.54,down,1144.7,17.3,1.53,up,7.89,up,0.77,down,56.3,down,24.69,down,31.21,down,-6.52,down,1133.35,-13.54,-1.18,down,1051.12,19.55,1.9,up,968.88,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,GAIL,Non-Hld,178.7,0.4,0.22,up,190,up,178.25,3.1,1.77,up,0.25,down,201.75,16.9,9.14,up,12.9,up,0.57,down,50.52,down,0.6,up,0.45,up,0.15,up,181.53,0.32,0.18,up,178.14,0.94,0.53,up,174.75,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,GLENMARK,Non-Hld,1823.2,-40.1,-2.15,down,2000,unchanged,1813.9,-39.75,-2.14,down,0.51,down,2186.1,39.75,1.85,up,19.9,up,0.45,down,25.53,down,-48.28,down,-40.48,down,-7.8,up,2008.99,-33.25,-1.63,down,1900.46,-36.51,-1.88,down,1791.92,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,GMRAIRPORT,Non-Hld,92.56,0.54,0.59,up,95,unchanged,92.6,1.25,1.37,up,-0.04,down,97.4,-1.25,-1.27,down,5.23,down,0.73,up,60.28,up,0.94,up,0.63,up,0.32,up,93.8,1.5,1.63,up,90.14,0.73,0.82,up,86.48,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,GODREJCP,Non-Hld,1116.4,-13.6,-1.2,down,1200,unchanged,1118.1,-14.05,-1.24,down,-0.15,up,1281.9,14.05,1.11,up,14.82,up,0.77,up,33.96,down,-20.39,up,-23.3,up,2.92,up,1170.91,-27.03,-2.26,down,1134,-11.42,-1,down,1097.1,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,GODREJPROP,Non-Hld,2295,6,0.26,up,2100,unchanged,1901.9,-4.35,-0.23,down,20.67,up,2298.1,4.35,0.19,up,0.14,down,1.08,up,68.08,down,71.15,up,50.82,up,20.33,down,2376.2,94.58,4.15,up,2140.8,56.79,2.73,up,1905.39,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,GRASIM,Non-Hld,2931,58,2.02,up,2960,up,2932.5,98.05,3.46,up,-0.05,down,2987.5,21.95,0.74,up,1.93,down,0.63,down,66.56,up,25.91,up,13.99,up,11.92,up,2920.67,50.38,1.76,up,2823.7,20.82,0.74,up,2726.74,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
28-10-2025,28-Oct-25,HAL,Non-Hld,4727.9,-124.1,-2.56,down,5000,unchanged,4724.75,-93.05,-1.93,down,0.07,down,5275.25,93.05,1.8,up,11.58,up,0.39,down,44.57,down,21.27,down,39.68,down,-18.41,down,4909.22,-0.32,-0.01,down,4810.62,3.53,0.07,up,4712.03,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HAVELLS,Non-Hld,1481,-4,-0.27,down,1600,unchanged,1477.05,-2.9,-0.2,down,0.27,down,1722.95,2.9,0.17,up,16.34,up,0.55,down,41.72,down,-13.45,up,-16.32,up,2.87,up,1515.17,-37.37,-2.41,down,1487.67,-9.96,-0.67,down,1460.17,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HCLTECH,Non-Hld,1522,35.5,2.39,up,1600,up,1517.95,44.55,3.02,up,0.27,down,1682.05,115.45,7.37,up,10.52,up,0.68,up,64.03,up,22.35,up,14.55,up,7.81,down,1568.81,37.47,2.45,up,1463.21,22.86,1.59,up,1357.62,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,HDFCAMC,Non-Hld,5664,-39.5,-0.69,down,6000,unchanged,5641.7,-66.95,-1.17,down,0.4,up,6358.3,66.95,1.06,up,12.26,up,0.63,up,50,down,-10.59,down,-6.29,down,-4.3,down,5796.6,-77.26,-1.32,down,5616.22,-34.23,-0.61,down,5435.85,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,HDFCBANK,Non-Hld,1004.9,0.9,0.09,up,950,down,896.15,-86.9,-8.84,down,12.14,up,1003.85,-13.1,-1.29,down,-0.1,down,1.02,up,64.01,down,9.67,up,7.37,up,2.3,down,1018.65,8.24,0.82,up,983.72,10.35,1.06,up,948.78,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HDFCLIFE,Non-Hld,747,3.5,0.47,up,800,unchanged,747.45,5.75,0.78,up,-0.06,down,852.55,-5.75,-0.67,down,14.13,down,0.38,down,46.32,up,-6.98,down,-6.73,down,-0.25,up,766.26,-8.31,-1.07,down,749.64,-5.59,-0.74,down,733.01,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HEROMOTOCO,Non-Hld,5611,-20,-0.36,down,6300,up,6299.95,829.1,15.15,up,-10.94,down,6300.05,570.9,9.96,up,12.28,up,0.72,down,59.64,down,83.36,down,94.5,down,-11.14,down,5709.49,-11.33,-0.2,down,5549.48,52.76,0.96,up,5389.46,,,,,,,,,,,Strong Uptrend (Both Above BB_HI)
28-10-2025,28-Oct-25,HFCL,Non-Hld,75.49,-1.46,-1.9,down,80,unchanged,75.25,-0.9,-1.18,down,0.32,down,84.75,0.9,1.07,up,12.27,up,0.51,down,50.49,down,0.7,down,0.68,up,0.03,down,78.44,0.31,0.4,up,75.52,0.38,0.51,up,72.59,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HINDALCO,Non-Hld,849.75,65.45,8.35,up,800,unchanged,750.95,-26.4,-3.4,down,13.16,up,849.05,26.4,3.21,up,-0.08,down,1.27,up,80.77,up,21.66,up,15.11,up,6.55,up,833.22,40.39,5.09,up,782.41,16.51,2.16,up,731.6,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HINDPETRO,Non-Hld,452.9,-0.15,-0.03,down,460,up,451.95,16.8,3.86,up,0.21,down,468.05,3.2,0.69,up,3.35,up,0.76,up,59.02,down,8.12,down,10.02,down,-1.91,down,462.24,-6.03,-1.29,down,449.04,4.5,1.01,up,435.84,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,HINDUNILVR,Non-Hld,2500,-88,-3.4,down,2560,down,2502.25,-72.7,-2.82,down,-0.09,down,2617.75,-207.3,-7.34,down,4.71,down,0.37,down,41.29,down,-5.93,down,-4.42,up,-1.51,down,2606.46,8.89,0.34,up,2534.56,0.25,0.01,up,2462.67,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HINDZINC,Non-Hld,471.5,-11.45,-2.37,down,520,up,471.45,-6.4,-1.34,down,0.01,down,568.55,46.4,8.89,up,20.58,up,0.35,down,44.68,down,5.43,down,10.13,down,-4.7,down,516.59,-7.41,-1.41,down,491.39,4.6,0.94,up,466.19,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,HUDCO,Non-Hld,226.2,-1.79,-0.79,down,240,up,225.6,2.9,1.3,up,0.27,down,254.4,17.1,7.21,up,12.47,up,0.47,down,49.21,down,0.93,down,1.66,down,-0.73,down,234.75,-2.05,-0.87,down,228.14,-0.39,-0.17,down,221.54,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,ICICIBANK,Non-Hld,1366.2,-15.1,-1.09,down,1400,unchanged,1365.95,-3.6,-0.26,down,0.02,down,1434.05,3.6,0.25,up,4.97,up,0.49,down,42.14,down,-4.83,down,-3.88,up,-0.95,down,1419.23,-1.83,-0.13,down,1378.48,-1.52,-0.11,down,1337.73,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,ICICIGI,Non-Hld,2024.4,17.4,0.87,up,1900,unchanged,1773.95,-19.65,-1.1,down,14.12,up,2026.05,19.65,0.98,up,0.08,up,1.38,up,64.6,up,32.69,up,23.9,up,8.8,down,2059.71,34.82,1.72,up,1934.02,22.7,1.19,up,1808.32,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,ICICIPRULI,Non-Hld,600.4,4.85,0.81,up,620,unchanged,597.9,3.85,0.65,up,0.42,up,642.1,-3.85,-0.6,down,6.95,down,0.5,up,51.14,up,-0.6,up,-2.05,up,1.45,up,606.91,2.35,0.39,up,596.74,1.62,0.27,up,586.57,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,IDEA,Non-Hld,9.44,0.4,4.42,up,11,up,9.3,0.45,5.08,up,1.51,down,12.7,1.55,13.9,up,34.53,up,0.96,up,60.07,up,0.42,up,0.38,up,0.04,up,9.84,0.52,5.58,up,8.92,0.23,2.65,up,8,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,IDFCFIRSTB,Non-Hld,79.2,2.54,3.31,up,70,down,60.85,-11.5,-15.89,down,30.16,up,79.15,1.5,1.93,up,-0.06,down,1.44,up,71.13,up,1.96,up,1.28,up,0.67,up,80.13,3.62,4.73,up,73.58,1.77,2.46,up,67.02,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,IEX,Holding,147.26,8.16,5.87,up,140,down,132.35,-5.75,-4.16,down,11.27,up,147.65,-14.25,-8.8,down,0.26,down,0.88,up,63.08,up,0.44,up,-0.99,up,1.43,up,148.29,3.74,2.59,up,140.42,1.21,0.87,up,132.56,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,IGL,Non-Hld,210.58,3.08,1.48,up,220,unchanged,210.45,4,1.94,up,0.06,down,229.55,-4,-1.71,down,9.01,down,0.5,down,48.46,up,0.14,up,0.37,down,-0.23,up,219.99,-0.14,-0.06,down,211.99,1.32,0.63,up,203.98,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,IIFL,Non-Hld,513.3,15.3,3.07,up,480,down,450.95,-34.4,-7.09,down,13.83,up,509.05,-5.6,-1.09,down,-0.83,down,1.32,up,67.41,up,13.3,down,12.07,up,1.23,down,525.51,1.24,0.24,up,485.03,12.6,2.67,up,444.55,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,INDHOTEL,Non-Hld,741.8,-1,-0.13,down,800,unchanged,741.55,-3.1,-0.42,down,0.03,up,858.45,3.1,0.36,up,15.73,up,0.58,up,50.32,down,-2.65,up,-5.46,up,2.8,down,748.09,-2.95,-0.39,down,732.21,1.09,0.15,up,716.33,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-10-2025,28-Oct-25,INDIANB,Non-Hld,855.4,43.9,5.41,up,800,unchanged,736.95,-41.2,-5.29,down,16.07,up,863.05,41.2,5.01,up,0.89,down,1.93,up,80.16,up,33.04,up,28.55,up,4.48,up,846.52,25.08,3.05,up,781.48,25.15,3.33,up,716.43,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
28-10-2025,28-Oct-25,INDIGO,Holding,5834.5,-80.5,-1.36,down,5700,down,5604.85,-37.15,-0.66,down,4.1,down,5795.15,-162.85,-2.73,down,-0.67,down,0.78,down,52.39,down,30.09,down,24.01,up,6.08,down,5956.43,13.62,0.23,up,5760.62,27.92,0.49,up,5564.82,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-10-2025,28-Oct-25,INDUSINDBK,Non-Hld,798,41,5.42,up,700,down,600.95,-155.05,-20.51,down,32.79,up,799.05,-44.95,-5.33,down,0.13,down,1.24,up,67.73,up,6,up,0.95,up,5.05,up,782.58,13.48,1.75,up,751.74,6.75,0.91,up,720.9,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
28-10-2025,28-Oct-25,INDUSTOWER,Non-Hld,384,24.1,6.7,up,350,unchanged,314.65,-20.2,-6.03,down,22.04,up,385.35,20.2,5.53,up,0.35,down,1.55,up,72.3,up,4.71,up,1.28,up,3.44,up,375.05,11.55,3.18,up,354.12,2.87,0.82,up,333.2,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
28-10-2025,28-Oct-25,INFY,Non-Hld,1502.2,31.2,2.12,up,1560,unchanged,1503.6,58.95,4.08,up,-0.09,down,1616.4,-58.95,-3.52,down,7.6,down,0.32,down,57.84,up,7.05,up,0.52,up,6.53,up,1519.87,0.43,0.03,up,1459.54,-13.41,-0.91,down,1399.21,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
