Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes
03-Oct-25,28-Oct-25,NESTLEIND,Non-Hld,1170,1180,1137.3,2.88,1222.7,4.51,0.7,46.89,-3.97,1.15,-5.12,1233.47,1189.6,1145.73,,,,,,,,,,
03-Oct-25,28-Oct-25,NHPC,Non-Hld,87,90,84.35,3.15,95.65,9.95,0.49,59.14,1.19,1.12,0.07,91.44,84.7,77.95,,,,,,,,,,
03-Oct-25,28-Oct-25,NMDC,Non-Hld,77.17,80,75.35,2.42,84.65,9.7,0.51,61.3,1.11,1.28,-0.17,77.89,75.97,74.05,,,,,,,,,,
03-Oct-25,28-Oct-25,NTPC,Non-Hld,341.8,350,336.55,1.56,363.45,6.34,0.8,58.78,2.66,2.22,0.44,348.39,335.9,323.4,,,,,,,,,,
03-Oct-25,28-Oct-25,NUVAMA,Non-Hld,6726.5,7400,7349.85,-8.48,7450.15,10.76,0.61,60.84,-72.46,-136.45,63.99,6656.54,6346.38,6036.21,,,,,,,,,,
03-Oct-25,28-Oct-25,NYKAA,Non-Hld,238.62,250,233.1,2.37,266.9,11.86,0.46,56.35,2.09,3.28,-1.19,248.51,239.65,230.8,,,,,,,,,,
03-Oct-25,28-Oct-25,OBEROIRLTY,Non-Hld,1606,1700,1582.25,1.51,1817.75,13.19,0.61,44.16,-14.81,-11.67,-3.14,1679.36,1621.9,1564.45,,,,,,,,,,
03-Oct-25,28-Oct-25,OFSS,Non-Hld,8941,9000,8459,5.7,9541,6.72,0.46,55.09,13.87,48.99,-35.13,9490.25,8849.7,8209.15,,,,,,,,,,
03-Oct-25,28-Oct-25,OIL,Non-Hld,416,420,393.05,5.84,446.95,7.44,0.65,56.24,1.79,-0.48,2.27,420.02,403.38,386.75,,,,,,,,,,
03-Oct-25,28-Oct-25,ONGC,Non-Hld,243.78,250,239.8,1.66,260.2,6.74,0.89,66.23,1.61,0.7,0.91,243.45,236.49,229.53,,,,,,,,,,
03-Oct-25,28-Oct-25,PAGEIND,Non-Hld,42945,42000,39942.4,7.52,44057.6,2.6,0.67,45.68,-890.86,-786.86,-104,46043.78,43388.5,40733.22,,,,,,,,,,
03-Oct-25,28-Oct-25,PATANJALI,Non-Hld,585.05,600,564.7,3.61,635.3,8.59,1.17,45.12,-3.62,-1.71,-1.91,612.18,596.72,581.27,,,,,,,,,,
03-Oct-25,28-Oct-25,PAYTM,Non-Hld,1165,1200,1113.05,4.67,1286.95,10.47,0.84,48.29,-12.1,-2.14,-9.96,1280.23,1192.96,1105.68,,,,,,,,,,
03-Oct-25,28-Oct-25,PERSISTENT,Non-Hld,5072,5000,4632.1,9.5,5367.9,5.84,0.5,43.85,-101.01,-59.82,-41.2,5676.14,5222.41,4768.68,,,,,,,,,,
03-Oct-25,28-Oct-25,PETRONET,Non-Hld,277.85,270,253.2,9.74,286.8,3.23,0.54,52.77,-0.89,-1.44,0.55,283.13,275.97,268.82,,,,,,,,,,
03-Oct-25,28-Oct-25,PFC,Holding,413,420,399.15,3.47,440.85,6.75,0.65,58.04,2.47,1.48,0.99,416.72,403.88,391.05,,,,,,,,,,
03-Oct-25,28-Oct-25,PGEL,Non-Hld,514.55,600,509.9,0.92,690.1,34.12,0.74,32.64,-23.14,-21.38,-1.76,598.63,549.13,499.63,,,,,,,,,,
03-Oct-25,28-Oct-25,PHOENIXLTD,Non-Hld,1558.8,1600,1505.6,3.54,1694.4,8.7,0.88,50.35,8.46,15.91,-7.45,1647.42,1575.56,1503.7,,,,,,,,,,
03-Oct-25,28-Oct-25,PIDILITIND,Non-Hld,1485.8,1500,1444,2.9,1556,4.73,0.74,42.49,-14.47,-8.7,-5.77,1572.76,1515.93,1459.1,,,,,,,,,,
03-Oct-25,28-Oct-25,PIIND,Non-Hld,3621.1,3600,3433.6,5.47,3766.4,4.02,0.65,43.81,-70.69,-70.29,-0.4,3812.84,3651.14,3489.43,,,,,,,,,,
03-Oct-25,28-Oct-25,PNB,Non-Hld,114.3,115,109.05,4.82,120.95,5.82,1.11,64.07,1.74,1.46,0.28,116.24,109.68,103.12,,,,,,,,,,
03-Oct-25,28-Oct-25,PNBHOUSING,Non-Hld,890,900,833.75,6.75,966.25,8.57,0.6,59.73,13.85,8.64,5.21,917.82,849.87,781.92,,,,,,,,,,
03-Oct-25,28-Oct-25,POLICYBZR,Non-Hld,1701,1700,1585.7,7.28,1814.3,6.67,0.73,39.11,-35.45,-24.59,-10.86,1875.06,1770.52,1665.98,,,,,,,,,,
03-Oct-25,28-Oct-25,POLYCAB,Non-Hld,7385,7000,6467.6,14.19,7532.4,2,0.12,56.01,71.71,99.73,-28.02,7630.36,7364.18,7097.99,,,,,,,,,,
03-Oct-25,28-Oct-25,POWERGRID,Holding,288.65,300,284.2,1.57,315.8,9.41,0.58,55.97,-0.41,-0.26,-0.15,292.33,285.64,278.96,,,,,,,,,,
03-Oct-25,28-Oct-25,POWERINDIA,Non-Hld,18219,18000,16731.05,8.9,19268.95,5.77,0.42,37.84,-317.26,-193.89,-123.37,20364.52,19162.45,17960.38,,,,,,,,,,
03-Oct-25,28-Oct-25,PPLPHARMA,Non-Hld,198.23,210,193.9,2.24,226.1,14.06,0.95,51.6,-0.34,0.26,-0.6,208.94,199.21,189.47,,,,,,,,,,
03-Oct-25,28-Oct-25,PRESTIGE,Non-Hld,1534.3,1600,1493.25,2.75,1706.75,11.24,0.42,42.21,-19.67,-14.15,-5.52,1654.73,1566.18,1477.64,,,,,,,,,,
03-Oct-25,28-Oct-25,RBLBANK,Non-Hld,275.6,300,266.45,3.44,333.55,21.03,0.97,58.65,3.59,3.47,0.12,278.77,272.24,265.7,,,,,,,,,,
03-Oct-25,28-Oct-25,RECLTD,Non-Hld,380.5,380,360.1,5.67,399.9,5.1,0.78,53.92,0.19,0.11,0.07,389.36,376.62,363.89,,,,,,,,,,
03-Oct-25,28-Oct-25,RELIANCE,Non-Hld,1363.3,1400,1343.7,1.46,1456.3,6.83,0.45,39.57,-6.66,-3.97,-2.69,1416.47,1385.4,1354.34,,,,,,,,,,
03-Oct-25,28-Oct-25,RVNL,Non-Hld,347.2,400,338.55,2.56,461.45,32.91,0.5,52.85,1.75,2.41,-0.66,366.97,345.53,324.1,,,,,,,,,,
03-Oct-25,28-Oct-25,SAIL,Non-Hld,135.1,140,130.3,3.69,149.7,10.81,0.94,59.44,2.32,2.52,-0.2,138.24,133.15,128.05,,,,,,,,,,
03-Oct-25,28-Oct-25,SAMMAANCAP,Non-Hld,164.32,150,130.25,26.16,169.75,3.31,0.51,73.92,7.96,5.04,2.93,163.42,142.33,121.24,,,,,,,,,,
03-Oct-25,28-Oct-25,SBICARD,Non-Hld,899,900,847.45,6.09,952.55,5.96,0.4,62.53,13.13,12.69,0.44,925.06,866.26,807.45,,,,,,,,,,
03-Oct-25,28-Oct-25,SBILIFE,Non-Hld,1787,1800,1725.1,3.59,1874.9,4.92,0.61,41.9,-8.16,-4.86,-3.3,1850.39,1812.34,1774.29,,,,,,,,,,
03-Oct-25,28-Oct-25,SBIN,Non-Hld,867.7,880,848.95,2.21,911.05,5,0.74,64.63,14.03,12.7,1.32,891.58,845.23,798.87,,,,,,,,,,
03-Oct-25,28-Oct-25,SHREECEM,Non-Hld,29165,30000,28649.6,1.8,31350.4,7.5,0.8,41.92,-239.56,-215.35,-24.22,30394.75,29671.75,28948.75,,,,,,,,,,
03-Oct-25,28-Oct-25,SHRIRAMFIN,Non-Hld,647.75,650,609.45,6.29,690.55,6.61,0.44,61.81,4.85,1.89,2.95,649.66,619.5,589.34,,,,,,,,,,
03-Oct-25,28-Oct-25,SIEMENS,Holding,3168,3300,3105,2.03,3495,10.33,0.77,48.65,-5.76,10.08,-15.84,3356.94,3198.11,3039.28,,,,,,,,,,
03-Oct-25,28-Oct-25,SOLARINDS,Non-Hld,13845,15000,13603.25,1.78,16396.75,18.44,0.6,44.75,-228.44,-163.54,-64.9,14939.38,14102.6,13265.82,,,,,,,,,,
03-Oct-25,28-Oct-25,SONACOMS,Non-Hld,421.4,420,392.5,7.37,447.5,6.2,0.76,43.2,-9.65,-8.99,-0.65,457.06,428.16,399.27,,,,,,,,,,
03-Oct-25,28-Oct-25,SRF,Non-Hld,2918,3000,2845.8,2.54,3154.2,8.1,1.17,51.58,-19.84,-19.33,-0.5,3015.88,2909.5,2803.12,,,,,,,,,,
03-Oct-25,28-Oct-25,SUNPHARMA,Non-Hld,1632,1600,1525.35,7,1674.65,2.62,1.11,53.71,-0.26,-1.76,1.5,1658.54,1614.54,1570.53,,,,,,,,,,
03-Oct-25,28-Oct-25,SUPREMEIND,Non-Hld,4200,4500,4140.1,1.45,4859.9,15.72,0.68,38.57,-62.28,-32.89,-29.39,4625.32,4373.11,4120.9,,,,,,,,,,
03-Oct-25,28-Oct-25,SUZLON,Non-Hld,54.62,56,52.25,4.54,59.75,9.4,0.59,31.72,-1.18,-0.9,-0.28,60.74,57.39,54.05,,,,,,,,,,
03-Oct-25,28-Oct-25,SYNGENE,Non-Hld,633.45,640,605.9,4.55,674.1,6.42,0.98,45.75,-8.3,-6.4,-1.91,678.23,645.68,613.13,,,,,,,,,,
03-Oct-25,28-Oct-25,TATACONSUM,Non-Hld,1138.5,1150,1096.85,3.8,1203.15,5.68,0.47,60.2,13.77,12.9,0.87,1159.15,1115.7,1072.25,,,,,,,,,,
03-Oct-25,28-Oct-25,TATAELXSI,Non-Hld,5350,6000,5212.15,2.65,6787.85,26.88,0.62,39.55,-102.39,-73.45,-28.93,5911.75,5543.18,5174.6,,,,,,,,,,
03-Oct-25,28-Oct-25,TATAPOWER,Non-Hld,395,400,383.8,2.92,416.2,5.37,0.95,57.09,0.84,0.64,0.2,398.49,389.82,381.14,,,,,,,,,,
03-Oct-25,28-Oct-25,TATASTEEL,Non-Hld,173.29,175,166.7,3.96,183.3,5.78,0.75,61.68,1.96,2.42,-0.46,174.06,170.3,166.54,,,,,,,,,,
03-Oct-25,28-Oct-25,TATATECH,Non-Hld,707,700,662.9,6.66,737.1,4.26,0.65,56.84,-0.36,0.64,-1,728.77,694.63,660.49,,,,,,,,,,
03-Oct-25,28-Oct-25,TCS,Non-Hld,2903,3000,2842.5,2.13,3157.5,8.77,0.78,31.64,-53.8,-31.84,-21.96,3231.01,3033.15,2835.3,,,,,,,,,,
03-Oct-25,28-Oct-25,TECHM,Non-Hld,1398,1500,1380.9,1.24,1619.1,15.82,0.96,32.77,-27.05,-15.28,-11.76,1569.82,1465.74,1361.67,,,,,,,,,,
03-Oct-25,28-Oct-25,TIINDIA,Non-Hld,3130,3200,2999.75,4.35,3400.25,8.64,0.48,47.4,11.09,43.77,-32.68,3463.46,3222.21,2980.95,,,,,,,,,,
03-Oct-25,28-Oct-25,TITAGARH,Non-Hld,890.95,900,839.45,6.14,960.55,7.82,0.57,48.94,4.11,10.61,-6.5,970.66,904.84,839.01,,,,,,,,,,
03-Oct-25,28-Oct-25,TITAN,Non-Hld,3450,3400,3238.3,6.54,3561.7,3.24,0.68,46.24,-44.6,-34.52,-10.08,3697.1,3498.66,3300.21,,,,,,,,,,
03-Oct-25,28-Oct-25,TMPV,Non-Hld,715.85,800,716.3,-0.06,883.7,23.45,0.7,58.77,2.06,2.07,-0.01,735.81,701.29,666.77,,,,,,,,,,
03-Oct-25,28-Oct-25,TORNTPHARM,Non-Hld,3513.9,3600,3457.35,1.64,3742.65,6.51,0.51,41.63,-6.86,-0.23,-6.63,3664.8,3583.75,3502.7,,,,,,,,,,
03-Oct-25,28-Oct-25,TORNTPOWER,Non-Hld,1219,1300,1202.35,1.39,1397.65,14.66,0.66,36.11,-19.28,-16.21,-3.07,1294.81,1254.48,1214.15,,,,,,,,,,
03-Oct-25,28-Oct-25,TRENT,Non-Hld,4817.8,5000,4658.2,3.43,5341.8,10.88,0.65,36.6,-154.81,-133.3,-21.51,5481.04,5026.71,4572.38,,,,,,,,,,
03-Oct-25,28-Oct-25,TVSMOTOR,Non-Hld,3447.6,3500,3307.4,4.24,3692.6,7.11,0.65,57.72,47.7,71.97,-24.27,3584.32,3489.68,3395.05,,,,,,,,,,
03-Oct-25,28-Oct-25,ULTRACEMCO,Non-Hld,12018,13000,12011.8,0.06,13988.2,16.4,0.63,37.62,-117.31,-63.51,-53.8,12840.5,12389.9,11939.3,,,,,,,,,,
03-Oct-25,28-Oct-25,UNIONBANK,Non-Hld,137.7,140,131.2,4.96,148.8,8.07,0.66,55.2,1.43,1.22,0.2,143.31,135.35,127.39,,,,,,,,,,
03-Oct-25,28-Oct-25,UNITDSPR,Non-Hld,1364,1520,1341.6,1.67,1698.4,24.52,0.63,60.01,4.01,0.78,3.23,1359.74,1323.59,1287.44,,,,,,,,,,
03-Oct-25,28-Oct-25,UNOMINDA,Non-Hld,1315.5,1320,1249.75,5.27,1390.25,5.69,0.82,59.08,21.01,26.34,-5.33,1334.33,1301.07,1267.81,,,,,,,,,,
03-Oct-25,28-Oct-25,UPL,Non-Hld,676,700,661.65,2.17,738.35,9.23,0.67,45.05,-10.86,-8.33,-2.53,720.12,684,647.89,,,,,,,,,,
03-Oct-25,28-Oct-25,VBL,Non-Hld,443.45,500,443.1,0.08,556.9,25.59,0.66,32.39,-12.33,-10.63,-1.7,486.3,462.28,438.25,,,,,,,,,,
03-Oct-25,28-Oct-25,VEDL,Non-Hld,471.5,500,461.95,2.07,538.05,14.12,0.74,63.86,8.07,7.14,0.92,473.73,452.28,430.83,,,,,,,,,,
03-Oct-25,28-Oct-25,VOLTAS,Non-Hld,1360,1400,1314.75,3.45,1485.25,9.21,0.83,45.66,-4.52,2.85,-7.37,1445.37,1391.11,1336.85,,,,,,,,,,
03-Oct-25,28-Oct-25,WIPRO,Non-Hld,241.2,250,233.35,3.37,266.65,10.56,0.85,41.17,-2.6,-1.36,-1.23,260.53,247.63,234.73,,,,,,,,,,
03-Oct-25,28-Oct-25,YESBANK,Non-Hld,21.84,22,20.6,6.02,23.4,7.15,0.5,70.33,0.45,0.43,0.02,21.85,21.05,20.25,,,,,,,,,,
03-Oct-25,28-Oct-25,ZYDUSLIFE,Non-Hld,988.55,1100,994.3,-0.57,1205.7,21.97,0.81,43.05,-2.21,5.68,-7.9,1068.62,1022.08,975.54,,,,,,,,,,
06-Oct-25,28-Oct-25,360ONE,Non-Hld,1059.5,1100,1033.15,2.56,1166.85,10.14,0.79,52.79,-7.39,-8.52,1.13,1110.1,1053.25,996.4,,,,,,,,,,
06-Oct-25,28-Oct-25,ABB,Holding,5233,5200,4947.8,5.77,5452.2,4.19,0.61,48.1,-8.58,0.8,-9.37,5446.85,5253.99,5061.13,,,,,,,,,,
06-Oct-25,28-Oct-25,ABCAPITAL,Non-Hld,304.75,300,281.7,8.19,318.3,4.45,0.91,64.94,4.94,3.77,1.17,302.53,290.97,279.41,,,,,,,,,,
06-Oct-25,28-Oct-25,ADANIENSOL,Non-Hld,927.75,1000,906.35,2.37,1093.65,17.89,0.52,67.84,26.86,22.12,4.74,953.48,862.44,771.41,,,,,,,,,,
06-Oct-25,28-Oct-25,ADANIENT,Non-Hld,2573,2600,2452.1,4.94,2747.9,6.8,0.58,60.89,57.31,50.77,6.54,2707.38,2484.08,2260.78,,,,,,,,,,
06-Oct-25,28-Oct-25,ADANIGREEN,Non-Hld,1059.2,1200,1049.35,0.94,1350.65,27.52,0.74,57.49,26.51,25.97,0.54,1144.93,1026.42,907.9,,,,,,,,,,
06-Oct-25,28-Oct-25,ADANIPORTS,Non-Hld,1400.8,1400,1338.9,4.63,1461.1,4.31,0.65,51.82,11.68,13.29,-1.61,1449.25,1405.01,1360.77,,,,,,,,,,
06-Oct-25,28-Oct-25,ALKEM,Non-Hld,5500,5600,5359.55,2.63,5840.45,6.19,0.87,58.42,48.27,63.71,-15.44,5594.26,5455.7,5317.14,,,,,,,,,,
06-Oct-25,28-Oct-25,AMBER,Non-Hld,8175,8500,7914.35,3.3,9085.65,11.14,0.91,56.03,158.14,190.78,-32.63,8598.28,8138.95,7679.62,,,,,,,,,,
06-Oct-25,28-Oct-25,AMBUJACEM,Non-Hld,573.5,600,565.85,1.36,634.15,10.58,0.73,48.61,-1.43,-1.45,0.02,591.74,573.79,555.85,,,,,,,,,,
06-Oct-25,28-Oct-25,ANGELONE,Non-Hld,2259.3,2300,2109.9,7.09,2490.1,10.22,0.66,49.01,-60.23,-74.33,14.11,2353.96,2231.1,2108.24,,,,,,,,,,
06-Oct-25,28-Oct-25,APLAPOLLO,Non-Hld,1738,1700,1602.55,8.46,1797.45,3.43,0.71,64.85,18.22,14.15,4.07,1735.6,1696.13,1656.66,,,,,,,,,,
06-Oct-25,28-Oct-25,APOLLOHOSP,Non-Hld,7636,7700,7450.75,2.49,7949.25,4.11,0.74,51.21,-50.74,-17.42,-33.32,8044.04,7705.75,7367.46,,,,,,,,,,
06-Oct-25,28-Oct-25,ASHOKLEY,Non-Hld,138.05,145,135.45,1.92,154.55,11.96,0.57,52.64,2.86,3.35,-0.49,145.27,138.54,131.82,,,,,,,,,,
06-Oct-25,28-Oct-25,ASIANPAINT,Non-Hld,2355.1,2500,2349.75,0.23,2650.25,12.54,0.78,33.31,-42.5,-27.75,-14.76,2604.67,2451.29,2297.9,,,,,,,,,,
06-Oct-25,28-Oct-25,ASTRAL,Non-Hld,1389,1500,1375.05,1.02,1624.95,16.99,0.66,41.37,-12.03,-4.04,-7.98,1501.16,1427.08,1353,,,,,,,,,,
06-Oct-25,28-Oct-25,AUBANK,Non-Hld,764.4,720,663,15.3,777,1.65,0.88,63.85,4.46,-0.29,4.75,756.69,722.91,689.12,,,,,,,,,,
06-Oct-25,28-Oct-25,AUROPHARMA,Non-Hld,1097.5,1100,1045,5.03,1155,5.24,0.67,54.07,5.37,6.17,-0.8,1136.86,1091.4,1045.93,,,,,,,,,,
06-Oct-25,28-Oct-25,AXISBANK,Non-Hld,1208,1160,1090,10.83,1230,1.83,0.94,74.58,25.22,19.11,6.11,1211.83,1130.14,1048.45,,,,,,,,,,
06-Oct-25,28-Oct-25,BAJAJ-AUTO,Non-Hld,8799,9000,8562.6,2.77,9437.4,7.26,0.54,48.22,-24.48,30.11,-54.59,9416.35,8965.9,8515.45,,,,,,,,,,
06-Oct-25,28-Oct-25,BAJAJFINSV,Non-Hld,2031.1,1800,1798.25,12.95,1801.75,-11.29,0.94,52.81,6.08,13.96,-7.89,2101.99,2043.96,1985.92,,,,,,,,,,
06-Oct-25,28-Oct-25,BAJFINANCE,Non-Hld,1010,1000,949.4,6.39,1050.6,4.02,0.72,61.54,19.31,23.04,-3.73,1037.74,993.98,950.21,,,,,,,,,,
06-Oct-25,28-Oct-25,BANDHANBNK,Non-Hld,165.21,170,158.55,4.21,181.45,9.83,0.92,51.63,-0.93,-1.51,0.58,169.5,163.2,156.9,,,,,,,,,,
06-Oct-25,28-Oct-25,BANKBARODA,Non-Hld,265.9,270,256.5,3.67,283.5,6.62,0.73,75.61,5.96,4.08,1.87,267.58,248.61,229.64,,,,,,,,,,
06-Oct-25,28-Oct-25,BANKINDIA,Non-Hld,125.81,125,117.7,6.9,132.3,5.16,0.59,69.2,2.55,1.92,0.63,126.5,119.55,112.6,,,,,,,,,,
06-Oct-25,28-Oct-25,BDL,Non-Hld,1558.3,1600,1490.4,4.56,1709.6,9.71,0.83,51.75,-1.32,-1.44,0.12,1671.07,1548.89,1426.71,,,,,,,,,,
06-Oct-25,28-Oct-25,BEL,Holding,413.05,410,389.05,6.17,430.95,4.34,0.68,63.83,6.44,5.51,0.92,423.07,399.52,375.96,,,,,,,,,,
06-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1236,1220,1155.15,7,1284.85,3.96,0.75,56.54,9.95,12.31,-2.36,1282.16,1226.74,1171.32,,,,,,,,,,
06-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1901.9,1900,1839.05,3.42,1960.95,3.11,0.71,47.97,-3.21,1.79,-5,1966.97,1915.17,1863.37,,,,,,,,,,
06-Oct-25,28-Oct-25,BHEL,Non-Hld,245,240,224.9,8.94,255.1,4.13,0.59,67.52,4.51,3.08,1.43,249.19,232.99,216.78,,,,,,,,,,
06-Oct-25,28-Oct-25,BIOCON,Non-Hld,347.55,350,333.25,4.3,366.75,5.53,0.79,43.16,-4.42,-3.44,-0.98,375.2,356.78,338.35,,,,,,,,,,
06-Oct-25,28-Oct-25,BLUESTARCO,Non-Hld,1896,2000,1981,-4.29,2019,6.49,0.8,48.1,4.55,14.6,-10.05,1983.71,1913.98,1844.25,,,,,,,,,,
06-Oct-25,28-Oct-25,BOSCHLTD,Non-Hld,38900,40000,38230.2,1.76,41769.8,7.38,0.67,45.32,-317.33,-159.82,-157.51,41531.93,39492.25,37452.57,,,,,,,,,,
06-Oct-25,28-Oct-25,BPCL,Non-Hld,342.5,335,315,8.74,355,3.65,0.78,70.13,5.78,3.74,2.04,345.34,327.2,309.05,,,,,,,,,,
06-Oct-25,28-Oct-25,BRITANNIA,Non-Hld,6022,6000,5762.65,4.51,6237.35,3.58,0.61,54.3,33.12,58.95,-25.83,6298.02,6070.58,5843.13,,,,,,,,,,
06-Oct-25,28-Oct-25,BSE,Holding,2216.5,2100,1877.35,18.07,2322.65,4.79,0.58,52.8,-54.37,-64.62,10.25,2346.4,2165.95,1985.49,,,,,,,,,,
06-Oct-25,28-Oct-25,CAMS,Holding,3843.9,3800,3582.8,7.29,4017.2,4.51,0.54,46.12,-16.8,-2.18,-14.61,4077.93,3889.7,3701.46,,,,,,,,,,
06-Oct-25,28-Oct-25,CANBK,Non-Hld,126.6,130,122.35,3.48,137.65,8.73,0.51,72.72,4.07,3.22,0.84,128.89,117.44,105.99,,,,,,,,,,
06-Oct-25,28-Oct-25,CDSL,Holding,1527.8,1500,1412.35,8.18,1587.65,3.92,0.64,50.31,-15.99,-13.35,-2.64,1605.37,1528.88,1452.39,,,,,,,,,,
06-Oct-25,28-Oct-25,CGPOWER,Holding,745.95,840,837.1,-10.88,842.9,13,0.49,50.35,6.98,13.88,-6.89,803.89,764.93,725.97,,,,,,,,,,
06-Oct-25,28-Oct-25,CHOLAFIN,Non-Hld,1646.8,1500,1363.1,20.82,1636.9,-0.6,0.52,61.85,28.16,26.98,1.18,1664.35,1572.14,1479.92,,,,,,,,,,
06-Oct-25,28-Oct-25,CIPLA,Non-Hld,1514,1600,1517.75,-0.24,1682.25,11.12,0.75,43.2,-12.3,-7.9,-4.4,1592.19,1538.22,1484.25,,,,,,,,,,
06-Oct-25,28-Oct-25,COALINDIA,Holding,382.3,400,381.05,0.33,418.95,9.59,0.6,39.99,0.57,2.42,-1.85,399.85,391.39,382.93,,,,,,,,,,
06-Oct-25,28-Oct-25,COFORGE,Non-Hld,1657.7,1700,1572.2,5.44,1827.8,10.27,0.6,48.19,-33.86,-26.37,-7.49,1862.9,1688.28,1513.65,,,,,,,,,,
06-Oct-25,28-Oct-25,COLPAL,Non-Hld,2232.3,2300,2188,2.03,2412,8.05,0.75,37.41,-30.89,-15.91,-14.98,2448.02,2314.58,2181.15,,,,,,,,,,
06-Oct-25,28-Oct-25,CONCOR,Non-Hld,532.5,530,503.45,5.78,556.55,4.52,0.67,41.47,-6.81,-5.9,-0.91,568.66,542.54,516.42,,,,,,,,,,
06-Oct-25,28-Oct-25,CROMPTON,Non-Hld,289.2,300,282.15,2.5,317.85,9.91,0.62,26.11,-8.72,-7.26,-1.46,329.38,306.82,284.26,,,,,,,,,,
06-Oct-25,28-Oct-25,CUMMINSIND,Non-Hld,3950,4000,3819.55,3.42,4180.45,5.84,0.64,50.59,18.57,44.68,-26.11,4139.26,4004.64,3870.01,,,,,,,,,,
06-Oct-25,28-Oct-25,CYIENT,Non-Hld,1180,1300,1289.8,-8.51,1310.2,11.04,0.76,47.18,-14.16,-10.31,-3.85,1278.58,1197.82,1117.07,,,,,,,,,,
06-Oct-25,28-Oct-25,DABUR,Non-Hld,493.75,500,478.55,3.18,521.45,5.62,0.73,32.04,-9.37,-5.02,-4.36,562.74,521.7,480.66,,,,,,,,,,
06-Oct-25,28-Oct-25,DALBHARAT,Non-Hld,2250,2400,2385.8,-5.69,2414.2,7.3,0.75,36.84,-30.83,-11.8,-19.03,2518,2346.38,2174.75,,,,,,,,,,
06-Oct-25,28-Oct-25,DELHIVERY,Non-Hld,461.8,500,458.4,0.75,541.6,17.29,0.7,52.29,-4.47,-1.68,-2.78,490.83,462.08,433.33,,,,,,,,,,
06-Oct-25,28-Oct-25,DIVISLAB,Non-Hld,5816,6000,5705.7,1.94,6294.3,8.23,0.7,40.78,-105.16,-92.52,-12.65,6263.41,5956.35,5649.29,,,,,,,,,,
06-Oct-25,28-Oct-25,DIXON,Non-Hld,17026,17000,15947.35,6.77,18052.65,6.03,0.65,45.01,-119.79,92.56,-212.35,18998.81,17694.25,16389.69,,,,,,,,,,
06-Oct-25,28-Oct-25,DLF,Non-Hld,735.95,740,701.95,4.85,778.05,5.73,0.69,43.33,-12.05,-9.69,-2.36,799.35,750.66,701.97,,,,,,,,,,
06-Oct-25,28-Oct-25,DMART,Non-Hld,4300,4700,4248.35,1.22,5151.65,19.81,0.51,30.4,-42.9,5.91,-48.81,4852.25,4606.59,4360.93,,,,,,,,,,
06-Oct-25,28-Oct-25,DRREDDY,Non-Hld,1249.8,1300,1236.05,1.12,1363.95,9.14,0.71,43.11,-7.67,0.06,-7.73,1346.6,1283.44,1220.28,,,,,,,,,,
06-Oct-25,28-Oct-25,EICHERMOT,Non-Hld,6876,7000,6715.9,2.39,7284.1,5.94,0.66,60.37,190.33,236.11,-45.78,7082.16,6924.5,6766.84,,,,,,,,,,
06-Oct-25,28-Oct-25,ETERNAL,Non-Hld,335.6,320,294.35,14.02,345.65,3,0.62,59.24,3.51,4.65,-1.14,341.5,329.73,317.97,,,,,,,,,,
06-Oct-25,28-Oct-25,EXIDEIND,Non-Hld,400.15,400,381.15,4.99,418.85,4.68,0.64,48.14,-2.34,-0.16,-2.18,435.28,408.54,381.81,,,,,,,,,,
06-Oct-25,28-Oct-25,FEDERALBNK,Non-Hld,193.75,200,189.8,2.09,210.2,8.5,0.64,47.46,-0.94,-0.9,-0.03,199.39,194.45,189.51,,,,,,,,,,
06-Oct-25,28-Oct-25,FORTIS,Non-Hld,1051.15,1100,1033.25,1.74,1166.75,11,0.79,73.55,19.76,15.7,4.06,1015.3,968.05,920.8,,,,,,,,,,
06-Oct-25,28-Oct-25,GAIL,Non-Hld,176.74,180,170.9,3.42,189.1,7,0.88,49.36,-0.26,-0.04,-0.22,183.71,177.32,170.93,,,,,,,,,,
06-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1971.8,2200,2194.5,-10.14,2205.5,11.86,0.83,43.57,-14.77,-3.52,-11.25,2161.81,2039.47,1917.14,,,,,,,,,,
06-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,88.61,95,87.85,0.87,102.15,15.29,0.64,48.78,-0.08,0.04,-0.12,93.13,89.12,85.11,,,,,,,,,,
06-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1149.8,1200,1128.2,1.92,1271.8,10.62,0.77,31.64,-23.39,-14.8,-8.59,1290.59,1210.41,1130.22,,,,,,,,,,
06-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2055,2000,1866.7,10.09,2133.3,3.82,0.55,53.13,-5.47,-7.91,2.44,2137.25,2027.2,1917.15,,,,,,,,,,
