Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,Dist_from_BB_HI,Dist_from_BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes,BB-FnO
16-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1265.0,44.8,3.67,up,1300.0,up,1245.6,79.75,6.84,up,1.56,down,1354.4,80.25,6.3,up,7.07,up,0.62,up,62.44,up,9.39,up,7.63,up,1.76,up,1275.23,-4.74,-0.37,down,1226.53,-1.69,-0.14,down,1177.82,0.81,7.40,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Nov-25,25-Nov-25,BHARATFORG,Non-Hld,1388.7,156.7,12.72,up,1400.0,up,1352.05,181.8,15.54,up,2.71,down,1447.95,178.2,14.03,up,4.27,up,0.71,up,67.69,up,38.24,up,33.63,up,4.61,up,1416.24,140.28,10.99,up,1328.24,101.54,8.28,up,1240.25,1.98,11.97,1 - Very Bearish,0.0,0.0,2.0,5.0,8.0,8.0,5.0,3.0,28.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
17-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1240.2,-24.8,-1.96,down,1300.0,unchanged,1229.0,-16.6,-1.33,down,0.92,down,1371.0,16.6,1.23,up,10.55,up,0.52,down,55.62,down,9.84,up,8.07,up,1.77,up,1270.52,-4.71,-0.37,down,1225.18,-1.35,-0.11,down,1179.83,2.44,5.12,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
18-Nov-25,25-Nov-25,BHARATFORG,Non-Hld,1398.9,10.2,0.73,up,1400.0,unchanged,1353.55,1.5,0.11,up,3.35,up,1446.45,-1.5,-0.1,down,3.4,down,0.66,down,69.74,up,38.61,up,34.63,up,3.98,down,1420.3,4.06,0.29,up,1335.69,7.45,0.56,up,1251.08,1.53,11.82,4 - Mild Bullish,8.0,10.0,6.0,12.0,0.0,1.0,1.0,0.0,28.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
19-Nov-25,25-Nov-25,BHARATFORG,Non-Hld,1444.0,203.8,16.43,up,1300.0,unchanged,1153.8,-75.2,-6.12,down,25.15,up,1446.2,75.2,5.49,up,0.15,down,0.91,up,76.02,up,42.41,up,36.18,up,6.23,up,1432.35,161.83,12.74,up,1345.83,120.65,9.85,up,1259.31,-0.81,14.67,4 - Mild Bullish,8.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,28.0,Volatile Wide Range (BB within Res-Support)
20-Nov-2025,25-Nov-2025,BHARATFORG,Non-Hld,1436.5,37.6,2.69,up,1300.0,down,1161.3,-192.25,-14.2,down,23.7,up,1438.7,-7.75,-0.54,down,0.15,down,0.79,up,72.49,up,44.05,up,37.76,up,6.29,up,1444.73,24.43,1.72,up,1352.6,16.91,1.27,up,1260.46,1 - Very Bearish,0,0,2.0,12.0,5.0,10.0,2.0,4.0,29.0,,,Neutral (BB_MID Between Res-Sup)
20-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1247.7,-196.3,-13.59,down,1300.0,unchanged,1237.95,84.15,7.29,up,0.79,down,1362.05,-84.15,-5.82,down,9.17,up,0.51,down,56.93,down,10.57,down,8.57,down,2.0,down,1265.16,-167.19,-11.67,down,1223.92,-121.91,-9.06,down,1182.69,1.40,5.50,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1235.2,-201.3,-14.01,down,1300.0,unchanged,1240.9,79.6,6.85,up,-0.45,down,1359.1,-79.6,-5.53,down,10.04,up,0.53,down,55.69,down,10.68,down,8.99,down,1.68,down,1262.9,-181.83,-12.59,down,1223.3,-129.3,-9.56,down,1183.69,2.24,4.35,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
23-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1296.0,48.3,3.87,up,1300.0,unchanged,1269.6,31.65,2.56,up,2.08,up,1330.4,-31.65,-2.32,down,2.65,down,0.83,up,66.2,up,15.16,up,10.23,up,4.94,up,1276.45,11.29,0.89,up,1225.75,1.83,0.15,up,1175.05,-1.51,10.29,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
24-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1286.0,50.8,4.11,up,1320.0,up,1277.15,36.25,2.92,up,0.69,up,1362.85,3.75,0.28,up,5.98,down,0.74,up,61.69,up,19.69,up,13.44,up,6.25,up,1285.48,22.58,1.79,up,1229.5,6.2,0.51,up,1173.51,-0.04,9.59,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
27-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1302.2,6.2,0.48,up,1320.0,up,1296.25,26.65,2.1,up,0.46,down,1343.75,13.35,1.0,up,3.19,up,0.79,down,64.5,down,20.02,up,13.3,up,6.71,up,1297.3,20.85,1.63,up,1234.2,8.45,0.69,up,1171.1,-0.38,11.19,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
28-Oct-25,28-Oct-25,BHARATFORG,Non-Hld,1307.2,21.2,1.65,up,1240.0,down,1169.95,-107.2,-8.39,down,11.73,up,1310.05,-52.8,-3.87,down,0.22,down,0.87,up,65.54,up,22.52,up,15.15,up,7.38,up,1306.49,21.01,1.63,up,1240.55,11.05,0.9,up,1174.61,-0.05,11.29,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
29-Oct-25,25-Nov-25,BHARATFORG,Non-Hld,1323.1,20.9,1.6,up,1300.0,down,1209.2,-87.05,-6.72,down,9.42,up,1390.8,47.05,3.5,up,5.12,up,0.7,down,67.69,up,25.35,up,17.19,up,8.16,up,1319.61,22.31,1.72,up,1245.96,11.76,0.95,up,1172.31,-0.26,12.86,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
30-Oct-25,25-Nov-25,BHARATFORG,Non-Hld,1318.9,11.7,0.9,up,1300.0,up,1213.4,43.45,3.71,up,8.69,down,1386.6,76.55,5.84,up,5.13,up,0.72,down,66.12,up,26.88,up,19.13,up,7.76,up,1329.33,22.84,1.75,up,1251.2,10.65,0.86,up,1173.07,0.79,12.43,Bearish,1.0,0.0,5.0,0.0,10.0,5.0,10.0,4.0,23.0,Neutral (BB_MID Between Res-Sup)
31-Oct-25,25-Nov-25,BHARATFORG,Non-Hld,1320.6,-2.5,-0.19,down,1300.0,unchanged,1208.85,-0.35,-0.03,down,9.24,down,1391.15,0.35,0.03,up,5.34,up,0.71,up,67.35,down,28.37,up,20.97,up,7.4,down,1339.37,19.76,1.5,up,1256.46,10.5,0.84,up,1173.54,1.42,12.53,Bearish,12.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,23.0,Neutral (BB_MID Between Res-Sup)
03-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2077.0,,,unchanged,2100.0,unchanged,2015.35,,,unchanged,3.06,unchanged,2184.65,,,unchanged,5.18,unchanged,0.52,unchanged,64.58,unchanged,40.56,unchanged,35.17,unchanged,5.39,unchanged,2126.99,,,unchanged,2005.24,,,unchanged,1883.49,2.41,10.27,Bullish,16.0,1.0,17.0,4.0,3.0,0.0,1.0,1.0,34.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1896.9,,,unchanged,1900.0,unchanged,1835.9,,,unchanged,3.33,unchanged,1964.1,,,unchanged,3.55,unchanged,0.77,unchanged,46.13,unchanged,-3.07,unchanged,3.04,unchanged,-6.12,unchanged,1967.05,,,unchanged,1914.78,,,unchanged,1862.51,3.70,1.85,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
04-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2110.0,33.0,1.59,up,2100.0,unchanged,2032.65,17.3,0.86,up,3.81,up,2167.35,-17.3,-0.79,down,2.72,down,0.42,down,69.42,up,43.07,up,36.75,up,6.32,up,2136.7,9.71,0.46,up,2015.75,10.51,0.52,up,1894.8,1.27,11.36,Bullish,12.0,7.0,14.0,10.0,1.0,0.0,0.0,0.0,34.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2095.0,198.1,10.44,up,2100.0,up,2036.2,200.3,10.91,up,2.89,down,2163.8,199.7,10.17,up,3.28,down,0.4,down,64.95,up,43.08,up,38.02,up,5.06,up,2142.8,175.75,8.93,up,2024.04,109.26,5.71,up,1905.29,2.28,9.96,Bearish,0.0,0.0,0.0,1.0,8.0,12.0,5.0,13.0,34.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1901.9,-208.1,-9.86,down,1900.0,down,1839.05,-193.6,-9.52,down,3.42,down,1960.95,-206.4,-9.52,down,3.11,up,0.71,up,47.97,down,-3.21,down,1.79,down,-5.0,down,1966.97,-169.73,-7.94,down,1915.17,-100.58,-4.99,down,1863.37,3.42,2.07,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
07-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2001.5,-93.5,-4.46,down,2100.0,unchanged,1991.75,-44.45,-2.18,down,0.49,down,2208.25,44.45,2.05,up,10.33,up,0.3,down,46.89,down,35.12,down,38.54,up,-3.42,down,2147.89,5.09,0.24,up,2035.5,11.46,0.57,up,1923.1,7.31,4.08,Bearish,0.0,0.0,1.0,0.0,20.0,5.0,15.0,7.0,34.0,Neutral (BB_MID Between Res-Sup)
07-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1928.8,26.9,1.41,up,1900.0,unchanged,1832.2,-6.85,-0.37,down,5.28,up,1967.8,6.85,0.35,up,2.03,down,0.61,down,54.7,up,-1.21,up,1.19,down,-2.4,up,1967.77,0.8,0.04,up,1917.24,2.07,0.11,up,1866.7,2.02,3.33,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
08-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1939.0,-62.5,-3.12,down,1900.0,down,1830.95,-160.8,-8.07,down,5.91,up,1969.05,-239.2,-10.83,down,1.55,down,0.64,up,57.98,up,1.52,down,1.26,down,0.26,up,1970.28,-177.61,-8.27,down,1919.72,-115.78,-5.69,down,1869.17,1.61,3.74,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1941.0,12.2,0.63,up,1960.0,up,1908.55,76.35,4.17,up,1.71,down,2011.45,43.65,2.22,up,3.63,up,0.52,down,57.51,up,3.53,up,1.71,up,1.82,up,1971.94,4.17,0.21,up,1922.26,5.02,0.26,up,1872.57,1.59,3.65,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
10-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2020.5,81.5,4.2,up,2100.0,up,2011.1,180.15,9.84,up,0.47,down,2188.9,219.85,11.17,up,8.33,up,0.32,down,49.83,down,29.45,up,36.72,up,-7.27,down,2143.36,173.08,8.78,up,2039.49,119.77,6.24,up,1935.62,6.08,4.39,4 - Mild Bullish,5.0,9.0,10.0,11.0,3.0,2.0,0.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
10-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1940.0,-1.0,-0.05,down,1960.0,unchanged,1912.75,4.2,0.22,up,1.43,down,2007.25,-4.2,-0.21,down,3.47,down,0.48,down,56.83,down,4.89,up,2.35,up,2.54,up,1973.67,1.73,0.09,up,1923.6,1.34,0.07,up,1873.53,1.74,3.55,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
11-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2044.5,24.0,1.19,up,2100.0,unchanged,2028.2,17.1,0.85,up,0.8,up,2171.8,-17.1,-0.78,down,6.23,down,0.38,up,53.21,up,26.47,down,34.67,down,-8.2,down,2140.21,-3.15,-0.15,down,2043.86,4.37,0.21,up,1947.51,4.68,4.98,4 - Mild Bullish,7.0,16.0,8.0,12.0,0.0,1.0,1.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
12-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2077.9,137.9,7.11,up,2100.0,up,2047.45,134.7,7.04,up,1.49,up,2152.55,145.3,7.24,up,3.59,up,0.46,down,57.52,up,26.35,up,33.01,up,-6.66,down,2136.3,162.63,8.24,up,2050.22,126.62,6.58,up,1964.14,2.81,5.79,4 - Mild Bullish,5.0,14.0,9.0,7.0,2.0,1.0,0.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
13-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2093.0,48.5,2.37,up,2100.0,unchanged,2047.65,19.45,0.96,up,2.21,up,2152.35,-19.45,-0.9,down,2.84,down,0.49,up,59.8,up,27.39,up,31.88,down,-4.5,up,2135.55,-4.66,-0.22,down,2056.39,12.53,0.61,up,1977.22,2.03,5.86,4 - Mild Bullish,3.0,16.0,10.0,10.0,1.0,4.0,0.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
13-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1955.0,-122.9,-5.91,down,1960.0,down,1914.7,-132.75,-6.48,down,2.11,up,2005.3,-147.25,-6.84,down,2.58,down,0.49,up,60.45,up,7.1,down,3.3,down,3.8,up,1977.08,-159.22,-7.45,down,1926.21,-124.01,-6.05,down,1875.35,1.13,4.25,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
14-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2096.8,3.8,0.18,up,2100.0,unchanged,2051.5,3.85,0.19,up,2.21,unchanged,2148.5,-3.85,-0.18,down,2.47,down,0.49,unchanged,60.92,up,28.6,up,31.23,down,-2.63,up,2133.04,-2.51,-0.12,down,2063.05,6.66,0.32,up,1993.06,1.73,5.21,4 - Mild Bullish,2.0,6.0,12.0,12.0,4.0,10.0,0.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
14-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1948.2,-6.8,-0.35,down,1960.0,unchanged,1913.95,-0.75,-0.04,down,1.79,down,2006.05,0.75,0.04,up,2.97,up,0.48,down,57.57,down,8.09,up,4.26,up,3.83,up,1978.9,1.82,0.09,up,1928.32,2.11,0.11,up,1877.74,1.58,3.75,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
15-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1967.0,-129.8,-6.19,down,1960.0,down,1917.35,-134.15,-6.54,down,2.59,up,2002.65,-145.85,-6.79,down,1.82,down,0.58,up,62.63,up,10.52,down,5.51,down,5.01,up,1983.13,-149.91,-7.03,down,1929.77,-133.28,-6.46,down,1876.41,0.82,4.83,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
16-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,1970.2,22.0,1.13,up,1960.0,unchanged,1919.15,5.2,0.27,up,2.67,up,2000.85,-5.2,-0.26,down,1.56,down,0.57,up,62.23,up,12.21,up,6.85,up,5.36,up,1986.73,7.83,0.4,up,1931.08,2.76,0.14,up,1875.42,0.84,5.05,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
17-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2111.3,144.3,7.34,up,2100.0,up,2055.3,137.95,7.19,up,2.72,up,2144.7,142.05,7.09,up,1.58,down,0.52,down,62.37,down,30.14,up,31.01,up,-0.87,down,2137.06,153.93,7.76,up,2068.06,138.29,7.17,up,1999.06,1.22,5.61,4 - Mild Bullish,2.0,10.0,10.0,10.0,4.0,8.0,1.0,0.0,34.0,Neutral (BB_MID Between Res-Sup)
17-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2012.9,42.7,2.17,up,1960.0,unchanged,1898.05,-21.1,-1.1,down,6.06,up,2021.95,21.1,1.05,up,0.45,down,0.7,up,70.49,up,16.96,up,8.87,up,8.09,up,2000.48,13.75,0.69,up,1934.62,3.54,0.18,up,1868.76,-0.62,7.71,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
18-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2146.1,34.8,1.65,up,2100.0,unchanged,2040.1,-15.2,-0.74,down,5.2,up,2159.9,15.2,0.71,up,0.64,down,0.62,up,66.67,up,33.96,up,31.6,up,2.36,up,2149.93,12.87,0.6,up,2072.95,4.89,0.24,up,1995.96,0.18,7.52,4 - Mild Bullish,6.0,17.0,12.0,12.0,1.0,0.0,0.0,1.0,34.0,Neutral (BB_MID Between Res-Sup)
19-Nov-25,25-Nov-25,BHARTIARTL,Non-Hld,2160.0,147.1,7.31,up,2100.0,up,2037.95,139.9,7.37,up,5.99,down,2162.05,140.1,6.93,up,0.09,down,0.64,down,67.81,down,37.4,up,32.76,up,4.64,down,2163.18,162.7,8.13,up,2078.76,144.14,7.45,up,1994.34,0.15,8.31,4 - Mild Bullish,0.0,11.0,5.0,18.0,2.0,12.0,0.0,0.0,36.0,Consolidation (Res-Sup Inside BB Range)
20-Nov-2025,25-Nov-2025,BHARTIARTL,Non-Hld,2160.0,13.9,0.65,up,2100.0,unchanged,2038.85,-1.25,-0.06,down,5.94,up,2161.15,1.25,0.06,up,0.05,down,0.63,up,67.46,up,39.56,up,34.12,up,5.44,up,2170.91,20.98,0.98,up,2086.28,13.33,0.64,up,2001.65,4 - Mild Bullish,1,8,6.0,17.0,1.0,12.0,0.0,0.0,36.0,,,Consolidation (Res-Sup Inside BB Range)
20-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2050.0,-110.0,-5.09,down,1960.0,down,1868.75,-169.2,-8.3,down,9.7,up,2051.25,-110.8,-5.12,down,0.07,down,0.73,up,75.58,up,23.64,down,11.82,down,11.81,up,2021.75,-141.43,-6.54,down,1939.08,-139.68,-6.72,down,1856.4,-1.38,10.43,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2041.6,-118.4,-5.48,down,1960.0,down,1876.3,-162.55,-7.97,down,8.81,up,2043.7,-117.45,-5.43,down,0.11,up,0.74,up,72.84,up,27.96,down,15.05,down,12.91,up,2037.68,-133.23,-6.14,down,1943.44,-142.84,-6.85,down,1849.2,-0.19,10.40,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
23-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2009.9,-40.1,-1.96,down,1960.0,unchanged,1907.95,39.2,2.1,up,5.34,down,2012.05,-39.2,-1.91,down,0.11,up,0.63,down,62.05,down,28.19,up,17.68,up,10.51,down,2045.19,23.44,1.16,up,1946.9,7.82,0.4,up,1848.61,1.76,8.72,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
24-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2028.0,-13.6,-0.67,down,1960.0,unchanged,1892.6,16.3,0.87,up,7.15,down,2027.4,-16.3,-0.8,down,-0.03,down,0.7,down,65.37,down,33.59,up,22.6,up,10.99,down,2056.08,18.4,0.9,up,1951.81,8.37,0.43,up,1847.54,1.38,9.77,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
27-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2083.0,73.1,3.64,up,1960.0,unchanged,1844.55,-63.4,-3.32,down,12.93,up,2075.45,63.4,3.15,up,-0.36,down,0.75,up,71.7,up,34.69,up,23.01,up,11.68,up,2076.94,31.75,1.55,up,1959.04,12.14,0.62,up,1841.13,-0.29,13.14,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
28-Oct-25,28-Oct-25,BHARTIARTL,Non-Hld,2088.0,60.0,2.96,up,1960.0,unchanged,1836.5,-56.1,-2.96,down,13.69,up,2083.5,56.1,2.77,up,-0.22,down,0.78,up,72.77,up,38.97,up,26.21,up,12.77,up,2096.87,40.79,1.98,up,1967.71,15.9,0.81,up,1838.56,0.42,13.57,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
29-Oct-25,25-Nov-25,BHARTIARTL,Non-Hld,2100.0,17.0,0.82,up,2100.0,up,2007.55,163.0,8.84,up,4.61,down,2192.45,117.0,5.64,up,4.4,up,0.81,up,73.86,up,42.71,up,29.51,up,13.21,up,2115.33,38.39,1.85,up,1977.63,18.59,0.95,up,1839.94,0.73,14.13,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
30-Oct-25,25-Nov-25,BHARTIARTL,Non-Hld,2069.0,-19.0,-0.91,down,2100.0,up,2012.2,175.7,9.57,up,2.82,down,2187.8,104.3,5.01,up,5.74,up,0.68,down,64.65,down,42.42,up,32.09,up,10.33,down,2121.98,25.11,1.2,up,1987.03,19.32,0.98,up,1852.08,2.56,11.71,Bearish,0.0,0.0,3.0,1.0,12.0,11.0,6.0,13.0,34.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
31-Oct-25,25-Nov-25,BHARTIARTL,Non-Hld,2061.3,-38.7,-1.84,down,2100.0,unchanged,2010.35,2.8,0.14,up,2.53,down,2189.65,-2.8,-0.13,down,6.23,up,0.62,down,61.8,down,40.77,down,33.82,up,6.94,down,2122.55,7.22,0.34,up,1996.38,18.75,0.95,up,1870.2,2.97,10.22,Bearish,2.0,1.0,2.0,0.0,11.0,7.0,6.0,11.0,34.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Nov-25,25-Nov-25,BHEL,Non-Hld,265.15,,,unchanged,260.0,unchanged,244.4,,,unchanged,8.49,unchanged,275.6,,,unchanged,3.94,unchanged,1.25,unchanged,75.86,unchanged,6.23,unchanged,3.08,unchanged,3.15,unchanged,261.96,,,unchanged,241.14,,,unchanged,220.32,-1.20,20.35,Bullish,3.0,1.0,20.0,8.0,9.0,16.0,1.0,1.0,39.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
03-Oct-25,28-Oct-25,BHEL,Non-Hld,244.8,,,unchanged,240.0,unchanged,224.6,,,unchanged,9.0,unchanged,255.4,,,unchanged,4.34,unchanged,0.59,unchanged,67.27,unchanged,4.07,unchanged,2.73,unchanged,1.35,unchanged,248.85,,,unchanged,231.34,,,unchanged,213.83,1.65,14.48,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
04-Nov-25,25-Nov-25,BHEL,Non-Hld,267.1,1.95,0.74,up,260.0,unchanged,243.9,-0.5,-0.2,down,9.51,up,276.1,0.5,0.18,up,3.37,down,1.25,unchanged,77.01,up,7.34,up,3.93,up,3.41,up,265.94,3.98,1.52,up,242.24,1.1,0.46,up,218.54,-0.43,22.22,Bullish,16.0,9.0,17.0,10.0,0.0,0.0,0.0,0.0,39.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Nov-25,25-Nov-25,BHEL,Non-Hld,260.0,15.2,6.21,up,260.0,up,247.0,22.4,9.97,up,5.26,down,273.0,17.6,6.89,up,5.0,up,1.05,up,66.39,down,7.55,up,4.65,up,2.9,up,267.92,19.07,7.66,up,243.0,11.66,5.04,up,218.07,3.05,19.23,Bearish,0.0,0.0,0.0,2.0,9.0,20.0,3.0,23.0,39.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
06-Oct-25,28-Oct-25,BHEL,Non-Hld,245.0,-22.1,-8.27,down,240.0,down,224.9,-19.0,-7.79,down,8.94,down,255.1,-21.0,-7.61,down,4.13,up,0.59,down,67.52,down,4.51,down,3.08,down,1.43,down,249.19,-16.75,-6.3,down,232.99,-9.25,-3.82,down,216.78,1.71,13.02,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
07-Nov-25,25-Nov-25,BHEL,Non-Hld,264.3,4.3,1.65,up,250.0,down,231.7,-15.3,-6.19,down,14.07,up,268.3,-4.7,-1.72,down,1.51,down,1.07,up,68.34,up,8.25,up,5.99,up,2.25,down,273.78,5.86,2.19,up,245.65,2.65,1.09,up,217.51,3.59,21.51,Bearish,9.0,17.0,8.0,20.0,0.0,1.0,1.0,1.0,39.0,Consolidation (Res-Sup Inside BB Range)
07-Oct-25,28-Oct-25,BHEL,Non-Hld,245.5,0.5,0.2,up,240.0,unchanged,225.7,0.8,0.36,up,8.78,down,254.3,-0.8,-0.31,down,3.59,down,0.79,up,66.68,down,4.77,up,3.42,up,1.35,down,249.55,0.36,0.14,up,234.4,1.41,0.61,up,219.24,1.65,11.98,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
08-Oct-25,28-Oct-25,BHEL,Non-Hld,239.79,-24.51,-9.27,down,240.0,down,227.05,-4.65,-2.01,down,5.62,down,252.95,-15.35,-5.72,down,5.49,up,0.71,down,56.84,down,4.46,down,3.63,down,0.83,down,247.83,-25.95,-9.48,down,235.62,-10.03,-4.08,down,223.42,3.35,7.33,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
09-Oct-25,28-Oct-25,BHEL,Non-Hld,239.45,-6.05,-2.46,down,240.0,unchanged,227.75,2.05,0.91,up,5.14,down,252.25,-2.05,-0.81,down,5.35,up,0.69,down,56.84,down,4.16,down,3.73,up,0.42,down,246.52,-3.03,-1.21,down,236.57,2.17,0.93,up,226.62,2.95,5.66,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
10-Nov-25,25-Nov-25,BHEL,Non-Hld,272.5,32.71,13.64,up,260.0,up,242.4,15.35,6.76,up,12.42,up,277.6,24.65,9.75,up,1.87,down,1.05,up,73.78,up,9.04,up,6.6,up,2.44,up,277.77,29.94,12.08,up,247.33,11.71,4.97,up,216.9,1.93,25.63,4 - Mild Bullish,13.0,16.0,16.0,17.0,0.0,0.0,0.0,0.0,39.0,Consolidation (Res-Sup Inside BB Range)
10-Oct-25,28-Oct-25,BHEL,Non-Hld,240.0,0.55,0.23,up,250.0,up,235.7,7.95,3.49,up,1.83,down,264.3,12.05,4.78,up,10.13,up,0.7,up,57.59,up,3.92,down,3.77,up,0.15,down,246.51,-0.01,-0.0,down,237.1,0.53,0.22,up,227.69,2.71,5.41,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
11-Nov-25,25-Nov-25,BHEL,Non-Hld,285.2,12.7,4.66,up,280.0,up,265.7,23.3,9.61,up,7.34,down,294.3,16.7,6.02,up,3.19,up,1.17,up,78.9,up,10.56,up,7.4,up,3.16,up,284.02,6.25,2.25,up,249.88,2.55,1.03,up,215.75,-0.41,32.19,4 - Mild Bullish,9.0,18.0,16.0,21.0,0.0,0.0,0.0,0.0,51.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
12-Nov-25,25-Nov-25,BHEL,Non-Hld,286.7,46.7,19.46,up,280.0,up,265.9,30.2,12.81,up,7.82,up,294.1,29.8,11.28,up,2.58,down,1.19,up,79.33,up,11.73,up,8.26,up,3.46,up,289.37,42.86,17.39,up,252.61,15.51,6.54,up,215.86,0.93,32.82,4 - Mild Bullish,4.0,19.0,18.0,11.0,10.0,1.0,0.0,0.0,51.0,Moderate Uptrend (Sup Near BB_MID to BB_HI)
